,company_name,company_rating,other_data
509,Indian Railways,4.2,"Railways , 1 Lakh+ Employees , Central , 171 years old , Coimbatore +209 more"
510,Nuziveedu Seeds,4.2,"Agriculture , 1k-5k Employees , Public , 51 years old , Coimbatore +53 more"
515,ICE Data Services,3.2,"Financial Services , 501-1k Employees , Public , 24 years old , Hyderabad / Secunderabad +3 more"
520,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Hyderabad / Secunderabad +40 more"
526,Sterlite Technologies,3.8,"Hardware & Networking , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +80 more"
530,Lokesh Machines,3.7,"Industrial Machinery , 501-1k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
536,Maruti Suzuki,4.2,"Automobile , 10k-50k Employees , Public , 43 years old , Hyderabad / Secunderabad +380 more"
541,DQ Entertainment,3.7,"Animation & VFX , 51-200 Employees , Public , 17 years old , Hyderabad / Secunderabad +2 more"
542,Ananth Technologies,3.9,"Electronics Manufacturing , 1k-5k Employees , Public , 32 years old , Hyderabad / Secunderabad +10 more"
544,Hindustan Unilever,4.3,"FMCG , 10k-50k Employees , Public , 152 years old , Hyderabad / Secunderabad +436 more"
547,Mahindra Logistics,4.1,"Logistics , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +133 more"
548,Advanced Micro Devices,3.9,"Semiconductors , 5k-10k Employees , Forbes Global 2000 , 55 years old , Hyderabad / Secunderabad +10 more"
553,Amazon Web Services,4.0,"Software Product , 10k-50k Employees , Public , 18 years old , Hyderabad / Secunderabad +45 more"
554,JMC Projects,4.2,"Engineering & Construction , 1k-5k Employees , Public , 42 years old , Hyderabad / Secunderabad +117 more"
556,Zomato,3.8,"Internet , 1k-5k Employees , Public , 16 years old , Hyderabad / Secunderabad +182 more"
558,Pitti Engineering Solutions,4.1,"Industrial Machinery , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
559,Locuz Enterprise Solutions,4.2,"IT Services & Consulting , 501-1k Employees , Public , 25 years old , Hyderabad / Secunderabad +12 more"
560,Pitti Engineering Solutions,4.1,"Industrial Machinery , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
561,Locuz Enterprise Solutions,4.2,"IT Services & Consulting , 501-1k Employees , Public , 25 years old , Hyderabad / Secunderabad +12 more"
566,Shilpa Medicare,3.6,"Pharma , 1k-5k Employees , Public , 37 years old , Hyderabad / Secunderabad +28 more"
569,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Hyderabad / Secunderabad +263 more"
573,Ericsson,4.3,"Telecom , 10k-50k Employees , Forbes Global 2000 , 148 years old , Hyderabad / Secunderabad +151 more"
574,Rimini Street,4.2,"IT Services & Consulting , 501-1k Employees , Public , 12 years old , Hyderabad / Secunderabad +1 more"
575,Procter & Gamble,4.2,"FMCG , 1k-5k Employees , Public , 187 years old , Hyderabad / Secunderabad +203 more"
577,Toppr,3.4,"EdTech , 1k-5k Employees , Startup , 11 years old , Hyderabad / Secunderabad +43 more"
581,Fujitsu,3.9,"IT Services & Consulting , 5k-10k Employees , Forbes Global 2000 , 89 years old , Hyderabad / Secunderabad +29 more"
585,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Hyderabad / Secunderabad +125 more"
590,Blue Dart Express,4.1,"Logistics , 10k-50k Employees , Public , 41 years old , Hyderabad / Secunderabad +234 more"
592,Hyatt Regency,4.2,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 44 years old , Hyderabad / Secunderabad +43 more"
594,Alembic Pharmaceuticals,4.1,"Pharma , 10k-50k Employees , Public , 117 years old , Hyderabad / Secunderabad +155 more"
596,Bpo Convergence,3.6,"BPO , 1k-5k Employees , Conglomerate , 10 years old , Hyderabad / Secunderabad +31 more"
597,Godrej & Boyce Manufacturing,4.0,"Consumer Electronics & Appliances , 10k-50k Employees , Fortune India 500 , 127 years old , Hyderabad / Secunderabad +129 more"
599,CES,3.7,"IT Services & Consulting , 1k-5k Employees , Public , 28 years old , Hyderabad / Secunderabad +14 more"
609,Havells,4.1,"Electrical Equipment , 5k-10k Employees , Public , 41 years old , Hyderabad / Secunderabad +185 more"
613,Mold-Tek Technologies,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 38 years old , Hyderabad / Secunderabad +6 more"
616,Domino's Pizza,4.0,"Hospitality , 1k-5k Employees , Public , 64 years old , Hyderabad / Secunderabad +217 more"
618,Ebix Software India,3.3,"IT Services & Consulting , 1k-5k Employees , Public , 48 years old , Hyderabad / Secunderabad +30 more"
620,Vasudha Pharma Chem,3.7,"Pharma , 1k-5k Employees , Public , 29 years old , Hyderabad / Secunderabad +7 more"
624,Orient Cement,4.3,"Building Material , 1k-5k Employees , Public , 45 years old , Hyderabad / Secunderabad +59 more"
627,Chubb Group,3.8,"Insurance , 1k-5k Employees , Forbes Global 2000 , 39 years old , Hyderabad / Secunderabad +5 more"
629,Pidilite Industries,4.4,"Chemicals , 5k-10k Employees , Public , 65 years old , Hyderabad / Secunderabad +242 more"
630,Aptonline,4.0,"IT Services & Consulting , 201-500 Employees , Public , 22 years old , Hyderabad / Secunderabad +4 more"
634,Suven Life Sciences,3.7,"Pharma , 51-200 Employees , Public , 35 years old , Hyderabad / Secunderabad +6 more"
638,HomeLane,3.5,"Architecture & Interior Design , 1k-5k Employees , Startup , 10 years old , Hyderabad / Secunderabad +34 more"
642,PVR Cinemas,4.1,"Media & Entertainment , 1k-5k Employees , Public , 27 years old , Hyderabad / Secunderabad +107 more"
644,Intense Technologies,4.1,"IT Services & Consulting , 501-1k Employees , Public , 34 years old , Hyderabad / Secunderabad +12 more"
645,Landmark Group,4.1,"Retail , 1k-5k Employees , Conglomerate , 51 years old , Hyderabad / Secunderabad +139 more"
646,Gap,3.7,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 28 years old , Hyderabad / Secunderabad +19 more"
650,Indus Towers,4.0,"Telecom , 1k-5k Employees , Fortune India 500 , 17 years old , Hyderabad / Secunderabad +159 more"
655,Electronic Arts,4.3,"Gaming , 1k-5k Employees , Forbes Global 2000 , 42 years old , Hyderabad / Secunderabad +4 more"
662,F5 Networks,4.1,"IT Services & Consulting , 501-1k Employees , Public , 28 years old , Hyderabad / Secunderabad +4 more"
664,Bandhan Bank,3.8,"Banking , 50k-1 Lakh Employees , Public , 23 years old , Hyderabad / Secunderabad +782 more"
666,Copart,4.0,"Automobile , 201-500 Employees , Forbes Global 2000 , 42 years old , Hyderabad / Secunderabad +3 more"
667,Advance Auto Parts,3.7,"Auto Components , 201-500 Employees , Forbes Global 2000 , 92 years old , Hyderabad / Secunderabad +1 more"
671,Piramal Pharma,4.0,"Pharma , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +51 more"
681,Quest Diagnostics,3.5,"Clinical Research , 501-1k Employees , Forbes Global 2000 , 57 years old , Hyderabad / Secunderabad +11 more"
682,Exel Rubber,4.0,"Petrochemicals , 51-200 Employees , Public , 34 years old , Hyderabad / Secunderabad +7 more"
687,Madhucon Projects,3.2,"Engineering & Construction , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +30 more"
688,Reliance SMSL,4.0,"BPO , 1k-5k Employees , Public , 17 years old , Hyderabad / Secunderabad +489 more"
690,Marriott International,4.3,"Hospitality , 10k-50k Employees , Forbes Global 2000 , 97 years old , Hyderabad / Secunderabad +73 more"
695,XpressBees,3.8,"Logistics , 5k-10k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +238 more"
697,McDonald's,4.2,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 69 years old , Hyderabad / Secunderabad +138 more"
698,Tata Group,4.3,"IT Services & Consulting , 1 Lakh+ Employees , Conglomerate , 156 years old , Hyderabad / Secunderabad +154 more"
703,Unschool Learning,3.5,"EdTech , 51-200 Employees , Startup , 5 years old , Hyderabad / Secunderabad +7 more"
706,LivSpace,3.5,"Architecture & Interior Design , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +38 more"
707,TVS Credit,4.5,"NBFC , 10k-50k Employees , Public , 16 years old , Hyderabad / Secunderabad +312 more"
713,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Hyderabad / Secunderabad +143 more"
716,Alstom Transportation,3.9,"Urban Transport , 5k-10k Employees , Forbes Global 2000 , 96 years old , Hyderabad / Secunderabad +66 more"
717,Equitas Small Finance Bank,4.4,"Banking , 10k-50k Employees , Fortune India 500 , 17 years old , Hyderabad / Secunderabad +368 more"
720,Apple,4.3,"Consumer Electronics & Appliances , 10k-50k Employees , Forbes Global 2000 , 48 years old , Hyderabad / Secunderabad +82 more"
725,HCL Infosystems,4.1,"IT Services & Consulting , 51-200 Employees , Public , 48 years old , Hyderabad / Secunderabad +105 more"
728,JK Agri Genetics,4.0,"Biotechnology , 201-500 Employees , Public , 35 years old , Hyderabad / Secunderabad +43 more"
732,PhonePe,4.1,"FinTech , 5k-10k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +240 more"
733,Dabur,3.8,"FMCG , 5k-10k Employees , Public , 140 years old , Hyderabad / Secunderabad +250 more"
734,Rane (Madras),4.0,"Auto Components , 1k-5k Employees , Public , 27 years old , Hyderabad / Secunderabad +28 more"
737,Agro Tech Foods,4.2,"FMCG , 501-1k Employees , Public , 38 years old , Hyderabad / Secunderabad +60 more"
747,STANPLUS TECHNOLOGIES,3.3,"Healthcare , 11-50 Employees , Startup , 8 years old , Hyderabad / Secunderabad +19 more"
753,IL&FS Engineering and Construction,4.4,"Engineering & Construction , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +47 more"
759,Axiscades,3.4,"IT Services & Consulting , 1k-5k Employees , Public , 34 years old , Hyderabad / Secunderabad +9 more"
767,Cipla,4.1,"Pharma , 10k-50k Employees , Public , 89 years old , Hyderabad / Secunderabad +239 more"
769,Blinkit,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 11 years old , Hyderabad / Secunderabad +64 more"
770,VST Industries,4.1,"FMCG , 501-1k Employees , Public , 94 years old , Hyderabad / Secunderabad +68 more"
773,RBL Bank,3.8,"Banking , 10k-50k Employees , Public , 81 years old , Hyderabad / Secunderabad +226 more"
774,Cult.fit,3.8,"Fitness & Wellness , 1k-5k Employees , Indian Unicorn , 8 years old , Hyderabad / Secunderabad +35 more"
777,Zen Technologies,3.5,"Defence & Aerospace , 201-500 Employees , Public , 31 years old , Hyderabad +5 more"
779,Wonderla Holidays,4.6,"Hospitality , 501-1k Employees , Public , 24 years old , Bangalore/Bengaluru +12 more"
786,Honeywell Automation,3.8,"Consumer Electronics & Appliances , 10k-50k Employees , Public , 118 years old , Hyderabad / Secunderabad +65 more"
791,Star Health & Allied Insurance,3.9,"Insurance , 10k-50k Employees , Fortune India 500 , 18 years old , Hyderabad / Secunderabad +247 more"
793,Union Bank of India,4.1,"Banking , 50k-1 Lakh Employees , Public , 105 years old , Hyderabad / Secunderabad +122 more"
796,Amara Raja Group,4.2,"Auto Components , 5k-10k Employees , Public , 39 years old , Hyderabad / Secunderabad +56 more"
798,Motilal Oswal Financial Services,3.8,"Financial Services , 10k-50k Employees , Public , 37 years old , Hyderabad / Secunderabad +128 more"
800,Kalpataru Power Transmission,4.2,"Engineering & Construction , 1k-5k Employees , Public , 43 years old , Hyderabad / Secunderabad +208 more"
801,Ea Games India,4.4,"Gaming , 501-1k Employees , Public , 42 years old , Hyderabad / Secunderabad +2 more"
811,Reckitt Benckiser,4.0,"FMCG , 1k-5k Employees , Conglomerate , 25 years old , Hyderabad / Secunderabad +111 more"
823,Tiger Analytics,3.5,"Analytics & KPO , 1k-5k Employees , Startup , 13 years old , Hyderabad / Secunderabad +8 more"
824,98thPercentile,4.4,"EdTech , 51-200 Employees , Startup , 6 years old , Hyderabad / Secunderabad +3 more"
825,Rivigo,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Hyderabad / Secunderabad +151 more"
827,Payswiff Solutions,4.0,"FinTech , 201-500 Employees , Startup , 11 years old , Hyderabad / Secunderabad +26 more"
828,Spencer's Retail,3.9,"Retail , 1k-5k Employees , Public , 161 years old , Hyderabad / Secunderabad +57 more"
834,Hatsun Agro Product,4.0,"Food Processing , 5k-10k Employees , Public , 54 years old , Hyderabad / Secunderabad +101 more"
836,Zepto,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 3 years old , Hyderabad / Secunderabad +29 more"
840,Mahindra Finance,4.3,"NBFC , 10k-50k Employees , Public , 33 years old , Hyderabad / Secunderabad +632 more"
841,Univariety,3.7,"EdTech , 51-200 Employees , Startup , 13 years old , Hyderabad / Secunderabad +2 more"
844,Stanza Living,3.1,"Internet , 501-1k Employees , Startup , 7 years old , Hyderabad / Secunderabad +30 more"
852,ACC,4.0,"Building Material , 5k-10k Employees , Public , 88 years old , Hyderabad / Secunderabad +218 more"
854,Portea Medical,4.4,"Healthcare , 1k-5k Employees , Startup , 11 years old , Hyderabad / Secunderabad +32 more"
855,Bank of Baroda,3.6,"Banking , 50k-1 Lakh Employees , Fortune India 500 , 116 years old , Hyderabad / Secunderabad +242 more"
856,Tata Play,4.0,"Broadcasting , 5k-10k Employees , Public , 18 years old , Hyderabad / Secunderabad +190 more"
858,NCL BUILDTEK,4.0,"Building Material , 501-1k Employees , Public , 35 years old , Hyderabad / Secunderabad +28 more"
859,Indiabulls Home Loans,3.9,"NBFC , 5k-10k Employees , Public , 19 years old , Hyderabad / Secunderabad +190 more"
869,Mitsui O.S.K. Lines,4.0,"Ports & Shipping , 51-200 Employees , Forbes Global 2000 , 140 years old , Hyderabad / Secunderabad +10 more"
874,ekincare,2.9,"Healthcare , 201-500 Employees , Startup , 10 years old , Hyderabad / Secunderabad +5 more"
881,GlaxoSmithKline Pharmaceuticals,4.2,"Pharma , 1k-5k Employees , Fortune India 500 , 194 years old , Hyderabad / Secunderabad +179 more"
882,Infra.Market,4.2,"Building Material , 1k-5k Employees , Indian Unicorn , 8 years old , Hyderabad / Secunderabad +75 more"
885,VAYA Finserv,4.1,"Financial Services , 1k-5k Employees , Startup , 10 years old , Hyderabad / Secunderabad +43 more"
886,Vivimed Labs,3.6,"Chemicals , 501-1k Employees , Public , 33 years old , Hyderabad / Secunderabad +10 more"
890,Startoon Labs,4.5,"Internet , 11-50 Employees , Startup , 7 years old , Hyderabad / Secunderabad"
894,Lemon Tree Hotels,4.2,"Hospitality , 5k-10k Employees , Public , 22 years old , Hyderabad / Secunderabad +66 more"
898,Bajaj Electronics,3.9,"Retail , 1k-5k Employees , Public , 44 years old , Hyderabad / Secunderabad +19 more"
899,Sears Holdings,3.6,"Retail , 501-1k Employees , Forbes Global 2000 , 15 years old , Hyderabad / Secunderabad +6 more"
901,Amvotech Solutions,3.6,"IT Services & Consulting , 201-500 Employees , Startup , 6 years old , Hyderabad / Secunderabad"
903,Pernod Ricard,3.9,"Beverage , 1k-5k Employees , Forbes Global 2000 , 49 years old , Hyderabad / Secunderabad +94 more"
906,IKF Finance,3.9,"NBFC , 1k-5k Employees , Public , 33 years old , Hyderabad / Secunderabad +86 more"
913,Rupeek,3.7,"FinTech , 1k-5k Employees , Startup , 9 years old , Hyderabad / Secunderabad +55 more"
915,Columbus Global,4.2,"IT Services & Consulting , 201-500 Employees , Public , 35 years old , Hyderabad / Secunderabad +1 more"
918,Delhi Public School,3.9,"Education & Training , 1k-5k Employees , Public , 26 years old , Pune +234 more"
922,Shadowfax Technologies,3.7,"Logistics , 1k-5k Employees , Public , 9 years old , Hyderabad / Secunderabad +162 more"
926,Walmart,4.0,"Retail , 5k-10k Employees , Forbes Global 2000 , 15 years old , Hyderabad / Secunderabad +78 more"
928,Karur Vysya Bank,3.7,"Banking , 5k-10k Employees , Public , 108 years old , Hyderabad / Secunderabad +139 more"
942,Urban Company,3.6,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +52 more"
947,SMS Pharmaceuticals,3.8,"Pharma , 501-1k Employees , Public , 34 years old , Hyderabad / Secunderabad +4 more"
948,Recykal,4.8,"Internet , 51-200 Employees , Startup , 8 years old , Hyderabad / Secunderabad +1 more"
949,BPR Infrastructure,3.8,"Engineering & Construction , 201-500 Employees , Public , 18 years old , Hyderabad / Secunderabad +9 more"
959,Welspun,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 39 years old , Hyderabad / Secunderabad +59 more"
960,Welspun,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 39 years old , Pune +59 more"
969,Reliance Trends,4.4,"Retail , 1 Lakh+ Employees , Conglomerate , 18 years old , Pune +339 more"
970,Varun Beverages,4.1,"Beverage , 5k-10k Employees , Public , 29 years old , Pune +286 more"
972,GE,4.3,"Defence & Aerospace , 10k-50k Employees , Forbes Global 2000 , 132 years old , Pune +62 more"
975,Kotak Mahindara Life Insurance,3.9,"Insurance , 10k-50k Employees , Public , 23 years old , Pune +212 more"
979,Ion Exchange India,3.9,"Waste Management , 1k-5k Employees , Public , 60 years old , Pune +91 more"
981,Standard Chartered,3.9,"Banking , 10k-50k Employees , Fortune India 500 , 171 years old , Hyderabad / Secunderabad +58 more"
986,Rain Industries,3.6,"Chemicals / Agri Inputs , 51-200 Employees , Public , 50 years old , Hyderabad / Secunderabad +10 more"
989,Voltas,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 70 years old , Hyderabad / Secunderabad +174 more"
992,Bajaj Electricals,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 86 years old , Hyderabad / Secunderabad +199 more"
996,Arth Design Build,4.5,"Software Product , 51-200 Employees , Startup , 10 years old , Hyderabad / Secunderabad +2 more"
997,Hindustan Foods,3.8,"FMCG , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +27 more"
1000,V-Guard Industries,4.4,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 47 years old , Hyderabad / Secunderabad +126 more"
1003,L&T Finance,4.0,"NBFC , 10k-50k Employees , Public , 30 years old , Hyderabad / Secunderabad +474 more"
1005,Siemens,4.2,"Industrial Automation , 5k-10k Employees , Public , 177 years old , Hyderabad / Secunderabad +129 more"
1006,Sigachi Industries,3.9,"Pharma , 201-500 Employees , Public , 35 years old , Hyderabad / Secunderabad +11 more"
1009,ABC,4.0,"Broadcasting , 1k-5k Employees (Global) , Public , 81 years old , Hyderabad / Secunderabad +103 more"
1016,Sagar Cements,4.3,"Building Material , 1k-5k Employees , Public , 39 years old , Hyderabad / Secunderabad +35 more"
1017,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Hyderabad / Secunderabad +36 more"
1018,Sheenlac Paints,4.6,"Chemicals , 501-1k Employees , Public , 62 years old , Hyderabad / Secunderabad +146 more"
1019,Ahlada Engineers,3.6,"Furniture & Furnishing , 1k-5k Employees , Public , 19 years old , Hyderabad / Secunderabad +4 more"
1020,Cholamandalam Investment & Finance,4.1,"NBFC , 10k-50k Employees , Fortune India 500 , 46 years old , Hyderabad / Secunderabad +645 more"
1026,Berger Paints,3.8,"Chemicals , 1k-5k Employees , Public , 101 years old , Hyderabad / Secunderabad +261 more"
1029,GSS Infotech,3.9,"IT Services & Consulting , 51-200 Employees , Public , 25 years old , Hyderabad / Secunderabad +7 more"
1036,Aditya Birla Capital,4.0,"Financial Services , 10k-50k Employees , Public , 7 years old , Hyderabad / Secunderabad +192 more"
1038,Kanerika Software,4.4,"IT Services & Consulting , 51-200 Employees , Startup , 9 years old , Hyderabad / Secunderabad +3 more"
1043,Tanla Platforms,3.5,"Software Product , 501-1k Employees , Public , 25 years old , Hyderabad / Secunderabad +5 more"
1045,upGrad,3.8,"EdTech , 5k-10k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +38 more"
1046,Xilinx,4.3,"Semiconductors , 51-200 Employees , Forbes Global 2000 , 18 years old , Hyderabad / Secunderabad +1 more"
1058,GITAM University,4.0,"Education & Training , 1k-5k Employees , Conglomerate , 44 years old , Hyderabad / Secunderabad +8 more"
1059,Nava Limited,3.8,"Metals & Mining , 51-200 Employees , Public , 52 years old , Hyderabad / Secunderabad +23 more"
1061,AB InBev India,3.5,"Beverage , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +65 more"
1072,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Hyderabad / Secunderabad +266 more"
1080,Genesys International Corporation,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 29 years old , Hyderabad / Secunderabad +14 more"
1088,CreditVidya,4.0,"FinTech , 501-1k Employees , Startup , 12 years old , Hyderabad / Secunderabad +6 more"
1089,Piramal Group,4.0,"Financial Services , 10k-50k Employees , Fortune India 500 , 44 years old , Hyderabad / Secunderabad +122 more"
1092,Fipola Retail,3.6,"Food Processing , 1k-5k Employees , Startup , 8 years old , Hyderabad / Secunderabad +6 more"
1095,Spicejet,3.5,"Aviation , 5k-10k Employees , Public , 20 years old , Hyderabad / Secunderabad +57 more"
1106,Bureau Veritas,4.0,"Other , 1k-5k Employees , Forbes Global 2000 , 196 years old , Hyderabad / Secunderabad +114 more"
1109,Amara Raja Energy & Mobility,4.3,"Auto Components , 5k-10k Employees , Fortune India 500 , 39 years old , Hyderabad / Secunderabad +69 more"
1112,Thermo Fisher Scientific,3.9,"Pharma , 1k-5k Employees , Forbes Global 2000 , 68 years old , Hyderabad / Secunderabad +28 more"
1118,KNR Constructions,3.8,"Engineering & Construction , 1k-5k Employees , Public , 29 years old , Hyderabad / Secunderabad +32 more"
1120,Prosper Overseas,4.4,"Education & Training , 51-200 Employees , Public , 20 years old , Hyderabad / Secunderabad +1 more"
1125,Kellton,3.0,"IT Services & Consulting , 1k-5k Employees , Public , 15 years old , Hyderabad / Secunderabad +16 more"
1127,Bayer,4.2,"Pharma , 10k-50k Employees , Public , 161 years old , Hyderabad / Secunderabad +95 more"
1131,JoulestoWatts Business Solutions,2.9,"IT Services & Consulting , 201-500 Employees , Startup , 9 years old , Hyderabad / Secunderabad +14 more"
1136,Trent,4.1,"Retail , 10k-50k Employees , Public , 26 years old , Hyderabad / Secunderabad +110 more"
1143,Naukri,4.0,"Internet , 1k-5k Employees , Public , 28 years old , Hyderabad / Secunderabad +59 more"
1145,Goldstone Technologies,3.4,"IT Services & Consulting , 51-200 Employees , Public , 30 years old , Hyderabad / Secunderabad +4 more"
1166,Spinny,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +43 more"
1168,HDFC Ergo General Insurance,4.0,"Insurance , 10k-50k Employees , Public , 22 years old , Hyderabad / Secunderabad +236 more"
1169,Sun Pharmaceutical Industries,4.1,"Pharma , 10k-50k Employees , Public , 41 years old , Hyderabad / Secunderabad +207 more"
1172,Nokia,4.2,"Telecom , 10k-50k Employees , Forbes Global 2000 , 159 years old , Hyderabad / Secunderabad +149 more"
1183,Pokarna,4.0,"Building Material , 201-500 Employees , Public , 23 years old , Hyderabad / Secunderabad +3 more"
1192,CIEL HR,4.1,"Recruitment , 1k-5k Employees , Startup , 9 years old , Hyderabad / Secunderabad +78 more"
1193,Freshworks,3.7,"Software Product , 1k-5k Employees , Public , 14 years old , Hyderabad / Secunderabad +39 more"
1197,Ksk Energy Ventures,4.5,"Oil & Gas , 1k-5k Employees , Public , 23 years old , Hyderabad / Secunderabad +14 more"
1202,Info Edge,4.0,"Internet , 5k-10k Employees , Public , 29 years old , Hyderabad / Secunderabad +59 more"
1205,Life Insurance Corporation of India,4.4,"Insurance , 1 Lakh+ Employees , Fortune India 500 , 68 years old , Hyderabad / Secunderabad +415 more"
1209,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Hyderabad / Secunderabad +160 more"
1210,Future Retail,4.3,"Retail , 10k-50k Employees , Public , 37 years old , Hyderabad / Secunderabad +196 more"
1220,InsanelyGood,4.1,"Internet , 11-50 Employees , Startup , 9 years old , Hyderabad / Secunderabad +25 more"
1226,PharmEasy,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +56 more"
1229,KEC International,4.1,"Engineering & Construction , 5k-10k Employees , Public , 79 years old , Hyderabad / Secunderabad +261 more"
1240,The Ramco Cements,4.3,"Building Material , 1k-5k Employees , Public , 63 years old , Hyderabad / Secunderabad +88 more"
1242,Bata,3.9,"Fashion & Textile , 1k-5k Employees , Public , 93 years old , Hyderabad / Secunderabad +121 more"
1252,National Institute of Rural Development and Panchayati Raj,3.9,"Government , 201-500 Employees , Public , 41 years old , Hyderabad / Secunderabad +4 more"
1256,ElasticRun,3.4,"Logistics , 1k-5k Employees , Indian Unicorn , 8 years old , Hyderabad / Secunderabad +348 more"
1269,Pfizer,4.1,"Pharma , 1k-5k Employees , Public , 20 years old , Hyderabad / Secunderabad +113 more"
1270,Ashok Leyland,4.1,"Automobile , 5k-10k Employees , Public , 76 years old , Hyderabad / Secunderabad +216 more"
1275,Sarvotham Care,4.1,"Pharma , 51-200 Employees , Public , 28 years old , Hyderabad / Secunderabad +7 more"
1277,Marico,4.1,"FMCG , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +149 more"
1281,Bhagwati Products,3.9,"Consumer Electronics & Appliances , 11-50 Employees , Public , 22 years old , Hyderabad / Secunderabad +15 more"
1290,TVS Motor,4.1,"Automobile , 5k-10k Employees , Public , 45 years old , Hyderabad / Secunderabad +279 more"
1293,Air India,4.0,"Aviation , 10k-50k Employees , Central , 94 years old , Hyderabad / Secunderabad +54 more"
1295,Britannia,4.1,"FMCG , 1k-5k Employees , Public , 132 years old , Hyderabad / Secunderabad +234 more"
1299,Vigilare Biopharma,4.4,"Internet , 11-50 Employees (Global) , Startup , 10 years old , Hyderabad / Secunderabad +1 more"
1302,DSM,4.4,"Chemicals , 1k-5k Employees , Forbes Global 2000 , 122 years old , Hyderabad / Secunderabad +18 more"
1314,Canara Bank,3.5,"Banking , 50k-1 Lakh Employees , Public , 118 years old , Hyderabad / Secunderabad +167 more"
1319,Jet Airways,4.6,"Aviation , 201-500 Employees , Public , 31 years old , Hyderabad / Secunderabad +42 more"
1323,TIDE,4.7,"FinTech , 501-1k Employees , Startup , 9 years old , Hyderabad / Secunderabad +3 more"
1328,Indian Oil Corporation,4.4,"Oil & Gas , 10k-50k Employees , Fortune India 500 , 65 years old , Hyderabad / Secunderabad +261 more"
1329,Megasoft,3.7,"IT Services & Consulting , 51-200 Employees , Public , 30 years old , Hyderabad / Secunderabad +6 more"
1330,Practically,2.3,"Internet , 201-500 Employees , Startup , 6 years old , Hyderabad / Secunderabad +5 more"
1336,KMC Constructions,3.6,"Engineering & Construction , 201-500 Employees , Public , 27 years old , Hyderabad / Secunderabad +24 more"
1342,Rebel Foods,3.8,"Internet , 5k-10k Employees , Indian Unicorn , 12 years old , Hyderabad / Secunderabad +61 more"
1343,Devyani International,3.9,"Hospitality , 10k-50k Employees , Public , 33 years old , Hyderabad / Secunderabad +95 more"
1350,KMC Constructions,3.6,"Engineering & Construction , 201-500 Employees , Public , 27 years old , Hyderabad / Secunderabad +24 more"
1351,Samunnati Financial Intermediation and Services,4.5,"Financial Services , 201-500 Employees , Startup , 10 years old , Hyderabad / Secunderabad +53 more"
1353,Dunzo,3.5,"Internet , 1k-5k Employees , Startup , 10 years old , Hyderabad / Secunderabad +18 more"
1359,Pine Labs,3.7,"FinTech , 1k-5k Employees , Indian Unicorn , 26 years old , Hyderabad / Secunderabad +80 more"
1361,VLCC,3.7,"Beauty & Personal Care , 1k-5k Employees , Conglomerate , 35 years old , Hyderabad / Secunderabad +96 more"
