,company_name,company_rating,other_data
853,Kratikal Tech Private Limited,3.4,"Emerging Technologies , 51-200 Employees , Startup , 12 years old , Noida"
855,PNB MetLife,3.5,"Insurance , 5k-10k Employees , Conglomerate , 23 years old , Noida +326 more"
857,Apollo Pipes,4.0,"Building Material , 201-500 Employees , Public , 24 years old , Noida +27 more"
858,KONE,4.3,"Industrial Machinery , 5k-10k Employees , Forbes Global 2000 , 114 years old , Noida +65 more"
862,TraviYo,4.3,"IT Services & Consulting , 11-50 Employees , Startup , 8 years old , Noida +1 more"
876,RBL Bank,3.8,"Banking , 10k-50k Employees , Public , 81 years old , Noida +226 more"
877,Jindal X,3.5,"BPO , 1k-5k Employees , Public , 25 years old , Noida +20 more"
878,ICICI Prudential Life Insurance,4.1,"Insurance , 10k-50k Employees , Public , 24 years old , Noida +450 more"
884,Zee News,3.8,"Broadcasting , 10k-50k Employees , Public , 25 years old , Noida +11 more"
886,Fynd,3.6,"Internet , 501-1k Employees , Public , 12 years old , Noida +9 more"
887,Coloplast,3.2,"Healthcare , 51-200 Employees , Forbes Global 2000 , 70 years old , Noida +16 more"
888,Xcelore,4.8,"IT Services & Consulting , 11-50 Employees , Startup , 1 years old , Noida"
890,DIC India,4.2,"Chemicals , 501-1k Employees , Public , 77 years old , Noida +11 more"
896,Roto Pumps,3.8,"Industrial Machinery , 201-500 Employees , Public , 56 years old , Noida +7 more"
899,Kotak Securities,3.7,"Financial Services , 5k-10k Employees , Conglomerate , 30 years old , Noida +116 more"
902,Thomson Reuters,4.2,"Software Product , 5k-10k Employees , Forbes Global 2000 , 16 years old , Noida +24 more"
930,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Paris +92 more"
931,Aptech,3.7,"Education & Training , 201-500 Employees , Public , 38 years old , Mumbai +66 more"
933,Securitas,4.0,"Law Enforcement & Security , 10k-50k Employees , Forbes Global 2000 , 90 years old , Stockholm +34 more"
935,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Bangalore +36 more"
940,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Noida +36 more"
941,Securitas,4.0,"Law Enforcement & Security , 10k-50k Employees , Forbes Global 2000 , 90 years old , Noida +34 more"
947,Swiggy,3.9,"Internet , 5k-10k Employees , Indian Unicorn , 10 years old , Noida +193 more"
959,TV Today Network,4.1,"Media & Entertainment , 1k-5k Employees , Public , 25 years old , Noida +5 more"
960,Deki Electronics,4.4,"Consumer Electronics & Appliances , 201-500 Employees , Public , 40 years old , Noida +8 more"
963,Admitkard,3.2,"Education & Training , 51-200 Employees , Startup , 8 years old , Noida +4 more"
964,TV Today Network,4.1,"Media & Entertainment , 1k-5k Employees , Public , 25 years old , Noida +5 more"
967,Delhivery,4.0,"Logistics , 10k-50k Employees , Fortune India 500 , 13 years old , Noida +632 more"
968,Trycon,4.9,"Software Product , 11-50 Employees , Startup , 11 years old , Noida +2 more"
969,PayMe India,3.7,"Internet , 11-50 Employees , Startup , 8 years old , Noida +2 more"
981,Honda,4.2,"Automobile , 10k-50k Employees , Forbes Global 2000 , 39 years old , Noida +192 more"
988,EaseMyTrip.com,3.9,"Internet , 201-500 Employees , Public , 16 years old , Noida +7 more"
997,Smartworks,3.4,"Real Estate , 201-500 Employees , Startup , 8 years old , Noida +16 more"
1003,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Noida +91 more"
1005,Alstom Transportation,3.9,"Urban Transport , 5k-10k Employees , Forbes Global 2000 , 96 years old , Noida +66 more"
1009,Varun Beverages,4.1,"Beverage , 5k-10k Employees , Public , 29 years old , Noida +286 more"
1011,Tata Motors,4.2,"Automobile , 10k-50k Employees , Public , 79 years old , Noida +433 more"
1012,PropTiger.com,4.2,"Internet , 1k-5k Employees , Startup , 13 years old , Noida +14 more"
1013,CARS24,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Noida +148 more"
1023,Bajaj Energy,4.3,"Power , 501-1k Employees , Public , 16 years old , Noida +14 more"
1025,India Glycols,3.9,"Chemicals , 1k-5k Employees , Public , 41 years old , Noida +15 more"
1030,Rivigo,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Noida +151 more"
1046,Kogta Financial India Limited,4.8,"NBFC , 1k-5k Employees , Public , 28 years old , Noida +206 more"
1049,Emerson Electric Co.,4.2,"IT Services & Consulting , 5k-10k Employees , Public , 134 years old , Noida +24 more"
1057,Tata Play,4.0,"Broadcasting , 5k-10k Employees , Public , 18 years old , Noida +190 more"
1058,Samsung SDS,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 39 years old , Noida +18 more"
1062,Maruti Suzuki,4.2,"Automobile , 10k-50k Employees , Public , 43 years old , Noida +380 more"
1067,Samsung SDS,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 39 years old , Noida +18 more"
1068,Global Payments,4.2,"FinTech , 51-200 Employees , Forbes Global 2000 , 57 years old , Noida +8 more"
1070,Tata Play,4.0,"Broadcasting , 5k-10k Employees , Public , 18 years old , Noida +190 more"
1072,Milkbasket,3.8,"Internet , 501-1k Employees , Startup , 9 years old , Noida +21 more"
1073,Patanjali Foods,4.0,"FMCG , 5k-10k Employees , Public , 38 years old , Noida +150 more"
1075,Future Retail,4.3,"Retail , 10k-50k Employees , Public , 37 years old , Noida +196 more"
1086,Randstad,3.9,"Recruitment , 5k-10k Employees , Conglomerate , 32 years old , Noida +264 more"
1087,Reliance Industries,4.1,"Oil & Gas , 1 Lakh+ Employees , Public , 47 years old , Noida +687 more"
1089,Eon Electric,4.0,"Electrical Equipment , 201-500 Employees , Public , 66 years old , Noida +13 more"
1091,Mentor Graphics,4.0,"Software Product , 201-500 Employees , Public , 43 years old , Noida +5 more"
1093,ExpertGRAD Educational Technologies,3.0,"Education & Training , 11-50 Employees , Startup , 12 years old , Noida +1 more"
1095,Classcanyon,4.6,"Education & Training , 51-200 Employees , Startup , 3 years old , Noida +4 more"
1100,TrioTree Technologies,3.5,"Financial Services , 51-200 Employees , Startup , 12 years old , Noida +1 more"
1109,Canon,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 87 years old , Noida +61 more"
1122,Agatsa Software,3.9,"Internet , 11-50 Employees , Startup , 11 years old , Noida +1 more"
1123,United Drilling Tools,3.4,"Oil & Gas , 51-200 Employees , Public , 38 years old , Noida +4 more"
1153,Siemens,4.2,"Industrial Automation , 5k-10k Employees , Public , 177 years old , Noida +129 more"
1192,HLL Lifecare,3.7,"Healthcare , 1k-5k Employees , Central , 58 years old , Noida +93 more"
1195,Zetwerk Manufacturing Businesses,4.1,"Industrial Machinery , 1k-5k Employees , Indian Unicorn , 6 years old , Noida +77 more"
1199,Creamy foods,4.0,"Food Processing , 201-500 Employees , Public , 33 years old , Noida +29 more"
1200,PhonePe,4.1,"FinTech , 5k-10k Employees , Indian Unicorn , 9 years old , Noida +240 more"
1201,Ridings Consulting Engineers India,2.1,"BPO , 201-500 Employees , Public , 29 years old , Noida +3 more"
1202,Dion Global Solutions,4.1,"FinTech , 501-1k Employees (Global) , Public , 30 years old , Noida +4 more"
1204,Moser Baer,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 41 years old , Noida +12 more"
1223,Vindhya Telelinks,4.2,"Hardware & Networking , 501-1k Employees , Public , 41 years old , Noida +59 more"
1224,Dr Lal PathLabs,4.2,"Healthcare , 1k-5k Employees , Public , 75 years old , Noida +155 more"
1229,Republic TV,2.8,"Media & Entertainment , 201-500 Employees , Startup , 8 years old , Noida +8 more"
1236,Aditya Birla Fashion and Retail,4.2,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 36 years old , Mumbai +233 more"
1246,Jagran Prakashan,4.0,"Printing & Publishing , 501-1k Employees , Public , 49 years old , Noida +48 more"
1251,REALCODERZ,3.3,"Software Product , 51-200 Employees , Startup , 4 years old , Noida +2 more"
1253,9Yards Technology,4.4,"IT Services & Consulting , 51-200 Employees , Startup , 4 years old , Noida"
1263,9Yards Technology,4.4,"IT Services & Consulting , 51-200 Employees , Startup , 4 years old , Noida"
1267,REALCODERZ,3.3,"Software Product , 51-200 Employees , Startup , 4 years old , Noida +2 more"
1284,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Noida +84 more"
1285,Lenskart,3.3,"Internet , 5k-10k Employees , Indian Unicorn , 14 years old , Noida +171 more"
1291,Glam Studios,2.9,"Internet , 11-50 Employees (Global) , Startup , 8 years old , Noida +8 more"
1298,Escale Solutions,2.7,"IT Services & Consulting , 51-200 Employees , Startup , 7 years old , Noida +2 more"
1304,Escale Solutions,2.7,"IT Services & Consulting , 51-200 Employees , Startup , 7 years old , Noida +2 more"
1316,TCNS Clothing Company,4.1,"Fashion & Textile , 501-1k Employees , Public , 23 years old , Noida +96 more"
1333,HomeLane,3.5,"Architecture & Interior Design , 1k-5k Employees , Startup , 10 years old , Noida +34 more"
1339,MoneyMasterz,4.7,"Financial Services , 11-50 Employees , Startup , 7 years old , Noida"
1340,MoneyMasterz,4.7,"Financial Services , 11-50 Employees , Startup , 7 years old , Noida"
1344,Landmark Group,4.1,"Retail , 1k-5k Employees , Conglomerate , 51 years old , Noida +139 more"
1345,Microland,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Noida +40 more"
1346,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Noida +160 more"
1347,Dalmia Bharat Cement,4.1,"Building Material , 5k-10k Employees , Public , 89 years old , Noida +205 more"
1353,Exampur,3.1,"EdTech , 51-200 Employees (Global) , Startup , 6 years old , Noida +5 more"
1354,Oriental Carbon & Chemicals,4.2,"Chemicals , 201-500 Employees , Public , 46 years old , Noida +12 more"
1355,Cliantha Research,4.0,"Clinical Research , 501-1k Employees , Public , 20 years old , Noida +8 more"
1358,SkillRecruit,4.7,"Recruitment , 201-500 Employees , MNC , 19 years old , Noida +14 more"
1361,Dalmia Bharat Cement,4.1,"Building Material , 5k-10k Employees , Public , 89 years old , Noida +205 more"
1364,Vertex,4.1,"Pharma , 501-1k Employees , Conglomerate , 35 years old , Noida +21 more"
1366,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Noida +160 more"
1373,Bandhan Bank,3.8,"Banking , 50k-1 Lakh Employees , Public , 23 years old , Noida +782 more"
1374,Kotak Mahindara Life Insurance,3.9,"Insurance , 10k-50k Employees , Public , 23 years old , Noida +212 more"
1376,Uttam Sugar Mills,3.9,"Food Processing , 1k-5k Employees , Public , 31 years old , Noida +18 more"
1380,Crystal Hues,3.9,"IT Services & Consulting , 51-200 Employees , Public , 35 years old , Noida +8 more"
1393,Gamix Labs,4.1,"Gaming , 11-50 Employees , Startup , 6 years old , Noida"
1394,Cyber Futuristics,2.2,"IT Services & Consulting , 1k-5k Employees (Global) , Conglomerate , 23 years old , Noida +5 more"
1405,Samsung C&T,4.1,"Engineering & Construction , 501-1k Employees , Forbes Global 2000 , 86 years old , Noida +23 more"
1407,Urban Company,3.6,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Noida +52 more"
1409,The Institute Of Chartered Accountants,4.2,"Education & Training , 51-200 Employees , Central , 75 years old , Noida +43 more"
1415,Healthians,3.5,"Healthcare , 1k-5k Employees , Startup , 11 years old , Noida +41 more"
1420,ABC,4.0,"Broadcasting , 1k-5k Employees (Global) , Public , 81 years old , Noida +103 more"
1422,The Institute Of Chartered Accountants,4.2,"Education & Training , 51-200 Employees , Central , 75 years old , Noida +43 more"
1425,Gujarat Heavy Chemicals,4.0,"Chemicals , 1k-5k Employees , Public , 41 years old , Noida +22 more"
1435,Samsung C&T,4.1,"Engineering & Construction , 501-1k Employees , Forbes Global 2000 , 86 years old , Noida +23 more"
1438,TELUS Health,4.1,"Recruitment , 51-200 Employees , Public , 58 years old , Noida +4 more"
1443,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Noida +315 more"
1446,Larsen & Toubro Limited,4.1,"Engineering & Construction , 10k-50k Employees , Public , 86 years old , Noida +623 more"
1448,Johnson Controls,3.7,"Industrial Automation , 5k-10k Employees , Public , 139 years old , Noida +49 more"
1455,Lite-On Power Electronic,4.3,"Electronics Manufacturing , 51-200 Employees , Public , 49 years old , Noida"
1458,Homoeo Amigo,4.0,"Healthcare , 11-50 Employees , Startup , 4 years old , Noida +1 more"
1462,CG Power and Industrial Solutions,3.9,"Electrical Equipment , 1k-5k Employees , Public , 87 years old , Noida +79 more"
1463,Sara Textiles,3.4,"Fashion & Textile , 201-500 Employees , Public , 21 years old , Noida +7 more"
1465,National Fertilizers,4.3,"Agro Chemicals , 1k-5k Employees , Public , 50 years old , Noida +28 more"
1468,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Noida +143 more"
1469,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Noida +152 more"
1474,Optiemus Infracom,3.6,"Hardware & Networking , 1k-5k Employees , Public , 31 years old , Noida +11 more"
1475,HSCC India,3.2,"Management Consulting , 51-200 Employees , State , 41 years old , Noida +8 more"
1482,Billabong High International School,3.8,"Education & Training , 51-200 Employees , Public , 15 years old , Noida +19 more"
1483,Sinch,4.1,"Internet , 501-1k Employees , Startup , 11 years old , Noida +4 more"
1491,State Bank of India,3.9,"Banking , 1 Lakh+ Employees , Fortune India 500 , 218 years old , Noida +491 more"
1497,Zomato,3.8,"Internet , 1k-5k Employees , Public , 16 years old , Noida +182 more"
1507,Golden Peakock Overseas,4.6,"Electrical Equipment , 501-1k Employees , Public , 74 years old , New Delhi +5 more"
1512,Salora International,3.5,"Electronics Manufacturing , 1k-5k Employees , Public , 47 years old , Delhi/NCR +7 more"
1524,Pantaloons,4.2,"Fashion & Textile , 5k-10k Employees , Public , 27 years old , Noida +140 more"
1525,Pearson,4.1,"Education & Training , 10k-50k Employees (Global) , Conglomerate , 180 years old , Noida +12 more"
1526,ISHIR,4.3,"IT Services & Consulting , 51-200 Employees , MNC , 25 years old , Noida +2 more"
1529,Patanjali Ayurved,3.2,"FMCG , 1k-5k Employees , Fortune India 500 , 18 years old , Noida +254 more"
1540,Ricoh,3.9,"IT Services & Consulting , 1-10 Employees , Public , 88 years old , Noida +41 more"
1541,AstroTalk,4.2,"Internet , 201-500 Employees , Startup , 7 years old , Noida +6 more"
1546,Aarvi Encon,4.1,"Recruitment , 5k-10k Employees , Public , 37 years old , Noida +91 more"
1547,Dainik Jagran,3.7,"Printing & Publishing , 1k-5k Employees , Public , 82 years old , Noida +47 more"
1566,Unacademy,3.3,"EdTech , 1k-5k Employees , Indian Unicorn , 9 years old , Noida +57 more"
1571,Tata Power Solar,4.3,"Power , 1k-5k Employees , Public , 35 years old , Mumbai +54 more"
1572,Biodeal Pharmaceuticals Limited,3.8,"Pharma , 201-500 Employees , Public , 19 years old , Noida +5 more"
1578,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Mumbai +125 more"
1580,Devyani International,3.9,"Hospitality , 10k-50k Employees , Public , 33 years old , Noida +95 more"
1581,Network People Services Technologies,4.0,"IT Services & Consulting , 51-200 Employees , Startup , 11 years old , Noida +9 more"
1582,HDFC Securities,3.7,"Financial Services , 1k-5k Employees , Public , 24 years old , Noida +158 more"
1590,Exclusífe Technosoft,3.0,"Retail , 11-50 Employees , Startup , 11 years old , Noida +11 more"
1607,Tata Chemicals,4.2,"Chemicals , 1k-5k Employees , Public , 85 years old , Noida +76 more"
1617,Sahara India Pariwar,3.8,"Broadcasting , 5k-10k Employees , Conglomerate , 46 years old , Noida +221 more"
1618,Shri Rathi Group,3.6,"Iron & Steel , 51-200 Employees , Public , 82 years old , Noida +6 more"
1622,Hindustan Unilever,4.3,"FMCG , 10k-50k Employees , Public , 152 years old , Noida +436 more"
1633,Sahara India Pariwar,3.8,"Broadcasting , 5k-10k Employees , Conglomerate , 46 years old , Noida +221 more"
1634,Shri Rathi Group,3.6,"Iron & Steel , 51-200 Employees , Public , 82 years old , Noida +6 more"
1635,Precision Electronics,3.6,"Hardware & Networking , 51-200 Employees , Public , 45 years old , Noida +5 more"
1642,Hindustan Unilever,4.3,"FMCG , 10k-50k Employees , Public , 152 years old , Noida +436 more"
1671,Indian Oil Corporation,4.4,"Oil & Gas , 10k-50k Employees , Fortune India 500 , 65 years old , Noida +261 more"
1672,Coromandel International,4.2,"Agro Chemicals , 5k-10k Employees , Public , 63 years old , Noida +141 more"
1675,Unicharm,4.2,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 63 years old , Noida +139 more"
1680,Bharti Infratel,4.3,"Telecom , 1k-5k Employees , Public , 18 years old , Noida +67 more"
1698,Mayoor School Of Music,4.6,"Education & Training , 11-50 Employees , Startup , 6 years old , Noida +1 more"
1700,Zee Learn,3.8,"Education & Training , 201-500 Employees , Public , 8 years old , Noida +30 more"
1701,Videocon d2h,3.9,"Internet , 501-1k Employees , Public , 15 years old , Noida +128 more"
1730,Dynamic Engineering,3.5,"Industrial Machinery , 51-200 Employees , Public , 42 years old , Noida +22 more"
1738,Bajaj Consumer Care,3.9,"FMCG , 201-500 Employees , Public , 94 years old , Noida +75 more"
1739,L&T Infotech,3.8,"IT Services & Consulting , 10k-50k Employees , Public , 28 years old , Noida +84 more"
1740,Cube Highways and Transport Assets Advisors,4.3,"Urban Transport , 201-500 Employees , Startup , 9 years old , Noida +16 more"
1742,Bajaj Finserv,4.1,"Financial Services , 50k-1 Lakh Employees , Public , 17 years old , Noida +904 more"
1743,L&T Infotech,3.8,"IT Services & Consulting , 10k-50k Employees , Public , 28 years old , Noida +84 more"
1744,Infinity Learn,3.6,"EdTech , 501-1k Employees , Startup , 3 years old , Noida +9 more"
1766,Sudo24,4.8,"Agriculture , 11-50 Employees , Startup , 4 years old , Noida +1 more"
1768,Eveready Industries,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Noida +77 more"
1769,Superhouse,3.6,"Leather , 501-1k Employees , Public , 18 years old , Noida +9 more"
1776,Citizen Co-operative Bank,3.5,"Banking , 51-200 Employees , Public , 27 years old , Noida +15 more"
1783,Zepto,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 3 years old , Noida +29 more"
1785,Superhouse,3.6,"Leather , 501-1k Employees , Public , 18 years old , Noida +9 more"
1788,Citizen Co-operative Bank,3.5,"Banking , 51-200 Employees , Public , 27 years old , Noida +15 more"
1789,Jubilant Industries,3.8,"Chemicals / Agri Inputs , 501-1k Employees , Public , 17 years old , Noida +34 more"
1794,Eveready Industries,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Noida +77 more"
1799,Salasar Techno Engineering,3.7,"Iron & Steel , 51-200 Employees , Public , 18 years old , Noida +19 more"
1820,Anmol Biscuits,4.1,"FMCG , 501-1k Employees , Public , 30 years old , Noida +31 more"
1828,Hitachi,4.1,"Industrial Machinery , 10k-50k Employees , Forbes Global 2000 , 114 years old , Noida +73 more"
1829,Vidooly,3.7,"Internet , 51-200 Employees , Startup , 10 years old , Noida +2 more"
1841,Wollmilchsau Technologies,4.9,"IT Services & Consulting , 11-50 Employees , MNC , 9 years old , Noida"
1854,TrapTheDeal,3.5,"Internet , 51-200 Employees , Startup , 2 years old , Noida +2 more"
1862,STMicroelectronics,4.2,"Semiconductors , 1k-5k Employees , Forbes Global 2000 , 37 years old , Noida +6 more"
1864,Amdocs,4.0,"Software Product , 10k-50k Employees , Forbes Global 2000 , 42 years old , Noida +15 more"
1866,Blue Dart Express,4.1,"Logistics , 10k-50k Employees , Public , 41 years old , Noida +234 more"
1867,DreamBig IT Solutions,3.2,"IT Services & Consulting , 51-200 Employees , Startup , 6 years old , Noida +2 more"
1871,CSL Finance,4.2,"FMCG , 51-200 Employees , Public , 32 years old , Noida +20 more"
1880,RentoMojo,4.4,"Internet , 501-1k Employees , Startup , 10 years old , Noida +14 more"
1890,PG Electroplast,4.1,"Consumer Electronics & Appliances , 501-1k Employees , Public , 47 years old , Noida +16 more"
1898,FastInfo,4.3,"EdTech , 501-1k Employees , Startup , 5 years old , Noida +7 more"
1900,Cummins,4.4,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 105 years old , Noida +86 more"
1908,Berger Paints,3.8,"Chemicals , 1k-5k Employees , Public , 101 years old , Noida +261 more"
1940,VIP Industries,4.0,"Retail , 1k-5k Employees , Public , 53 years old , Noida +86 more"
1947,JanBask,4.3,"IT Services & Consulting , 51-200 Employees , Startup , 9 years old , Noida"
1964,Attentive AI,4.1,"Internet , 51-200 Employees , Startup , 7 years old , Noida +2 more"
1967,EDCIL,3.5,"EdTech , 201-500 Employees , Central , 43 years old , Noida +4 more"
1973,Compass Group Support Services,4.1,"Hospitality , 10k-50k Employees , Public , 83 years old , Noida +63 more"
1981,Marks & Spencer,4.0,"Retail , 1k-5k Employees , Forbes Global 2000 , 140 years old , Noida +56 more"
1982,SupplyNote,4.0,"Software Product , 51-200 Employees , Startup , 9 years old , Noida"
1995,XpressBees,3.8,"Logistics , 5k-10k Employees , Indian Unicorn , 9 years old , Noida +238 more"
1997,Vedantu,3.4,"EdTech , 1k-5k Employees , Indian Unicorn , 13 years old , Noida +53 more"
2008,Catvision,4.0,"Hardware & Networking , 51-200 Employees , Public , 39 years old , Noida"
2013,Property Gully Solutions,4.1,"Real Estate , 11-50 Employees , Startup , 9 years old , Noida"
2031,Kalpataru Group,3.9,"Real Estate , 1k-5k Employees , Conglomerate , 55 years old , Noida +62 more"
2033,Qualcomm,4.0,"Semiconductors , 10k-50k Employees , Forbes Global 2000 , 28 years old , Noida +15 more"
2045,Uniproducts,3.8,"Auto Components , 51-200 Employees , Public , 42 years old , Noida +11 more"
2046,Loadshare Networks,3.6,"Logistics , 501-1k Employees , Startup , 7 years old , Noida +54 more"
2053,Ninjacart,4.1,"Internet , 1k-5k Employees , Startup , 9 years old , Noida +95 more"
2057,Daikin,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Fortune India 500 , 24 years old , Noida +88 more"
2062,Hindalco Industries,4.3,"Metals & Mining , 10k-50k Employees , Public , 66 years old , Noida +89 more"
2064,Cashify,3.8,"Other , 501-1k Employees , Startup , 11 years old , Noida +44 more"
2066,Qualcomm,4.0,"Semiconductors , 10k-50k Employees , Forbes Global 2000 , 28 years old , Noida +15 more"
2078,Planet Spark,3.7,"EdTech , 51-200 Employees , Startup , 7 years old , Noida +41 more"
2079,DineOut,4.3,"Internet , 51-200 Employees , Startup , 12 years old , Noida +11 more"
2093,Planet Spark,3.7,"EdTech , 51-200 Employees , Startup , 7 years old , Noida +41 more"
2117,Mastek,3.7,"IT Services & Consulting , 1k-5k Employees , Public , 42 years old , Noida +18 more"
2118,USHA International,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Noida +111 more"
2152,WikQik,3.7,"Education & Training , 11-50 Employees , Startup , 6 years old , Noida +1 more"
2155,Quokka Labs,4.0,"IT Services & Consulting , 51-200 Employees , Startup , 5 years old , Noida"
2164,Bosscoder Academy,4.6,"EdTech , 51-200 Employees , Startup , 3 years old , Noida"
2171,BDO,3.5,"Accounting & Auditing , 5k-10k Employees , Public , 61 years old , Noida +26 more"
2178,LivSpace,3.5,"Architecture & Interior Design , 1k-5k Employees , Indian Unicorn , 9 years old , Noida +38 more"
2184,Aditya Birla Capital,4.0,"Financial Services , 10k-50k Employees , Public , 7 years old , Mumbai +192 more"
2185,JBM Group,4.0,"Auto Components , 1k-5k Employees , Public , 41 years old , Gurgaon / Gurugram +85 more"
2193,Reliance SMSL,4.0,"BPO , 1k-5k Employees , Public , 17 years old , Mumbai +489 more"
2197,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Mumbai +66 more"
2205,Aditya Birla Capital,4.0,"Financial Services , 10k-50k Employees , Public , 7 years old , Noida +192 more"
2207,LivSpace,3.5,"Architecture & Interior Design , 1k-5k Employees , Indian Unicorn , 9 years old , Noida +38 more"
2209,JBM Group,4.0,"Auto Components , 1k-5k Employees , Public , 41 years old , Noida +85 more"
2223,Reliance SMSL,4.0,"BPO , 1k-5k Employees , Public , 17 years old , Noida +489 more"
2225,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Noida +66 more"
2228,Dunzo,3.5,"Internet , 1k-5k Employees , Startup , 10 years old , Noida +18 more"
2235,Delhi Public School,3.9,"Education & Training , 1k-5k Employees , Public , 26 years old , Noida +234 more"
2239,Whitehat jr,3.5,"EdTech , 5k-10k Employees , Startup , 6 years old , Noida +50 more"
2242,Delhi Public School,3.9,"Education & Training , 1k-5k Employees , Public , 26 years old , Noida +234 more"
2247,S Chand Group,4.1,"Education & Training , 1k-5k Employees , Public , 85 years old , Noida +30 more"
2254,Tv18 Broadcast,4.1,"Media & Entertainment , 1k-5k Employees , Public , 28 years old , Noida +18 more"
2262,PwC,3.6,"Management Consulting , 10k-50k Employees , Conglomerate , 144 years old , Noida +93 more"
2297,MIMO Technologies,3.2,"Logistics , 51-200 Employees (Global) , Startup , 9 years old , Noida +4 more"
2313,Africare Global Business Ventures (India) Private Limited,3.3,"Management Consulting , 11-50 Employees , Startup , 4 years old , Noida +2 more"
2315,Boolean Digital Studio,4.8,"IT Services & Consulting , 51-200 Employees , Startup , 3 years old , Noida"
2319,K and A Technology,3.2,"Marketing & Advertising , 11-50 Employees , Startup , 2 years old , Noida +1 more"
2320,Bajaj Hindusthan,4.2,"Food Processing , 1k-5k Employees , Public , 93 years old , Noida +18 more"
2321,Sharp Business Systems India,3.5,"Consumer Electronics & Appliances , 51-200 Employees , Forbes Global 2000 , 112 years old , Noida +27 more"
2323,Reliance Infrastructure,4.1,"Engineering & Construction , 1k-5k Employees , Public , 95 years old , Noida +55 more"
2336,Zocket Technologies,3.9,"Marketing & Advertising , 11-50 Employees , Startup , 3 years old , Noida +6 more"
2337,CredAble,3.8,"Financial Services , 51-200 Employees , Startup , 7 years old , Noida +4 more"
2346,Barclays Global Service Centre,4.0,"IT Services & Consulting , 201-500 Employees , Fortune India 500 , 17 years old , Noida +4 more"
2368,Metro Tyres,3.8,"Auto Components , 201-500 Employees , Public , 56 years old , Noida +27 more"
2369,Reliance Communications,4.0,"Telecom , 201-500 Employees , Public , 22 years old , Noida +420 more"
2370,Jaypee Infratech,4.1,"Engineering & Construction , 1k-5k Employees , Public , 17 years old , Noida +7 more"
2374,Grindwell Norton,4.1,"Industrial Machinery , 1k-5k Employees , Public , 83 years old , Noida +34 more"
2394,Sowil,1.6,"Engineering & Construction , 51-200 Employees , Public , 28 years old , Noida +5 more"
2399,Core Integra Consulting Services,3.6,"Recruitment , 501-1k Employees , Conglomerate , 13 years old , Noida +61 more"
2401,NIIT,3.7,"Education & Training , 1k-5k Employees , Public , 43 years old , Noida +93 more"
2406,Bajaj Electricals,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 86 years old , Noida +199 more"
2419,ISGEC JOHN THOMPSON,3.9,"Engineering & Construction , 5k-10k Employees (Global) , Public , 91 years old , Noida +1 more"
2450,Online Legal India,4.7,"Legal , 501-1k Employees , Startup , 5 years old , Kolkata +5 more"
2460,Indian Army,4.7,"Defence & Aerospace , 1 Lakh+ Employees , Public , 129 years old , Noida +326 more"
2462,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Noida +44 more"
2481,Stashfin,4.5,"FinTech , 11-50 Employees , Startup , 8 years old , Noida +13 more"
2487,DHL Express,4.1,"Logistics , 1k-5k Employees , Conglomerate , 45 years old , Noida +84 more"
2507,Indian Army,4.7,"Defence & Aerospace , 1 Lakh+ Employees , Public , 129 years old , Noida +326 more"
