,company_name,company_rating,other_data
689,Lemon Tree Hotels,4.2,"Hospitality , 5k-10k Employees , Public , 22 years old , Delhi/NCR +66 more"
690,Schneider Electric,4.2,"Industrial Automation , 10k-50k Employees , Forbes Global 2000 , 25 years old , Paris +115 more"
694,Ola Cabs,3.5,"Internet , 1k-5k Employees , Indian Unicorn , 14 years old , Bangalore / Bengaluru +97 more"
695,Indian Railways,4.2,"Railways , 1 Lakh+ Employees , Central , 171 years old , Kolkata +209 more"
700,Aye Finance,4.2,"NBFC , 5k-10k Employees , Startup , 11 years old , Jaipur +237 more"
701,PharmEasy,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Jaipur +56 more"
704,NSE.IT,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 25 years old , Jaipur +134 more"
705,MRF Tyres,3.8,"Auto Components , 10k-50k Employees , Public , 78 years old , Jaipur +161 more"
706,Wonder Cement,4.2,"Building Material , 1k-5k Employees , Fortune India 500 , 14 years old , Jaipur +82 more"
707,VLCC,3.7,"Beauty & Personal Care , 1k-5k Employees , Conglomerate , 35 years old , Jaipur +96 more"
708,Apollo Hospitals,4.2,"Healthcare , 10k-50k Employees , Public , 41 years old , Jaipur +189 more"
709,Transcorp International,3.5,"NBFC , 501-1k Employees , Public , 30 years old , Jaipur +14 more"
726,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Jaipur +44 more"
727,Yethi Consulting,3.4,"IT Services & Consulting , 501-1k Employees , Startup , 11 years old , Jaipur +11 more"
733,Renault,4.3,"Automobile , 10k-50k Employees , Forbes Global 2000 , 126 years old , Jaipur +134 more"
734,Airtel Payments Bank,4.2,"FinTech , 501-1k Employees , Public , 8 years old , Jaipur +226 more"
737,FedEx Express,4.2,"Logistics , 5k-10k Employees , Forbes Global 2000 , 53 years old , Jaipur +89 more"
743,Sharekhan,4.0,"Financial Services , 1k-5k Employees , Public , 24 years old , Jaipur +108 more"
747,Polycab Wires,4.1,"Electrical Equipment , 1k-5k Employees , Fortune India 500 , 28 years old , Jaipur +123 more"
752,Tata Communications,4.1,"Telecom , 5k-10k Employees , Public , 38 years old , Jaipur +86 more"
755,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Jaipur +143 more"
788,IPE Global,4.0,"Management Consulting , 1k-5k Employees , Public , 26 years old , Jaipur +75 more"
789,Kajaria Ceramics,4.2,"Building Material , 1k-5k Employees , Public , 39 years old , Jaipur +66 more"
794,Recpdcl.ltd,4.0,"Facility Management Services , 1k-5k Employees , Central , 17 years old , Jaipur +62 more"
796,Xiaomi,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 14 years old , Jaipur +176 more"
798,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Jaipur +174 more"
799,IMG Global Infotech,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 10 years old , Jaipur +1 more"
800,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Jaipur +152 more"
804,Randstad,3.9,"Recruitment , 5k-10k Employees , Conglomerate , 32 years old , Chennai +264 more"
805,Ziqitza Health Care,4.0,"Healthcare , 5k-10k Employees , Public , 19 years old , Mumbai +52 more"
808,IMG Global Infotech,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 10 years old , Jaipur +1 more"
810,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Delhi/NCR +174 more"
811,Xiaomi,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 14 years old , Haidian District +176 more"
814,Recpdcl.ltd,4.0,"Facility Management Services , 1k-5k Employees , Central , 17 years old , Noida +62 more"
819,RenewBuy,3.8,"Insurance , 1k-5k Employees , Startup , 10 years old , Gurgaon +76 more"
824,Kalyan Jewellers,4.7,"Jewellery , 5k-10k Employees , Fortune India 500 , 31 years old , Jaipur +131 more"
825,Amara Raja Energy & Mobility,4.3,"Auto Components , 5k-10k Employees , Fortune India 500 , 39 years old , Jaipur +69 more"
827,Jhandewala Foods,2.1,"FMCG , 201-500 Employees , Public , 18 years old , Jaipur +1 more"
828,FirstCry,3.8,"Retail , 1k-5k Employees , Indian Unicorn , 14 years old , Jaipur +146 more"
830,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Jaipur +124 more"
831,DCM Shriram,4.3,"Chemicals , 5k-10k Employees , Public , 34 years old , Jaipur +75 more"
833,Sterlite Technologies,3.8,"Hardware & Networking , 1k-5k Employees , Public , 36 years old , Jaipur +80 more"
834,PwC,3.6,"Management Consulting , 10k-50k Employees , Conglomerate , 144 years old , Jaipur +93 more"
835,TerraCIS Technologies,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Jaipur +33 more"
836,JLL,4.2,"Real Estate , 10k-50k Employees , Forbes Global 2000 , 25 years old , Jaipur +70 more"
839,Sodexo,4.1,"Facility Management Services , 10k-50k Employees , Forbes Global 2000 , 16 years old , Jaipur +131 more"
840,Spinny,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Jaipur +43 more"
841,QUICK HEAL TECHNOLOGIES,3.9,"Software Product , 1k-5k Employees , Public , 29 years old , Jaipur +43 more"
845,ZTE Corporation,4.0,"Telecom , 201-500 Employees , Forbes Global 2000 , 21 years old , Jaipur +41 more"
856,Minimalist,2.7,"Internet , 51-200 Employees , Startup , 4 years old , Jaipur +4 more"
861,Central Institute of Plastics Engineering & Technology,3.9,"Education & Training , 51-200 Employees , Public , 56 years old , Jaipur +36 more"
863,Videocon d2h,3.9,"Internet , 501-1k Employees , Public , 15 years old , Jaipur +128 more"
865,Utkarsh Small Finance Bank,3.9,"Banking , 10k-50k Employees , Public , 15 years old , Jaipur +304 more"
866,CRYSTAL CROP PROTECTION,3.9,"Agro Chemicals , 1k-5k Employees , Public , 44 years old , Jaipur +67 more"
867,Carlsberg,4.3,"Beverage , 1k-5k Employees , Forbes Global 2000 , 177 years old , Jaipur +56 more"
870,VIP Industries,4.0,"Retail , 1k-5k Employees , Public , 53 years old , Jaipur +86 more"
871,Diageo,4.0,"Beverage , 1k-5k Employees , Public , 27 years old , Jaipur +82 more"
872,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Jaipur +263 more"
874,ShopKirana,3.8,"Software Product , 501-1k Employees , Startup , 10 years old , Jaipur +21 more"
877,Cult.fit,3.8,"Fitness & Wellness , 1k-5k Employees , Indian Unicorn , 8 years old , Jaipur +35 more"
883,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Jaipur +66 more"
888,GTL Infrastructure,4.6,"Hardware & Networking , 1k-5k Employees , Public , 20 years old , Jaipur +40 more"
889,HFCL,4.2,"Hardware & Networking , 1k-5k Employees , Public , 37 years old , Jaipur +92 more"
892,Johnson & Johnson,4.2,"Pharma , 1k-5k Employees , Forbes Global 2000 , 67 years old , Jaipur +137 more"
893,Standard Chartered,3.9,"Banking , 10k-50k Employees , Fortune India 500 , 171 years old , Jaipur +58 more"
894,3i Infotech,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Jaipur +105 more"
895,Dr. Reddy's,4.2,"Pharma , 10k-50k Employees , Public , 40 years old , Jaipur +165 more"
897,Bank of India,4.0,"Banking , 50k-1 Lakh Employees , Fortune India 500 , 118 years old , Jaipur +157 more"
901,Dr Lal PathLabs,4.2,"Healthcare , 1k-5k Employees , Public , 75 years old , Jaipur +155 more"
902,Devyani International,3.9,"Hospitality , 10k-50k Employees , Public , 33 years old , Jaipur +95 more"
909,Greenpanel Industries,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 7 years old , Jaipur +56 more"
912,Centre For Electronic Governance,4.4,"Government , 51-200 Employees (Global) , Public , 18 years old , Jaipur +17 more"
920,Fabriclore,4.4,"Internet , 11-50 Employees , Startup , 8 years old , Jaipur +1 more"
947,Ipca Laboratories,4.0,"Pharma , 10k-50k Employees , Public , 75 years old , Jaipur +128 more"
950,Orient Electric,4.0,"Consumer Electronics & Appliances , 501-1k Employees , Public , 70 years old , Jaipur +54 more"
958,PolicyBazaar,3.4,"Internet , 10k-50k Employees , Public , 16 years old , Jaipur +92 more"
960,Ipca Laboratories,4.0,"Pharma , 10k-50k Employees , Public , 75 years old , Jaipur +128 more"
961,Godfrey Phillips India,4.1,"FMCG , 501-1k Employees , Public , 91 years old , Jaipur +83 more"
962,Canara Bank,3.5,"Banking , 50k-1 Lakh Employees , Public , 118 years old , Jaipur +167 more"
964,Microland,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Jaipur +40 more"
969,Akzo Nobel India,4.2,"Chemicals , 1k-5k Employees , Public , 85 years old , Jaipur +126 more"
974,Shakti Pumps,3.9,"Industrial Machinery , 501-1k Employees , Public , 42 years old , Jaipur +34 more"
977,Marico,4.1,"FMCG , 1k-5k Employees , Public , 36 years old , Jaipur +149 more"
978,Voltas,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 70 years old , Jaipur +174 more"
979,Tata Consumer Products,3.9,"FMCG , 1k-5k Employees , Public , 62 years old , Jaipur +141 more"
980,UPL,4.2,"Agro Chemicals , 5k-10k Employees , Public , 55 years old , Jaipur +158 more"
981,Somany Ceramics,4.3,"Building Material , 1k-5k Employees , Public , 56 years old , Jaipur +65 more"
982,Agrostar,4.0,"Internet , 1k-5k Employees , Startup , 11 years old , Jaipur +36 more"
984,Medlife,3.7,"Internet , 1k-5k Employees , Startup , 10 years old , Jaipur +28 more"
996,Orient Electric,4.0,"Consumer Electronics & Appliances , 501-1k Employees , Public , 70 years old , Jaipur +54 more"
1001,PolicyBazaar,3.4,"Internet , 10k-50k Employees , Public , 16 years old , Jaipur +92 more"
1008,Greenply,4.0,"Furniture & Furnishing , 1k-5k Employees , Public , 40 years old , Jaipur +73 more"
1009,Tata Group,4.3,"IT Services & Consulting , 1 Lakh+ Employees , Conglomerate , 156 years old , Jaipur +154 more"
1011,THE LEELA PALACES HOTELS & RESORTS,4.0,"Hospitality , 1k-5k Employees , Conglomerate , 41 years old , Jaipur +27 more"
1016,HCLTech,3.7,"IT Services & Consulting , 1 Lakh+ Employees , Public , 33 years old , Jaipur +184 more"
1025,Schwing Stetter,4.1,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 26 years old , Jaipur +39 more"
1030,Bharti Infratel,4.3,"Telecom , 1k-5k Employees , Public , 18 years old , Jaipur +67 more"
1035,PVR Cinemas,4.1,"Media & Entertainment , 1k-5k Employees , Public , 27 years old , Jaipur +107 more"
1048,S Chand Group,4.1,"Education & Training , 1k-5k Employees , Public , 85 years old , Jaipur +30 more"
1054,Kalindee Rail Nirman (E),4.1,"Telecom , 1k-5k Employees , Public , 40 years old , Jaipur +14 more"
1063,Sodhani Biotech,3.9,"Biotechnology , 11-50 Employees , Startup , 10 years old , Jaipur +1 more"
1074,Medtronic,4.1,"Medical Equipment , 1k-5k Employees , Forbes Global 2000 , 45 years old , Jaipur +37 more"
1076,Haier Appliances India,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Conglomerate , 20 years old , Jaipur +109 more"
1081,Jain Irrigation Systems,4.0,"Agriculture , 5k-10k Employees , Public , 61 years old , Jaipur +80 more"
1084,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Jaipur +146 more"
1086,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Jaipur +47 more"
1087,Apollo Munich Health Insurance,3.9,"Financial Services , 1k-5k Employees , Public , 17 years old , Jaipur +104 more"
1091,Ola Electric Mobility,3.3,"Automobile , 5k-10k Employees , Indian Unicorn , 7 years old , Jaipur +174 more"
1093,Aditya Birla Housing Finance,4.0,"Financial Services , 1k-5k Employees , Public , 15 years old , Jaipur +64 more"
1094,Paytm Payments Bank,4.0,"FinTech , 1k-5k Employees , Public , 8 years old , Jaipur +110 more"
1099,DHL Express,4.1,"Logistics , 1k-5k Employees , Conglomerate , 45 years old , Jaipur +84 more"
1101,Mangalam Cement,4.2,"Building Material , 1k-5k Employees , Public , 48 years old , Jaipur +21 more"
1103,Cera Sanitaryware,4.3,"Building Material , 1k-5k Employees , Public , 44 years old , Jaipur +60 more"
1105,DeHaat,3.7,"Agriculture , 1k-5k Employees , Startup , 5 years old , Jaipur +93 more"
1106,Porter,4.2,"Internet , 1k-5k Employees , Startup , 10 years old , Jaipur +24 more"
1108,Apollo Munich Health Insurance,3.9,"Financial Services , 1k-5k Employees , Public , 17 years old , Jaipur +104 more"
1109,Aditya Birla Housing Finance,4.0,"Financial Services , 1k-5k Employees , Public , 15 years old , Jaipur +64 more"
1111,Ola Electric Mobility,3.3,"Automobile , 5k-10k Employees , Indian Unicorn , 7 years old , Jaipur +174 more"
1113,Paytm Payments Bank,4.0,"FinTech , 1k-5k Employees , Public , 8 years old , Jaipur +110 more"
1118,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Jaipur +47 more"
1119,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Jaipur +146 more"
1123,DHL Express,4.1,"Logistics , 1k-5k Employees , Conglomerate , 45 years old , Jaipur +84 more"
1136,Meesho,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Jaipur +99 more"
1139,United Breweries,3.9,"Beverage , 1k-5k Employees , Public , 167 years old , Jaipur +89 more"
1140,Hitachi,4.1,"Industrial Machinery , 10k-50k Employees , Forbes Global 2000 , 114 years old , Jaipur +73 more"
1141,Physicswallah,3.8,"EdTech , 10k-50k Employees , Indian Unicorn , 5 years old , Jaipur +73 more"
1149,JK Tyres,3.8,"Auto Components , 1k-5k Employees , Fortune India 500 , 73 years old , Jaipur +130 more"
1150,IBM,4.1,"IT Services & Consulting , 1 Lakh+ Employees , Public , 113 years old , Jaipur +149 more"
1157,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Jaipur +58 more"
1160,GVK Group,3.9,"Engineering & Construction , 50k-1 Lakh Employees , Public , 32 years old , Jaipur +30 more"
1174,Tijaria Polypipes,4.5,"Building Material , 51-200 Employees , Public , 18 years old , Jaipur"
1184,MAS Financial Services,3.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Jaipur +99 more"
1195,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Jaipur +58 more"
1215,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Jaipur +188 more"
1216,Ion Exchange India,3.9,"Waste Management , 1k-5k Employees , Public , 60 years old , Jaipur +91 more"
1221,Bacardi,3.9,"Beverage , 201-500 Employees , Conglomerate , 162 years old , Jaipur +49 more"
1222,Britannia,4.1,"FMCG , 1k-5k Employees , Public , 132 years old , Jaipur +234 more"
1225,Nilkamal,3.9,"Furniture & Furnishing , 1k-5k Employees , Public , 43 years old , Jaipur +95 more"
1228,Kirloskar Oil Engines,4.2,"Industrial Machinery , 1k-5k Employees , Public , 78 years old , Jaipur +88 more"
1230,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Jaipur +266 more"
1231,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Jaipur +188 more"
1232,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Jaipur +97 more"
1236,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Jaipur +163 more"
1244,Coforge,3.5,"IT Services & Consulting , 10k-50k Employees , Public , 20 years old , Jaipur +87 more"
1246,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Jaipur +40 more"
1250,Go First,3.7,"Aviation , 1k-5k Employees , Public , 19 years old , Jaipur +34 more"
1253,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Jaipur +163 more"
1254,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Jaipur +97 more"
1257,Satin Creditcare Network,4.1,"NBFC , 5k-10k Employees , Public , 34 years old , Jaipur +234 more"
1259,LUX Industries,3.7,"Fashion & Textile , 1k-5k Employees , Public , 67 years old , Jaipur +22 more"
1261,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Jaipur +102 more"
1263,Aditya Birla Group,4.1,"Building Material , 1 Lakh+ Employees , Conglomerate , 167 years old , Jaipur +222 more"
1264,Relyon Softech,4.0,"Software Product , 501-1k Employees , Public , 23 years old , Jaipur +14 more"
1265,Vardhman Fabrics,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 59 years old , Jaipur +54 more"
1266,Prism Johnson,4.0,"Building Material , 1k-5k Employees , Public , 32 years old , Jaipur +105 more"
1274,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Jaipur +40 more"
1281,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Jaipur +91 more"
1284,Uniinfo Telecom Services,4.0,"Telecom , 201-500 Employees , Public , 14 years old , Jaipur +30 more"
1285,Cummins,4.4,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 105 years old , Jaipur +86 more"
1286,Udaipur Cement Works,4.1,"Building Material , 201-500 Employees , Public , 31 years old , Jaipur +10 more"
1287,Megha Engineering & Infrastructures,4.0,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Jaipur +301 more"
1288,American Tower Corporation,3.9,"Telecom , 501-1k Employees , Forbes Global 2000 , 29 years old , Jaipur +38 more"
1290,CSL Finance,4.2,"FMCG , 51-200 Employees , Public , 32 years old , Jaipur +20 more"
1296,CANTABIL RETAIL INDIA,4.3,"Fashion & Textile , 1k-5k Employees , Public , 24 years old , Jaipur +62 more"
1297,Bridgestone,4.2,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 28 years old , Jaipur +49 more"
1298,Adani Group,4.0,"Power , 10k-50k Employees , Public , 36 years old , Jaipur +126 more"
1299,BOB Financial Solutions,4.3,"NBFC , 501-1k Employees , Public , 30 years old , Jaipur +80 more"
1301,American Tower Corporation,3.9,"Telecom , 501-1k Employees , Forbes Global 2000 , 29 years old , Jaipur +38 more"
1302,Udaipur Cement Works,4.1,"Building Material , 201-500 Employees , Public , 31 years old , Jaipur +10 more"
1303,Adani Group,4.0,"Power , 10k-50k Employees , Public , 36 years old , Jaipur +126 more"
1305,Bridgestone,4.2,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 28 years old , Jaipur +49 more"
1307,Megha Engineering & Infrastructures,4.0,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Jaipur +301 more"
1308,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Jaipur +37 more"
1311,AB InBev India,3.5,"Beverage , 1k-5k Employees , Public , 36 years old , Jaipur +65 more"
1338,Veto Switchgears & Cables,4.2,"Electrical Equipment , 201-500 Employees , Public , 57 years old , Jaipur +4 more"
1352,Fourth Dimension Solutions,3.3,"IT Services & Consulting , 201-500 Employees , Public , 13 years old , Jaipur +16 more"
1354,IRB Infrastructure,4.2,"Engineering & Construction , 5k-10k Employees , Public , 26 years old , Jaipur +48 more"
1355,Alankit,3.3,"Financial Services , 1k-5k Employees , Public , 33 years old , Jaipur +37 more"
1372,Bajaj Consumer Care,3.9,"FMCG , 201-500 Employees , Public , 94 years old , Jaipur +75 more"
1382,PillarPlus,4.2,"Building Material , 11-50 Employees , Startup , 4 years old , Jaipur +1 more"
1395,MEDdelivery,3.0,"Internet , 51-200 Employees , Startup , 6 years old , Jaipur"
1402,MEDdelivery,3.0,"Internet , 51-200 Employees , Startup , 6 years old , Jaipur"
1416,Login2Design Technologies,4.6,"IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Jaipur"
1422,Kissht Finance,4.1,"FinTech , 201-500 Employees , Startup , 9 years old , Jaipur +59 more"
1425,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Jaipur +120 more"
1427,ITI,3.7,"Hardware & Networking , 1k-5k Employees , Central , 76 years old , Jaipur +71 more"
1428,JM Financial,3.8,"Financial Services , 1k-5k Employees , Public , 40 years old , Jaipur +59 more"
1432,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , Jaipur +20 more"
1433,Wapcos,3.6,"Engineering & Construction , 1k-5k Employees , State , 55 years old , Jaipur +116 more"
1435,TTK Prestige,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 69 years old , Jaipur +71 more"
1446,Imarticus Learning,4.2,"EdTech , 501-1k Employees , Startup , 12 years old , Jaipur +19 more"
1447,Ivrcl Infrastructures & Projects,4.3,"Engineering & Construction , 1k-5k Employees , Public , 37 years old , Jaipur +51 more"
1450,Hinduja Global Solutions,4.0,"IT Services & Consulting , 10k-50k Employees , Public , 24 years old , Jaipur +104 more"
1451,Religare Housing Development Finance Corporation,4.5,"Financial Services , 51-200 Employees , Public , 31 years old , Jaipur +26 more"
1453,CIEL HR,4.1,"Recruitment , 1k-5k Employees , Startup , 9 years old , Jaipur +78 more"
1456,Ofbusiness,3.1,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Jaipur +31 more"
1457,Kirana King,4.6,"Retail , 51-200 Employees , Startup , 10 years old , Jaipur +1 more"
1463,G R Infraprojects,4.2,"Engineering & Construction , 10k-50k Employees , Public , 29 years old , Jaipur +133 more"
1467,Future Supply Chain Solutions,4.4,"Logistics , 1k-5k Employees , Public , 18 years old , Jaipur +59 more"
1469,Heritage Foods,4.1,"Food Processing , 1k-5k Employees , Public , 32 years old , Jaipur +95 more"
1471,Aviva Life Insurance India,3.6,"Insurance , 1k-5k Employees , Forbes Global 2000 , 328 years old , Jaipur +103 more"
1472,Sahara India Pariwar,3.8,"Broadcasting , 5k-10k Employees , Conglomerate , 46 years old , Jaipur +221 more"
1473,IDBI Bank,3.7,"Banking , 10k-50k Employees , Public , 60 years old , Jaipur +267 more"
1474,Volkswagen,4.2,"Automobile , 1k-5k Employees , Forbes Global 2000 , 23 years old , Jaipur +94 more"
1475,IIC Technologies,3.9,"IT Services & Consulting , 1k-5k Employees , Public , 30 years old , Jaipur +21 more"
1476,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , Jaipur +20 more"
1478,Srei Equipment Finance,4.5,"Financial Services , 1k-5k Employees , Public , 35 years old , Jaipur +75 more"
1482,Imarticus Learning,4.2,"EdTech , 501-1k Employees , Startup , 12 years old , Jaipur +19 more"
1492,Bharat IT Services,3.2,"IT Services & Consulting , 501-1k Employees , Public , 28 years old , Jaipur +43 more"
1497,Ofbusiness,3.1,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Jaipur +31 more"
1498,Kirana King,4.6,"Retail , 51-200 Employees , Startup , 10 years old , Jaipur +1 more"
1502,CIEL HR,4.1,"Recruitment , 1k-5k Employees , Startup , 9 years old , Jaipur +78 more"
1505,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Jaipur +49 more"
1506,The Indian Hume Pipe Co.,4.1,"Building Material , 1k-5k Employees , Public , 98 years old , Jaipur +44 more"
1508,Nippon Life India Asset Management,4.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Jaipur +157 more"
1512,Greenlam Industries,4.2,"Building Material , 1k-5k Employees , Public , 11 years old , Jaipur +85 more"
1515,Milkbasket,3.8,"Internet , 501-1k Employees , Startup , 9 years old , Jaipur +21 more"
1516,Dr. Agarwal's Eye Hospital,4.0,"Healthcare , 1k-5k Employees , Public , 67 years old , Chennai +44 more"
1517,Info Edge,4.0,"Internet , 5k-10k Employees , Public , 29 years old , Noida +59 more"
1519,Indostar Capital Finance,4.5,"NBFC , 1k-5k Employees , Public , 13 years old , Mumbai +202 more"
1520,PC Jewellers,4.0,"Metals & Mining , 1k-5k Employees , Public , 19 years old , Jaipur +66 more"
1523,Vedantu,3.4,"EdTech , 1k-5k Employees , Indian Unicorn , 13 years old , Jaipur +53 more"
1534,NIIT,3.7,"Education & Training , 1k-5k Employees , Public , 43 years old , Jaipur +93 more"
1550,Bikaji Foods,4.1,"FMCG , 1k-5k Employees , Public , 37 years old , Jaipur +25 more"
1565,Mahindra Powerol,3.8,"Industrial Machinery , 51-200 Employees , Public , 23 years old , Jaipur +27 more"
1575,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Pune +84 more"
1579,SKIT Jaipur,4.0,"Education & Training , 51-200 Employees , Startup , 8 years old , Jaipur +1 more"
1589,Ceat Tyres,4.1,"Auto Components , 5k-10k Employees , Public , 66 years old , Jaipur +116 more"
1612,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Jaipur +84 more"
1617,EM3 Agri Services,3.7,"IT Services & Consulting , 51-200 Employees , Startup , 11 years old , Jaipur +12 more"
1656,Unomer,2.4,"Internet , 51-200 Employees , Startup , 9 years old , Jaipur +2 more"
1682,National Insurance Company,4.2,"Insurance , 5k-10k Employees , Central , 118 years old , Jaipur +65 more"
1687,HBL Power Systems,4.0,"Electrical Equipment , 1k-5k Employees , Public , 47 years old , Jaipur +43 more"
1688,Religare Finvest,4.4,"Financial Services , 1k-5k Employees , Public , 18 years old , Jaipur +33 more"
1695,Emcure Pharmaceuticals,3.8,"Pharma , 5k-10k Employees , Fortune India 500 , 43 years old , Jaipur +96 more"
1703,Archidply Industries,4.0,"Furniture & Furnishing , 501-1k Employees , Public , 48 years old , Jaipur +32 more"
1704,MTS,4.1,"Telecom , 1k-5k Employees , Conglomerate , 58 years old , Jaipur +38 more"
1705,Chambal Fertilisers And Chemicals,4.1,"Agro Chemicals , 1k-5k Employees , Public , 39 years old , Jaipur +44 more"
1706,Vadilal Industries,4.1,"FMCG , 501-1k Employees , Public , 117 years old , Jaipur +76 more"
1708,Khaitan Electricals,3.2,"Food Processing , 201-500 Employees , Public , 43 years old , Jaipur +31 more"
1710,VRL Logistics,4.0,"Logistics , 10k-50k Employees , Public , 41 years old , Jaipur +88 more"
1711,GVPR Engineers,4.0,"Engineering & Construction , 501-1k Employees , Public , 27 years old , Jaipur +66 more"
1713,Snapmint Credit Advisory,4.0,"Financial Services , 51-200 Employees , Startup , 9 years old , Jaipur +6 more"
1714,Capital Trust,4.0,"NBFC , 1k-5k Employees , Public , 38 years old , Jaipur +76 more"
1720,Samunnati Financial Intermediation and Services,4.5,"Financial Services , 201-500 Employees , Startup , 10 years old , Jaipur +53 more"
1725,Shalimar Paints,3.9,"Chemicals , 1k-5k Employees , Public , 122 years old , Jaipur +61 more"
1729,Kaya Skin Clinic,4.1,"Beauty & Personal Care , 501-1k Employees , Public , 21 years old , Jaipur +34 more"
1730,Action Construction Equipment,3.8,"Industrial Machinery , 1k-5k Employees , Public , 29 years old , Jaipur +43 more"
1734,Thomas Cook,3.9,"Travel & Tourism , 1k-5k Employees , Public , 143 years old , Jaipur +73 more"
1739,Telesonic Networks,3.7,"Telecom , 5k-10k Employees , Public , 15 years old , Jaipur +44 more"
1740,TCI Express,3.9,"Logistics , 1k-5k Employees , Public , 28 years old , Jaipur +69 more"
1743,Military Engineer Services,4.5,"Engineering & Construction , 51-200 Employees , Public , 101 years old , Jaipur +62 more"
1746,Asian Granito India,3.8,"Building Material , 1k-5k Employees , Public , 24 years old , Jaipur +53 more"
1754,Rebel Foods,3.8,"Internet , 5k-10k Employees , Indian Unicorn , 12 years old , Jaipur +61 more"
1759,Chambal Fertilisers And Chemicals,4.1,"Agro Chemicals , 1k-5k Employees , Public , 39 years old , Jaipur +44 more"
1762,Kirloskar Brothers,4.1,"Industrial Machinery , 1k-5k Employees , Public , 136 years old , Jaipur +57 more"
