,company_name,company_rating,other_data
758,Unacademy,3.3,"EdTech , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +57 more"
759,Aditya Birla Housing Finance,4.0,"Financial Services , 1k-5k Employees , Public , 15 years old , Indore +64 more"
761,VIP Industries,4.0,"Retail , 1k-5k Employees , Public , 53 years old , Indore +86 more"
762,Spoton Logistics,4.5,"Logistics , 1k-5k Employees , Startup , 12 years old , Indore +71 more"
763,Ramky Infrastructure,4.2,"Engineering & Construction , 501-1k Employees , Public , 30 years old , Indore +37 more"
767,Veritas Finance,4.7,"NBFC , 1k-5k Employees , Startup , 9 years old , Indore +260 more"
772,JK Tyres,3.8,"Auto Components , 1k-5k Employees , Fortune India 500 , 73 years old , Indore +130 more"
778,V-Guard Industries,4.4,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 47 years old , Indore +126 more"
787,Jubilant Foods Works,3.9,"Hospitality , 10k-50k Employees , Public , 29 years old , Indore +198 more"
789,JK Tyres,3.8,"Auto Components , 1k-5k Employees , Fortune India 500 , 73 years old , Indore +130 more"
792,CNH,4.2,"Automobile , 1k-5k Employees , Public , 11 years old , Indore +55 more"
822,Vibencode,4.8,"IT Services & Consulting , 11-50 Employees , Startup , 3 years old , Indore"
824,Emaar India Limited,3.7,"Real Estate , 501-1k Employees , Public , 19 years old , Indore +16 more"
825,KEI Industries,4.2,"Electrical Equipment , 1k-5k Employees , Public , 56 years old , Ahmedabad +72 more"
828,BASF,4.5,"Chemicals , 1k-5k Employees , Fortune India 500 , 81 years old , Ahmedabad +70 more"
829,Edelweiss,3.8,"Financial Services , 1k-5k Employees , Public , 7 years old , Ahmedabad +108 more"
830,Kirloskar Brothers,4.1,"Industrial Machinery , 1k-5k Employees , Public , 136 years old , Ahmedabad +57 more"
831,Videocon d2h,3.9,"Internet , 501-1k Employees , Public , 15 years old , Ahmedabad +128 more"
832,Kalpataru Power Transmission,4.2,"Engineering & Construction , 1k-5k Employees , Public , 43 years old , Ahmedabad +208 more"
833,Erawat Pharma,4.0,"Pharma , 51-200 Employees , Public , 31 years old , Indore +1 more"
834,Landmark Group,4.1,"Retail , 1k-5k Employees , Conglomerate , 51 years old , Ahmedabad +139 more"
835,Nippon Paint India,4.1,"Chemicals , 1k-5k Employees , Forbes Global 2000 , 143 years old , Ahmedabad +122 more"
838,IDBI Bank,3.7,"Banking , 10k-50k Employees , Public , 60 years old , Ahmedabad +267 more"
839,Aviva Life Insurance India,3.6,"Insurance , 1k-5k Employees , Forbes Global 2000 , 328 years old , Ahmedabad +103 more"
840,Nippon Paint India,4.1,"Chemicals , 1k-5k Employees , Forbes Global 2000 , 143 years old , Indore +122 more"
844,Lemon Tree Hotels,4.2,"Hospitality , 5k-10k Employees , Public , 22 years old , Indore +66 more"
845,BASF,4.5,"Chemicals , 1k-5k Employees , Fortune India 500 , 81 years old , Indore +70 more"
847,Edelweiss,3.8,"Financial Services , 1k-5k Employees , Public , 7 years old , Indore +108 more"
848,Kirloskar Brothers,4.1,"Industrial Machinery , 1k-5k Employees , Public , 136 years old , Indore +57 more"
849,Emaar India Limited,3.7,"Real Estate , 501-1k Employees , Public , 19 years old , Indore +16 more"
850,KEI Industries,4.2,"Electrical Equipment , 1k-5k Employees , Public , 56 years old , Indore +72 more"
856,Nayara Energy,4.3,"Petrochemicals , 1k-5k Employees , Fortune India 500 , 35 years old , Indore +77 more"
857,CreditAccess Grameen,4.3,"NBFC , 10k-50k Employees , Public , 25 years old , Indore +255 more"
862,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Indore +124 more"
865,NSE.IT,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 25 years old , Indore +134 more"
867,Greenply,4.0,"Furniture & Furnishing , 1k-5k Employees , Public , 40 years old , Indore +73 more"
868,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Indore +143 more"
875,Pine Labs,3.7,"FinTech , 1k-5k Employees , Indian Unicorn , 26 years old , Indore +80 more"
881,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Indore +124 more"
882,UPL,4.2,"Agro Chemicals , 5k-10k Employees , Public , 55 years old , Indore +158 more"
886,Finolex Cables,3.9,"Electrical Equipment , 1k-5k Employees , Public , 68 years old , Indore +61 more"
887,Nokia,4.2,"Telecom , 10k-50k Employees , Forbes Global 2000 , 159 years old , Indore +149 more"
889,Procter & Gamble,4.2,"FMCG , 1k-5k Employees , Public , 187 years old , Indore +203 more"
890,Sodexo,4.1,"Facility Management Services , 10k-50k Employees , Forbes Global 2000 , 16 years old , Indore +131 more"
897,Parenteral Drugs,3.7,"Pharma , 1k-5k Employees , Public , 41 years old , Indore +4 more"
903,Tirupati Starch Chemicals,4.5,"Chemicals / Agri Inputs , 51-200 Employees , Public , 39 years old , Indore +1 more"
919,EM3 Agri Services,3.7,"IT Services & Consulting , 51-200 Employees , Startup , 11 years old , Indore +12 more"
936,Jain Irrigation Systems,4.0,"Agriculture , 5k-10k Employees , Public , 61 years old , Indore +80 more"
937,CRYSTAL CROP PROTECTION,3.9,"Agro Chemicals , 1k-5k Employees , Public , 44 years old , Indore +67 more"
938,Reliance Capital,4.0,"Financial Services , 1k-5k Employees , Public , 19 years old , Indore +80 more"
942,Spandana Sphoorty Financial,3.8,"NBFC , 10k-50k Employees , Public , 26 years old , Indore +225 more"
948,Paytm Payments Bank,4.0,"FinTech , 1k-5k Employees , Public , 8 years old , Indore +110 more"
950,VRL Logistics,4.0,"Logistics , 10k-50k Employees , Public , 41 years old , Indore +88 more"
953,FedEx Express,4.2,"Logistics , 5k-10k Employees , Forbes Global 2000 , 53 years old , Indore +89 more"
954,Bosch,4.3,"Auto Components , 5k-10k Employees , Public , 138 years old , Indore +103 more"
955,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Indore +40 more"
957,Indoco Remedies,3.7,"Pharma , 5k-10k Employees , Public , 77 years old , Indore +69 more"
961,The Phoenix Mills,3.8,"Real Estate , 501-1k Employees , Public , 119 years old , Indore +15 more"
963,Safari Industries India,4.2,"Fashion & Textile , 501-1k Employees , Public , 50 years old , Indore +61 more"
964,Satin Creditcare Network,4.1,"NBFC , 5k-10k Employees , Public , 34 years old , Indore +234 more"
966,Agrostar,4.0,"Internet , 1k-5k Employees , Startup , 11 years old , Indore +36 more"
967,Schneider Electric,4.2,"Industrial Automation , 10k-50k Employees , Forbes Global 2000 , 25 years old , Indore +115 more"
973,Kalyan Jewellers,4.7,"Jewellery , 5k-10k Employees , Fortune India 500 , 31 years old , Indore +131 more"
974,Ess Kay Fincorp,4.1,"NBFC , 5k-10k Employees , Public , 30 years old , Indore +108 more"
977,PI Industries,4.2,"Agro Chemicals , 1k-5k Employees , Public , 77 years old , Indore +88 more"
981,Kalyan Jewellers,4.7,"Jewellery , 5k-10k Employees , Fortune India 500 , 31 years old , Indore +131 more"
984,Greenpanel Industries,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 7 years old , Indore +56 more"
987,PI Industries,4.2,"Agro Chemicals , 1k-5k Employees , Public , 77 years old , Indore +88 more"
988,Mahindra Logistics,4.1,"Logistics , 1k-5k Employees , Public , 24 years old , Indore +133 more"
991,PepsiCo,4.2,"Food Processing , 1 Lakh+ Employees , Public , 59 years old , Indore +224 more"
992,Alankit,3.3,"Financial Services , 1k-5k Employees , Public , 33 years old , Indore +37 more"
993,VLCC,3.7,"Beauty & Personal Care , 1k-5k Employees , Conglomerate , 35 years old , Indore +96 more"
997,Escorts Kubota Limited,4.1,"Automobile , 1k-5k Employees , Public , 80 years old , Indore +136 more"
999,Jindal Saw,4.1,"Building Material , 5k-10k Employees , Public , 40 years old , Indore +64 more"
1013,Future Consumer,4.3,"FMCG , 1k-5k Employees , Public , 28 years old , Indore +28 more"
1044,Nilkamal,3.9,"Furniture & Furnishing , 1k-5k Employees , Public , 43 years old , Indore +95 more"
1045,Kalpataru Group,3.9,"Real Estate , 1k-5k Employees , Conglomerate , 55 years old , Indore +62 more"
1049,Ventura Securities,4.0,"Financial Services , 1k-5k Employees , Public , 30 years old , Thane +42 more"
1052,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Kolkata +146 more"
1053,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Mumbai +102 more"
1062,LUX Industries,3.7,"Fashion & Textile , 1k-5k Employees , Public , 67 years old , Indore +22 more"
1065,Portea Medical,4.4,"Healthcare , 1k-5k Employees , Startup , 11 years old , Indore +32 more"
1068,UNO Minda,4.1,"Auto Components , 201-500 Employees , Fortune India 500 , 66 years old , Indore +87 more"
1070,Aye Finance,4.2,"NBFC , 5k-10k Employees , Startup , 11 years old , Indore +237 more"
1073,Mahindra Two Wheelers,4.0,"Automobile , 501-1k Employees , Public , 16 years old , Indore +34 more"
1077,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Indore +102 more"
1078,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Indore +146 more"
1087,Bata,3.9,"Fashion & Textile , 1k-5k Employees , Public , 93 years old , Indore +121 more"
1092,Techdome,4.4,"IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Indore +1 more"
1093,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Indore +125 more"
1094,Turtlemint,3.6,"Internet , 1k-5k Employees , Startup , 9 years old , Indore +82 more"
1100,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Indore +125 more"
1102,GlaxoSmithKline Pharmaceuticals,4.2,"Pharma , 1k-5k Employees , Fortune India 500 , 194 years old , Indore +179 more"
1104,Techdome,4.4,"IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Indore +1 more"
1105,Aarti Industries,4.2,"Agro Chemicals , 5k-10k Employees , Public , 49 years old , Indore +43 more"
1106,Indian Oil Corporation,4.4,"Oil & Gas , 10k-50k Employees , Fortune India 500 , 65 years old , Indore +261 more"
1110,Oak Tree Software,3.1,"IT Services & Consulting , 51-200 Employees , Startup , 8 years old , Indore"
1111,Britannia,4.1,"FMCG , 1k-5k Employees , Public , 132 years old , Indore +234 more"
1114,Porter,4.2,"Internet , 1k-5k Employees , Startup , 10 years old , Indore +24 more"
1121,RR kabel,4.2,"Electrical Equipment , 1k-5k Employees , Public , 29 years old , Indore +89 more"
1122,Nestle,4.1,"Food Processing , 5k-10k Employees , Public , 65 years old , Indore +235 more"
1123,ITC,4.0,"FMCG , 10k-50k Employees , Public , 114 years old , Indore +301 more"
1126,upGrad,3.8,"EdTech , 5k-10k Employees , Indian Unicorn , 9 years old , Indore +38 more"
1128,Gufic Biosciences,3.2,"Pharma , 501-1k Employees , Public , 54 years old , Indore +29 more"
1193,The Modern Data Company,4.2,"Software Product , 51-200 Employees , Startup , 6 years old , Indore +1 more"
1202,The Modern Data Company,4.2,"Software Product , 51-200 Employees , Startup , 6 years old , Indore +1 more"
1204,Supreme Industries,4.2,"Petrochemicals , 5k-10k Employees , Public , 82 years old , Indore +91 more"
1205,LT Foods,4.1,"Food Processing , 1k-5k Employees , Public , 34 years old , Indore +44 more"
1208,Bank of India,4.0,"Banking , 50k-1 Lakh Employees , Fortune India 500 , 118 years old , Indore +157 more"
1209,Inox Wind,3.7,"Power , 501-1k Employees , Public , 15 years old , Indore +36 more"
1212,JM Financial,3.8,"Financial Services , 1k-5k Employees , Public , 40 years old , Indore +59 more"
1214,Kajaria Ceramics,4.2,"Building Material , 1k-5k Employees , Public , 39 years old , Indore +66 more"
1216,Kirloskar Oil Engines,4.2,"Industrial Machinery , 1k-5k Employees , Public , 78 years old , Indore +88 more"
1220,Telesonic Networks,3.7,"Telecom , 5k-10k Employees , Public , 15 years old , Indore +44 more"
1222,Wockhardt,3.9,"Pharma , 5k-10k Employees , Public , 25 years old , Indore +76 more"
1223,Sahara India Pariwar,3.8,"Broadcasting , 5k-10k Employees , Conglomerate , 46 years old , Indore +221 more"
1231,Intas Pharmaceuticals,4.2,"Pharma , 10k-50k Employees , Fortune India 500 , 47 years old , Indore +116 more"
1237,Gayatri Projects,4.0,"Engineering & Construction , 1k-5k Employees , Public , 61 years old , Indore +63 more"
1239,TCI Express,3.9,"Logistics , 1k-5k Employees , Public , 28 years old , Indore +69 more"
1244,LT Foods,4.1,"Food Processing , 1k-5k Employees , Public , 34 years old , Indore +44 more"
1246,Sahara India Pariwar,3.8,"Broadcasting , 5k-10k Employees , Conglomerate , 46 years old , Indore +221 more"
1247,Wockhardt,3.9,"Pharma , 5k-10k Employees , Public , 25 years old , Indore +76 more"
1248,Telesonic Networks,3.7,"Telecom , 5k-10k Employees , Public , 15 years old , Indore +44 more"
1249,Gayatri Projects,4.0,"Engineering & Construction , 1k-5k Employees , Public , 61 years old , Indore +63 more"
1250,TCI Express,3.9,"Logistics , 1k-5k Employees , Public , 28 years old , Indore +69 more"
1253,Lava International,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 15 years old , Indore +210 more"
1255,Easy Home Finance,4.2,"FinTech , 501-1k Employees , Public , 6 years old , Indore +21 more"
1257,Kirloskar Oil Engines,4.2,"Industrial Machinery , 1k-5k Employees , Public , 78 years old , Indore +88 more"
1263,Goodricke Group,4.2,"Food Processing , 201-500 Employees , Public , 47 years old , Indore +24 more"
1264,InterGlobe Aviation,3.6,"Aviation , 10k-50k Employees , Fortune India 500 , 19 years old , Indore +90 more"
1268,Bank of India,4.0,"Banking , 50k-1 Lakh Employees , Fortune India 500 , 118 years old , Indore +157 more"
1270,Inox Wind,3.7,"Power , 501-1k Employees , Public , 15 years old , Indore +36 more"
1274,Skipper,3.8,"Power , 1k-5k Employees , Public , 43 years old , Indore +61 more"
1281,TGB Banquets and Hotels,4.2,"Hospitality , 201-500 Employees , Public , 35 years old , Indore +6 more"
1283,FMC,4.2,"Agro Chemicals , 1k-5k Employees , Forbes Global 2000 , 15 years old , Indore +92 more"
1284,Mercedes-Benz Research & Development India,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 28 years old , Indore +47 more"
1291,Skipper,3.8,"Power , 1k-5k Employees , Public , 43 years old , Indore +61 more"
1294,L&T Power,3.9,"Power , 1k-5k Employees , Public , 18 years old , Indore +86 more"
1300,Wipro Infotech,4.0,"IT Services & Consulting , 1 Lakh+ Employees (Global) , MNC , 79 years old , Indore +118 more"
1302,EICHER TRUCKS AND BUSES,4.4,"Automobile , 1k-5k Employees , Public , 16 years old , Indore +42 more"
1304,TVS Mobility,4.2,"Automobile , 5k-10k Employees , Public , 113 years old , Indore +58 more"
1312,L&T Power,3.9,"Power , 1k-5k Employees , Public , 18 years old , Indore +86 more"
1317,AVIOM,4.1,"NBFC , 201-500 Employees , Startup , 8 years old , Indore +98 more"
1321,Siti Networks,4.0,"Media & Entertainment , 201-500 Employees , Public , 30 years old , Indore +49 more"
1322,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Indore +315 more"
1323,KONE,4.3,"Industrial Machinery , 5k-10k Employees , Forbes Global 2000 , 114 years old , Indore +65 more"
1327,PolicyBazaar,3.5,"Internet , 10k-50k Employees , Public , 16 years old , Indore +92 more"
1328,HCLTech,3.7,"IT Services & Consulting , 1 Lakh+ Employees , Public , 33 years old , Indore +184 more"
1331,Varroc Group,3.8,"Auto Components , 1k-5k Employees , Public , 36 years old , Indore +34 more"
1389,Wittyfeed,3.0,"Internet , 51-200 Employees , Startup , 10 years old , Indore"
1391,1ne Click Online,3.1,"Internet , 51-200 Employees , Startup , 10 years old , Indore +12 more"
1415,Dave's Brother Technology,3.9,"IT Services & Consulting , 11-50 Employees , Startup , 6 years old , Indore +1 more"
1438,Mondelez International,4.4,"Food Processing , 1k-5k Employees , Forbes Global 2000 , 12 years old , Ahmedabad +136 more"
1439,Intex Technologies,3.7,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 28 years old , Ahmedabad +70 more"
1440,Simplex Infrastructures,3.3,"Engineering & Construction , 1k-5k Employees , Public , 100 years old , Indore +131 more"
1441,Life Insurance Corporation of India,4.4,"Insurance , 1 Lakh+ Employees , Fortune India 500 , 68 years old , Indore +415 more"
1444,Indian Railways,4.2,"Railways , 1 Lakh+ Employees , Central , 171 years old , Indore +209 more"
1445,Mankind Pharma,4.1,"Pharma , 10k-50k Employees , Fortune India 500 , 29 years old , Indore +195 more"
1449,Pfizer,4.1,"Pharma , 1k-5k Employees , Public , 20 years old , Indore +113 more"
1450,Honda,4.2,"Automobile , 10k-50k Employees , Forbes Global 2000 , 39 years old , Indore +192 more"
1452,Volvo,4.1,"Automobile , 1k-5k Employees , Forbes Global 2000 , 97 years old , Indore +36 more"
1453,Cadila Pharmaceuticals,3.6,"Pharma , 5k-10k Employees , Public , 73 years old , Indore +114 more"
1454,TVS Electronics,3.9,"Consumer Electronics & Appliances , 501-1k Employees , Public , 38 years old , Indore +56 more"
1455,Kendriya Vidyalaya Sangathan,4.4,"Education & Training , 10k-50k Employees , Public , 61 years old , Indore +202 more"
1456,Wapcos,3.6,"Engineering & Construction , 1k-5k Employees , State , 55 years old , Indore +116 more"
1457,Intex Technologies,3.7,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 28 years old , Indore +70 more"
1458,Onicra Credit Rating Agency,2.6,"FinTech , 501-1k Employees , Public , 31 years old , Indore +30 more"
1459,Mondelez International,4.4,"Food Processing , 1k-5k Employees , Forbes Global 2000 , 12 years old , Indore +136 more"
1461,Transport Corporation Of India,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Indore +67 more"
1462,Panacea Biotec,3.9,"Biotechnology , 1k-5k Employees , Public , 40 years old , Indore +50 more"
1464,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Indore +97 more"
1467,India Cements,3.8,"Building Material , 1k-5k Employees , Public , 78 years old , Indore +78 more"
1476,Rapido,3.8,"Internet , 1k-5k Employees , Startup , 9 years old , Ahmedabad +51 more"
1478,Urban Company,3.6,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Ahmedabad +52 more"
1479,Daikin,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Fortune India 500 , 24 years old , Ahmedabad +88 more"
1480,Levi Strauss & Co.,4.5,"Fashion & Textile , 1k-5k Employees , Public , 171 years old , Indore +68 more"
1482,Shalimar Paints,3.9,"Chemicals , 1k-5k Employees , Public , 122 years old , Indore +61 more"
1485,Can Fin Homes,3.4,"NBFC , 501-1k Employees , Public , 37 years old , Indore +54 more"
1486,Shriram Pistons & Rings,4.1,"Auto Components , 1k-5k Employees , Public , 61 years old , Indore +52 more"
1490,Somany Ceramics,4.3,"Building Material , 1k-5k Employees , Public , 56 years old , Indore +65 more"
1491,Tenneco,3.8,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 84 years old , Indore +35 more"
1492,Muthoot Fincorp,4.1,"NBFC , 10k-50k Employees , Conglomerate , 137 years old , Indore +548 more"
1496,Asian Granito India,3.8,"Building Material , 1k-5k Employees , Public , 24 years old , Indore +53 more"
1497,Zydus Wellness,3.9,"FMCG , 501-1k Employees , Public , 36 years old , Indore +98 more"
1499,Redington,4.0,"Hardware & Networking , 1k-5k Employees , Public , 25 years old , Indore +42 more"
1500,Electronica Finance,4.2,"NBFC , 1k-5k Employees , Public , 34 years old , Indore +104 more"
1501,GVPR Engineers,4.0,"Engineering & Construction , 501-1k Employees , Public , 27 years old , Indore +66 more"
1502,IKF Finance,3.9,"NBFC , 1k-5k Employees , Public , 33 years old , Indore +86 more"
1503,Woodenstreet.com,3.5,"Furniture & Furnishing , 51-200 Employees , Startup , 9 years old , Indore +22 more"
1508,Pariksha.Co,4.7,"Internet , 51-200 Employees , Startup , 9 years old , Indore +3 more"
1511,Panasonic Energy India Co,3.7,"Auto Components , 501-1k Employees , Public , 52 years old , Indore +15 more"
1515,CMS IT Services,3.2,"IT Services & Consulting , 5k-10k Employees , Startup , 10 years old , Indore +135 more"
1518,Ambuja Cements,4.0,"Building Material , 5k-10k Employees , Public , 41 years old , Indore +197 more"
1526,MasterCard,4.1,"FinTech , 5k-10k Employees , Forbes Global 2000 , 58 years old , Indore +14 more"
1527,Airtel Payments Bank,4.2,"FinTech , 501-1k Employees , Public , 8 years old , Indore +226 more"
1532,Capital Trust,4.0,"NBFC , 1k-5k Employees , Public , 38 years old , Indore +76 more"
1538,Samunnati Financial Intermediation and Services,4.5,"Financial Services , 201-500 Employees , Startup , 10 years old , Indore +53 more"
1539,Nippon Life India Asset Management,4.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Indore +157 more"
1540,Amazon Web Services,4.0,"Software Product , 10k-50k Employees , Public , 18 years old , Indore +45 more"
1542,Club Oxygen,4.2,"Hospitality , 201-500 Employees , Public , 6 years old , Indore +27 more"
1547,Redington,4.0,"Hardware & Networking , 1k-5k Employees , Public , 25 years old , Indore +42 more"
1550,Rapido,3.8,"Internet , 1k-5k Employees , Startup , 9 years old , Indore +51 more"
1564,KhataBook,3.6,"FinTech , 501-1k Employees , Startup , 6 years old , Indore +15 more"
1574,Ceat Tyres,4.1,"Auto Components , 5k-10k Employees , Public , 66 years old , Nagpur +116 more"
1586,Fiserv,3.6,"FinTech , 5k-10k Employees , Forbes Global 2000 , 40 years old , Indore +29 more"
1589,JK Lakshmi Cement,3.9,"Building Material , 1k-5k Employees , Public , 42 years old , Indore +112 more"
1591,LTIMindtree,3.6,"IT Services & Consulting , 50k-1 Lakh Employees , Public , 27 years old , Indore +52 more"
1592,Shadowfax Technologies,3.7,"Logistics , 1k-5k Employees , Public , 9 years old , Indore +162 more"
1594,FabHotels,3.1,"Hospitality , 501-1k Employees , Startup , 10 years old , Indore +28 more"
1595,LOREAL,4.1,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 33 years old , Indore +84 more"
1599,Carnival Group,4.0,"Media & Entertainment , 51-200 Employees , Conglomerate , 17 years old , Indore +32 more"
1602,Gruh Finance,4.3,"Financial Services , 501-1k Employees , Public , 36 years old , Indore +46 more"
1762,Birla Corporation,4.2,"Building Material , 5k-10k Employees , Public , 105 years old , Indore +111 more"
1767,Government of Madhya Pradesh,4.1,"Government , 1 Lakh+ Employees , State , 68 years old , Indore +31 more"
1768,Thyrocare Technologies,3.6,"Healthcare , 1k-5k Employees , Public , 28 years old , Indore +62 more"
1769,Surya Roshni,4.1,"Real Estate , 1k-5k Employees , Public , 51 years old , Indore +56 more"
1772,ABM Knowledgeware,3.8,"IT Services & Consulting , 201-500 Employees , Public , 31 years old , Indore +36 more"
1778,Aurobindo Pharma,4.0,"Pharma , 10k-50k Employees , Public , 38 years old , Indore +93 more"
1779,Karur Vysya Bank,3.7,"Banking , 5k-10k Employees , Public , 108 years old , Indore +139 more"
1780,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Indore +92 more"
1781,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Indore +266 more"
1785,Jagran Prakashan,4.0,"Printing & Publishing , 501-1k Employees , Public , 49 years old , Indore +48 more"
1795,Godrej Group,4.0,"Chemicals , 10k-50k Employees , Public , 127 years old , Indore +117 more"
1797,Western Union,4.0,"FinTech , 1k-5k Employees , Forbes Global 2000 , 173 years old , Indore +19 more"
1798,MakeMyTrip,3.7,"Internet , 5k-10k Employees , Public , 24 years old , Indore +37 more"
1799,Canara Bank,3.5,"Banking , 50k-1 Lakh Employees , Public , 118 years old , Indore +167 more"
1805,Ofbusiness,3.1,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +31 more"
1810,RenewBuy,3.8,"Insurance , 1k-5k Employees , Startup , 10 years old , Indore +76 more"
1818,Lakme,4.3,"Beauty & Personal Care , 201-500 Employees , Public , 44 years old , Indore +69 more"
1821,Him Teknoforge,3.5,"Auto Components , 1k-5k Employees , Public , 43 years old , Indore +6 more"
1823,Amrutanjan Health Care,3.8,"Pharma , 1k-5k Employees , Public , 131 years old , Indore +36 more"
1826,Ninjacart,4.1,"Internet , 1k-5k Employees , Startup , 9 years old , Indore +95 more"
1828,Cera Sanitaryware,4.3,"Building Material , 1k-5k Employees , Public , 44 years old , Indore +60 more"
1837,Srei Equipment Finance,4.5,"Financial Services , 1k-5k Employees , Public , 35 years old , Kolkata +75 more"
1840,HFCL,4.2,"Hardware & Networking , 1k-5k Employees , Public , 37 years old , Indore +92 more"
1842,Gulf Oil Lubricants,4.1,"Chemicals / Agri Inputs , 501-1k Employees , Public , 31 years old , Indore +66 more"
1850,DS Group,4.1,"FMCG , 1k-5k Employees , Conglomerate , 95 years old , Indore +208 more"
1852,BlackBuck,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +320 more"
1854,Nuziveedu Seeds,4.2,"Agriculture , 1k-5k Employees , Public , 51 years old , Indore +53 more"
1857,Imperial Auto Industries,3.8,"Auto Components , 1k-5k Employees , Public , 55 years old , Indore +33 more"
1859,Vadilal Industries,4.1,"FMCG , 501-1k Employees , Public , 117 years old , Indore +76 more"
1860,Sterling Holiday Resort,3.9,"Hospitality , 1k-5k Employees , Public , 38 years old , Indore +59 more"
1863,Themis Medicare,3.7,"Pharma , 201-500 Employees , Public , 55 years old , Indore +33 more"
1865,Parag Milk Foods,4.3,"FMCG , 1k-5k Employees , Public , 32 years old , Indore +68 more"
1866,Bharat Sanchar Nigam,4.0,"Telecom , 50k-1 Lakh Employees , Central , 24 years old , Indore +210 more"
1871,Ansal Housing & Construction,3.7,"Real Estate , 201-500 Employees , Public , 41 years old , Indore +11 more"
1875,AirAsia,3.6,"Aviation , 1k-5k Employees , Public , 11 years old , Indore +24 more"
1877,Rallis India,4.3,"Agro Chemicals , 1k-5k Employees , Public , 76 years old , Indore +89 more"
1878,Legrand,3.7,"Electrical Equipment , 1k-5k Employees , Forbes Global 2000 , 164 years old , Indore +45 more"
1880,RenewBuy,3.8,"Insurance , 1k-5k Employees , Startup , 10 years old , Indore +76 more"
1884,Ofbusiness,3.1,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +31 more"
1888,Colgate Palmolive,4.2,"FMCG , 1k-5k Employees , Public , 87 years old , Indore +96 more"
1900,Ceinsys Tech,3.9,"IT Services & Consulting , 501-1k Employees , Public , 26 years old , Indore +36 more"
1907,Sirca Paints India,4.3,"Chemicals , 51-200 Employees , Public , 18 years old , Indore +24 more"
1910,Wardwizard Innovations & Mobility,4.1,"Automobile , 51-200 Employees , Public , 8 years old , Indore +29 more"
1914,Sterlite Technologies,3.8,"Hardware & Networking , 1k-5k Employees , Public , 36 years old , Indore +80 more"
1915,Tata International,3.7,"Import & Export , 1k-5k Employees , Public , 62 years old , Indore +37 more"
1920,Amara Raja Group,4.2,"Auto Components , 5k-10k Employees , Public , 39 years old , Indore +56 more"
1922,DS Group,4.1,"FMCG , 1k-5k Employees , Conglomerate , 95 years old , Indore +208 more"
1931,Jai Kisan,3.7,"Internet , 51-200 Employees , Startup , 7 years old , Indore +26 more"
1932,The Saraswat Co-operative Bank,3.4,"Banking , 1k-5k Employees , Public , 106 years old , Indore +29 more"
1933,Biocon Biologics,3.8,"Biotechnology , 1k-5k Employees , Public , 46 years old , Indore +30 more"
1934,Nilkamal Furniture,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 34 years old , Indore +56 more"
1940,Wardwizard Innovations & Mobility,4.1,"Automobile , 51-200 Employees , Public , 8 years old , Indore +29 more"
1956,Sanofi,4.4,"Pharma , 1k-5k Employees , Public , 20 years old , Indore +71 more"
1961,Avanse Financial Services,4.0,"Financial Services , 501-1k Employees , Startup , 12 years old , Indore +23 more"
1964,Johnson & Johnson,4.2,"Pharma , 1k-5k Employees , Forbes Global 2000 , 67 years old , Indore +137 more"
