,company_name,company_rating,other_data
1013,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Mumbai +146 more"
1018,Municipal Corporation of Greater Mumbai,3.7,"Government , 501-1k Employees , Public , 136 years old , Mumbai +3 more"
1019,NEC,4.6,"IT Services & Consulting , 5k-10k Employees , Forbes Global 2000 , 125 years old , Mumbai +39 more"
1020,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Mumbai +146 more"
1026,Dosti Realty,4.0,"Real Estate , 501-1k Employees , Public , 44 years old , Mumbai +6 more"
1027,Tata Motors Finance,4.2,"NBFC , 1k-5k Employees , Conglomerate , 67 years old , Mumbai +223 more"
1028,Bluestone.com,3.8,"Jewellery , 501-1k Employees , Startup , 13 years old , Mumbai +39 more"
1029,Reliance Power,4.2,"Power , 1k-5k Employees , Public , 29 years old , Mumbai +29 more"
1032,Kogta Financial India Limited,4.8,"NBFC , 1k-5k Employees , Public , 28 years old , Mumbai +206 more"
1037,Xpo Logistics,3.8,"Logistics , 51-200 Employees , Public , 13 years old , Mumbai +19 more"
1040,V-Trans,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Mumbai +71 more"
1041,Stock Holding Corporation of India,3.6,"Financial Services , 201-500 Employees , Public , 38 years old , Mumbai +89 more"
1044,Dunzo,3.5,"Internet , 1k-5k Employees , Startup , 10 years old , Mumbai +18 more"
1046,WPP,3.6,"Marketing & Advertising , 501-1k Employees , Forbes Global 2000 , 39 years old , Mumbai +6 more"
1048,Mitsui O.S.K. Lines,4.0,"Ports & Shipping , 51-200 Employees , Forbes Global 2000 , 140 years old , Mumbai +10 more"
1049,Bunge India,4.0,"Food Processing , 1k-5k Employees , Forbes Global 2000 , 24 years old , Mumbai +54 more"
1053,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Mumbai +66 more"
1057,USHA International,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Mumbai +111 more"
1058,Apple,4.3,"Consumer Electronics & Appliances , 10k-50k Employees , Forbes Global 2000 , 48 years old , Mumbai +82 more"
1064,Thomson Reuters,4.2,"Software Product , 5k-10k Employees , Forbes Global 2000 , 16 years old , Mumbai +24 more"
1069,Yangpoo University Partners,3.8,"EdTech , 51-200 Employees , Startup , 8 years old , Mumbai +2 more"
1072,EMERSON PROCESS MANAGEMENT,4.1,"Industrial Machinery , 1k-5k Employees , Public , 134 years old , Mumbai +28 more"
1075,Upstox,3.8,"FinTech , 1k-5k Employees , Indian Unicorn , 13 years old , Mumbai +17 more"
1077,Traya Health,3.7,"Internet , 51-200 Employees , Startup , 5 years old , Mumbai +5 more"
1078,ABB Group,4.1,"Electrical Equipment , 1k-5k Employees , Public , 36 years old , Mumbai +97 more"
1079,Bata,3.9,"Fashion & Textile , 1k-5k Employees , Public , 93 years old , Mumbai +121 more"
1081,Indus Towers,4.0,"Telecom , 1k-5k Employees , Fortune India 500 , 17 years old , Mumbai +159 more"
1083,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Mumbai +37 more"
1087,Neebal Technologies,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 12 years old , Mumbai +4 more"
1091,Reliance Capital,4.0,"Financial Services , 1k-5k Employees , Public , 19 years old , Mumbai +80 more"
1092,Xiaomi,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 14 years old , Mumbai +176 more"
1094,UFO Moviez,3.7,"Media & Entertainment , 201-500 Employees , Public , 19 years old , Mumbai +28 more"
1095,Kimberly-Clark,4.2,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 152 years old , Mumbai +44 more"
1098,Progressive Infotech,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 26 years old , Mumbai +54 more"
1104,Weddingz.in,4.1,"Internet , 501-1k Employees , Startup , 9 years old , Mumbai +32 more"
1106,Square Panda India LLP,3.8,"EdTech , 51-200 Employees , Startup , 10 years old , Mumbai +6 more"
1107,Bajaj Consumer Care,3.9,"FMCG , 201-500 Employees , Public , 94 years old , Mumbai +75 more"
1108,Exide Industries,3.6,"Auto Components , 5k-10k Employees , Public , 77 years old , Mumbai +186 more"
1109,Ahluwalia Contracts India,4.1,"Engineering & Construction , 1k-5k Employees , Public , 59 years old , Mumbai +49 more"
1116,TAJSATS AIR CATERING,4.1,"Hospitality , 51-200 Employees , Public , 48 years old , Mumbai +15 more"
1119,Dodsal Engineering & Construction,4.4,"Engineering & Construction , 501-1k Employees , Conglomerate , 41 years old , Mumbai +35 more"
1123,Navneet Education,3.9,"Printing & Publishing , 501-1k Employees , Public , 65 years old , Mumbai +28 more"
1126,Health Care Global Enterprises,4.2,"Healthcare , 5k-10k Employees , Public , 35 years old , Mumbai +40 more"
1127,NEARBY TECHNOLOGIES,3.8,"Internet , 1k-5k Employees , Startup , 8 years old , Mumbai +42 more"
1128,NeoGrowth Credit,3.7,"NBFC , 501-1k Employees , Startup , 11 years old , Mumbai +27 more"
1129,XpressBees,3.8,"Logistics , 5k-10k Employees , Indian Unicorn , 9 years old , Mumbai +238 more"
1130,Hind Rectifiers,3.4,"Electrical Equipment , 201-500 Employees , Public , 66 years old , Mumbai +8 more"
1131,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Mumbai +120 more"
1137,Dream11,3.7,"Internet , 501-1k Employees , Indian Unicorn , 16 years old , Mumbai +9 more"
1139,Grauer & Weil (i),3.6,"Chemicals , 501-1k Employees , Public , 67 years old , Mumbai +22 more"
1141,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Mumbai +120 more"
1143,Marriott International,4.3,"Hospitality , 10k-50k Employees , Forbes Global 2000 , 97 years old , Mumbai +73 more"
1145,Gupshup,3.7,"Software Product , 501-1k Employees , Indian Unicorn , 20 years old , Mumbai +8 more"
1156,IDBI Capital,3.5,"Financial Services , 51-200 Employees , Public , 31 years old , Mumbai +36 more"
1159,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Mumbai +174 more"
1160,Muthoot Fincorp,4.1,"NBFC , 10k-50k Employees , Conglomerate , 137 years old , Mumbai +548 more"
1165,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Mumbai +174 more"
1166,IDBI Capital,3.5,"Financial Services , 51-200 Employees , Public , 31 years old , Mumbai +36 more"
1169,Philips,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , Forbes Global 2000 , 94 years old , Mumbai +84 more"
1170,Varun Beverages,4.1,"Beverage , 5k-10k Employees , Public , 29 years old , Mumbai +286 more"
1175,Entero Healthcare Solutions,4.3,"Pharma , 1k-5k Employees , Public , 6 years old , Mumbai +18 more"
1176,Cisco,4.3,"Hardware & Networking , 10k-50k Employees , Public , 40 years old , Mumbai +35 more"
1179,Videocon d2h,3.9,"Internet , 501-1k Employees , Public , 15 years old , Mumbai +128 more"
1180,Godfrey Phillips India,4.1,"FMCG , 501-1k Employees , Public , 91 years old , Mumbai +83 more"
1185,Healthcare At Home,3.6,"Healthcare , 1k-5k Employees , Startup , 12 years old , Mumbai +27 more"
1187,Rivigo,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Mumbai +151 more"
1190,Avanse Financial Services,4.0,"Financial Services , 501-1k Employees , Startup , 12 years old , Mumbai +23 more"
1196,LenDenClub,3.2,"FinTech , 201-500 Employees , Startup , 9 years old , Mumbai +4 more"
1200,Hewlett Packard Enterprise,4.3,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 9 years old , Mumbai +85 more"
1201,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Mumbai +58 more"
1203,Stelmec,3.5,"Electronics Manufacturing , 501-1k Employees , Public , 40 years old , Mumbai +24 more"
1210,Ajmera Realty & Infra India,3.5,"Real Estate , 51-200 Employees , Public , 57 years old , Mumbai +5 more"
1215,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Mumbai +124 more"
1218,DB Schenker,4.3,"Logistics , 1k-5k Employees , Conglomerate , 34 years old , Mumbai +29 more"
1222,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Mumbai +84 more"
1224,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Mumbai +44 more"
1229,Kores,3.8,"FMCG , 1k-5k Employees , Conglomerate , 88 years old , Mumbai +32 more"
1230,Billabong High International School,3.8,"Education & Training , 51-200 Employees , Public , 15 years old , Mumbai +19 more"
1231,Liquiloans,2.9,"FinTech , 201-500 Employees , Startup , 6 years old , Mumbai +10 more"
1240,Hotstar,3.7,"Internet , 501-1k Employees (Global) , Startup , 9 years old , Mumbai +9 more"
1241,Thermax Limited,4.2,"Industrial Machinery , 1k-5k Employees , Public , 58 years old , Mumbai +181 more"
1242,Mankind Pharma,4.1,"Pharma , 10k-50k Employees , Fortune India 500 , 29 years old , Mumbai +195 more"
1243,Aurionpro Solutions,3.7,"Software Product , 1k-5k Employees , Public , 27 years old , Mumbai +32 more"
1248,Essar Projects India,3.8,"Engineering & Construction , 5k-10k Employees , Public , 55 years old , Mumbai +37 more"
1250,Starbucks,4.3,"Hospitality , 1k-5k Employees , Public , 53 years old , Mumbai +42 more"
1260,Ekeeda,4.0,"EdTech , 51-200 Employees , Startup , 8 years old , Mumbai +4 more"
1267,Oriental Aromatics,3.2,"Chemicals , 501-1k Employees , Public , 69 years old , Mumbai +7 more"
1271,Sulphur Mills,4.0,"Agro Chemicals , 201-500 Employees , Public , 64 years old , Mumbai +22 more"
1272,Future Supply Chain Solutions,4.4,"Logistics , 1k-5k Employees , Public , 18 years old , Mumbai +59 more"
1276,Central Bank of India,4.0,"Banking , 10k-50k Employees , Public , 113 years old , Mumbai +95 more"
1281,Atomberg Technologies,4.1,"Consumer Electronics & Appliances , 201-500 Employees , Startup , 12 years old , Mumbai +40 more"
1284,Tata Technologies,3.8,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Mumbai +40 more"
1288,Persistent Systems,3.8,"IT Services & Consulting , 10k-50k Employees , Public , 34 years old , Mumbai +33 more"
1292,Berger Paints,3.8,"Chemicals , 1k-5k Employees , Public , 101 years old , Mumbai +261 more"
1294,Punjab and Maharashtra Co-operative Bank,3.9,"Banking , 10k-50k Employees (Global) , Public , 40 years old , Mumbai +20 more"
1295,3 Minds Digital,4.4,"Marketing & Advertising , 51-200 Employees , Startup , 8 years old , Mumbai +1 more"
1297,Ashoka Buildcon,4.1,"Engineering & Construction , 1k-5k Employees , Public , 48 years old , Mumbai +130 more"
1299,Majesco,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 42 years old , Mumbai +7 more"
1304,Kewal Kiran Clothing,4.1,"Fashion & Textile , 1k-5k Employees , Public , 43 years old , Mumbai +27 more"
1309,Sony,4.3,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 30 years old , Mumbai +122 more"
1314,Asahi India Glass,3.9,"Auto Components , 1k-5k Employees , Public , 40 years old , Mumbai +62 more"
1315,Deepak Fertilisers and Petrochemicals,3.9,"Agro Chemicals , 1k-5k Employees , Public , 45 years old , Mumbai +47 more"
1321,Bdh Industries,4.7,"Pharma , 51-200 Employees , Public , 34 years old , Mumbai +4 more"
1323,Digitas,3.6,"Marketing & Advertising , 201-500 Employees , Public , 18 years old , Mumbai +7 more"
1325,CarDekho,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 16 years old , Mumbai +68 more"
1338,National Organic Chemical Industries,4.1,"Chemicals , 501-1k Employees , Public , 49 years old , Mumbai +11 more"
1346,Shadowfax Technologies,3.7,"Logistics , 1k-5k Employees , Public , 9 years old , Mumbai +162 more"
1350,Housing.com,3.8,"Internet , 1k-5k Employees , Startup , 12 years old , Mumbai +32 more"
1351,HT Media,3.4,"Media & Entertainment , 1k-5k Employees , Public , 100 years old , Mumbai +39 more"
1352,Welspun Enterprises,4.2,"Engineering & Construction , 1k-5k Employees , Public , 48 years old , Mumbai +29 more"
1355,Canon,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 87 years old , Mumbai +61 more"
1360,The WorldGrad,4.3,"Education & Training , 51-200 Employees , Startup , 3 years old , Mumbai +5 more"
1362,BIZONGO,3.4,"Emerging Technologies , 201-500 Employees , Startup , 9 years old , Mumbai +9 more"
1366,Clariant Chemicals,4.2,"Chemicals , 1k-5k Employees , Public , 29 years old , Mumbai +19 more"
1367,Core Integra Consulting Services,3.6,"Recruitment , 501-1k Employees , Conglomerate , 13 years old , Mumbai +61 more"
1372,BASF,4.5,"Chemicals , 1k-5k Employees , Fortune India 500 , 81 years old , Mumbai +70 more"
1373,Bharat Bijlee,4.3,"Electrical Equipment , 501-1k Employees , Public , 78 years old , Mumbai +16 more"
1375,Star Health & Allied Insurance,3.9,"Insurance , 10k-50k Employees , Fortune India 500 , 18 years old , Mumbai +247 more"
1377,Quikr,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 16 years old , Mumbai +24 more"
1379,Lido Learning,2.3,"EdTech , 201-500 Employees , Startup , 5 years old , Mumbai +18 more"
1387,Courtyard by Marriott,4.2,"Hospitality , 1k-5k Employees , Public , 97 years old , Mumbai +35 more"
1391,Epimoney,3.7,"Financial Services , 201-500 Employees , Startup , 29 years old , Mumbai +5 more"
1392,Great Eastern Shipping Company,4.1,"Oil & Gas , 501-1k Employees , Public , 76 years old , Mumbai +3 more"
1396,Unicharm,4.2,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 63 years old , Mumbai +139 more"
1397,Balmer Lawrie,4.0,"Packaging , 501-1k Employees , Central , 157 years old , Mumbai +27 more"
1401,BeyondSkool,3.3,"Internet , 201-500 Employees , Startup , 4 years old , Mumbai +3 more"
1404,Galaxy Surfactants,3.9,"Chemicals , 1k-5k Employees , Public , 44 years old , Mumbai +11 more"
1411,Nitco,4.3,"Building Material , 1k-5k Employees , Public , 71 years old , Mumbai +42 more"
1418,CoinDCX,3.8,"Emerging Technologies , 501-1k Employees , Indian Unicorn , 7 years old , Mumbai +5 more"
1419,Isprava,3.7,"Real Estate , 51-200 Employees , Startup , 11 years old , Mumbai +5 more"
1424,Galaxy Surfactants,3.9,"Chemicals , 1k-5k Employees , Public , 44 years old , Mumbai +11 more"
1425,Bharat Wire Ropes,3.8,"Iron & Steel , 201-500 Employees , Public , 38 years old , Mumbai +7 more"
1429,Indostar Capital Finance,4.5,"NBFC , 1k-5k Employees , Public , 13 years old , Mumbai +202 more"
1434,Infibeam Avenues,3.4,"IT Services & Consulting , 501-1k Employees , Public , 17 years old , Mumbai +10 more"
1444,The Walt Disney Company,4.1,"Media & Entertainment , 5k-10k Employees , Forbes Global 2000 , 101 years old , Mumbai +14 more"
1447,CASHe,4.6,"Internet , 51-200 Employees , Startup , 8 years old , Mumbai +4 more"
1458,Grindwell Norton,4.1,"Industrial Machinery , 1k-5k Employees , Public , 83 years old , Mumbai +34 more"
1460,Jai Kisan,3.7,"Internet , 51-200 Employees , Startup , 7 years old , Mumbai +26 more"
1462,Microgen Hygiene,2.9,"Healthcare , 51-200 Employees , MNC , 17 years old , Mumbai +12 more"
1465,The Indian Hume Pipe Co.,4.1,"Building Material , 1k-5k Employees , Public , 98 years old , Mumbai +44 more"
1470,Tata Realty and Infrastructure,4.0,"Real Estate , 501-1k Employees , Public , 17 years old , Mumbai +23 more"
1472,Balaji Telefilms,3.3,"Media & Entertainment , 201-500 Employees , Public , 30 years old , Mumbai +10 more"
1473,Sumitomo Chemical,4.0,"Chemicals , 1k-5k Employees , Fortune India 500 , 99 years old , Mumbai +55 more"
1475,ICRA,3.1,"Financial Services , 201-500 Employees , Public , 33 years old , Mumbai +14 more"
1477,CMC,4.2,"Education & Training , 10k-50k Employees , Public , 56 years old , Mumbai +52 more"
1480,CMC,4.2,"Education & Training , 10k-50k Employees , Public , 56 years old , Mumbai +52 more"
1482,ICRA,3.1,"Financial Services , 201-500 Employees , Public , 33 years old , Mumbai +14 more"
1484,Petron Engineering Construction,4.4,"Engineering & Construction , 501-1k Employees , Public , 48 years old , Mumbai +22 more"
1489,Sumitomo Chemical,4.0,"Chemicals , 1k-5k Employees , Fortune India 500 , 99 years old , Mumbai +55 more"
1490,Balaji Telefilms,3.3,"Media & Entertainment , 201-500 Employees , Public , 30 years old , Mumbai +10 more"
1499,NIIT,3.7,"Education & Training , 1k-5k Employees , Public , 43 years old , Mumbai +93 more"
1500,Honeywell Automation,3.8,"Consumer Electronics & Appliances , 10k-50k Employees , Public , 118 years old , Mumbai +65 more"
1501,Religare,3.9,"Financial Services , 1k-5k Employees , Public , 40 years old , Mumbai +91 more"
1503,Mumbai District Central Co-operative Bank,4.6,"Banking , 5k-10k Employees , Public , 49 years old , Mumbai +6 more"
1509,Halliburton,3.6,"Engineering & Construction , 1k-5k Employees , Forbes Global 2000 , 105 years old , Mumbai +20 more"
1511,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Mumbai +263 more"
1515,IFB,3.7,"Consumer Electronics & Appliances , 201-500 Employees , Public , 50 years old , Mumbai +136 more"
1520,TransUnion,4.0,"Financial Services , 201-500 Employees , Forbes Global 2000 , 56 years old , Mumbai +9 more"
1526,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Mumbai +263 more"
1529,IFB,3.7,"Consumer Electronics & Appliances , 201-500 Employees , Public , 50 years old , Mumbai +136 more"
1535,Shell,4.3,"Oil & Gas , 10k-50k Employees , Public , 117 years old , Mumbai +73 more"
1543,Cult.fit,3.8,"Fitness & Wellness , 1k-5k Employees , Indian Unicorn , 8 years old , Mumbai +35 more"
1545,Nokia,4.2,"Telecom , 10k-50k Employees , Forbes Global 2000 , 159 years old , Mumbai +149 more"
1546,Gallagher,3.9,"Insurance , 10k-50k Employees , Forbes Global 2000 , 97 years old , Mumbai +16 more"
1547,Spinny,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Mumbai +43 more"
1556,myGate,3.3,"Law Enforcement & Security , 1k-5k Employees , Startup , 8 years old , Mumbai +18 more"
1557,Saksoft,3.7,"IT Services & Consulting , 1k-5k Employees , Public , 25 years old , Mumbai +14 more"
1563,Freecharge,4.0,"FinTech , 501-1k Employees , Conglomerate , 14 years old , Mumbai +33 more"
1566,Nkgsb CO-OP Bank,4.2,"Banking , 1k-5k Employees , Public , 107 years old , Mumbai +18 more"
1570,FMC,4.2,"Agro Chemicals , 1k-5k Employees , Forbes Global 2000 , 15 years old , Mumbai +92 more"
1571,Zodiac Clothing Company,3.6,"Fashion & Textile , 1k-5k Employees , Public , 40 years old , Mumbai +23 more"
1572,Lakme,4.3,"Beauty & Personal Care , 201-500 Employees , Public , 44 years old , Mumbai +69 more"
1573,Repro India,3.8,"FMCG , 501-1k Employees , Public , 40 years old , Mumbai +12 more"
1576,Shriram Housing Finance,4.0,"Financial Services , 501-1k Employees , Public , 14 years old , Mumbai +117 more"
1581,Nkgsb CO-OP Bank,4.2,"Banking , 1k-5k Employees , Public , 107 years old , Mumbai +18 more"
1582,FMC,4.2,"Agro Chemicals , 1k-5k Employees , Forbes Global 2000 , 15 years old , Mumbai +92 more"
1584,Dr Lal PathLabs,4.2,"Healthcare , 1k-5k Employees , Public , 75 years old , Mumbai +155 more"
1590,Microsoft Corporation,4.1,"Software Product , 10k-50k Employees , Forbes Global 2000 , 49 years old , Mumbai +42 more"
1591,A K Capital Services,3.3,"Investment Banking / Venture Capital / Private Equity , 201-500 Employees , Public , 31 years old , Mumbai +4 more"
1595,Care Health Insurance,3.8,"Internet , 5k-10k Employees , Public , 12 years old , Mumbai +197 more"
1598,Labdhi Lifestyle,4.1,"Real Estate , 51-200 Employees , Public , 10 years old , Mumbai +2 more"
1603,Mukand Limited,3.8,"Iron & Steel , 1k-5k Employees , Public , 87 years old , Mumbai +14 more"
1605,Novo Nordisk,4.1,"Pharma , 1k-5k Employees , Forbes Global 2000 , 101 years old , Mumbai +61 more"
1612,Sajjan India,3.8,"Chemicals , 51-200 Employees , Public , 119 years old , Mumbai +9 more"
1615,Lava International,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 15 years old , Mumbai +210 more"
1617,Redington,4.0,"Hardware & Networking , 1k-5k Employees , Public , 25 years old , Mumbai +42 more"
1625,Hilton,4.4,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 105 years old , Mumbai +36 more"
1627,Redington,4.0,"Hardware & Networking , 1k-5k Employees , Public , 25 years old , Mumbai +42 more"
1639,Adani Wilmar,4.2,"FMCG , 1k-5k Employees , Public , 25 years old , Mumbai +154 more"
1644,Greaves Cotton,4.1,"Auto Components , 501-1k Employees , Public , 165 years old , Mumbai +38 more"
1655,Indo Amines,3.2,"Chemicals , 201-500 Employees , Public , 45 years old , Kalyan / Dombivli +10 more"
1658,Compuage Infocom,3.9,"Hardware & Networking , 501-1k Employees , Public , 37 years old , Mumbai +38 more"
1667,Mosaic Wellness,3.8,"Fitness & Wellness , 51-200 Employees , Startup , 5 years old , Mumbai +6 more"
1669,Orix Auto Infrastructure Services,4.4,"Logistics , 201-500 Employees , Public , 29 years old , Mumbai +17 more"
1675,Fraazo,3.4,"Internet , 201-500 Employees , Startup , 8 years old , Mumbai +12 more"
1676,Bajaj Auto,3.9,"Automobile , 5k-10k Employees , Public , 79 years old , Mumbai +258 more"
1686,Whirlpool,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 113 years old , Mumbai +140 more"
1687,Torrent Power,3.8,"Power , 5k-10k Employees , Public , 28 years old , Mumbai +38 more"
1691,Givaudan,4.1,"Beauty & Personal Care , 51-200 Employees , Forbes Global 2000 , 129 years old , Mumbai +9 more"
1706,WorkStore,3.8,"Facility Management Services , 501-1k Employees , Public , 17 years old , Mumbai +6 more"
1714,Arrivae,3.5,"Internet , 201-500 Employees , Startup , 7 years old , Mumbai +13 more"
1716,Fiserv,3.6,"FinTech , 5k-10k Employees , Forbes Global 2000 , 40 years old , Mumbai +29 more"
1721,Schlumberger,4.1,"Oil & Gas , 5k-10k Employees , Forbes Global 2000 , 98 years old , Mumbai +27 more"
1722,Ashok Leyland,4.1,"Automobile , 5k-10k Employees , Public , 76 years old , Mumbai +216 more"
1726,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , Mumbai +20 more"
1727,Reliance Home Finance,4.5,"NBFC , 501-1k Employees , Public , 16 years old , Mumbai +45 more"
1732,Fable Fintech,3.3,"Internet , 51-200 Employees , Startup , 3 years old , Mumbai +2 more"
1736,Glenmark Life Sciences,3.8,"Pharma , 201-500 Employees , Public , 47 years old , Mumbai +16 more"
1740,Fable Fintech,3.3,"Internet , 51-200 Employees , Startup , 3 years old , Mumbai +2 more"
1741,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , New Delhi +20 more"
1744,Ashok Leyland,4.1,"Automobile , 5k-10k Employees , Public , 76 years old , Chennai +216 more"
1745,Schlumberger,4.1,"Oil & Gas , 5k-10k Employees , Forbes Global 2000 , 98 years old , Pune +27 more"
1748,Nandan Petrochem,3.7,"Petrochemicals , 201-500 Employees , Public , 32 years old , Mumbai +19 more"
1753,Glenmark Life Sciences,3.8,"Pharma , 201-500 Employees , Public , 47 years old , Ankleshwar +16 more"
1754,Sharda Cropchem,3.9,"Chemicals , 201-500 Employees , Public , 37 years old , Mumbai +7 more"
1760,Financepeer,3.1,"Financial Services , 201-500 Employees , Startup , 7 years old , Chennai +12 more"
1763,JK Tyres,3.8,"Auto Components , 1k-5k Employees , Fortune India 500 , 73 years old , Chennai +130 more"
1766,RR kabel,4.2,"Electrical Equipment , 1k-5k Employees , Public , 29 years old , Chennai +89 more"
1771,Games24x7,4.0,"Gaming , 501-1k Employees , Indian Unicorn , 18 years old , Bangalore / Bengaluru +4 more"
1773,Patanjali Ayurved,3.2,"FMCG , 1k-5k Employees , Fortune India 500 , 18 years old , Chennai +254 more"
1774,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Chennai +102 more"
1775,Poonawalla Fincorp,3.9,"NBFC , 1k-5k Employees , Public , 36 years old , Chennai +246 more"
1778,Motilal Oswal,3.9,"Financial Services , 5k-10k Employees , Public , 37 years old , Chennai +40 more"
1779,Volkswagen,4.2,"Automobile , 1k-5k Employees , Forbes Global 2000 , 23 years old , Chennai +94 more"
1782,IG Petrochemicals,3.6,"Chemicals , 1k-5k Employees , Public , 36 years old , Mumbai +11 more"
1785,Poonawalla Fincorp,3.9,"NBFC , 1k-5k Employees , Public , 36 years old , Mumbai +246 more"
1786,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Mumbai +102 more"
1789,StayVista,2.8,"Travel & Tourism , 201-500 Employees , Startup , 9 years old , Mumbai +6 more"
1792,Arvind Group,4.1,"Fashion & Textile , 10k-50k Employees , Public , 93 years old , Mumbai +80 more"
1794,Speciality Restaurants,4.1,"Hospitality , 1k-5k Employees , Public , 33 years old , Mumbai +12 more"
1798,ASM Technologies,3.7,"Engineering & Construction , 1k-5k Employees , Public , 32 years old , Mumbai +17 more"
1801,Aavas Financiers,4.0,"Financial Services , 5k-10k Employees , Public , 13 years old , Mumbai +235 more"
1802,Karvy Innotech,3.2,"IT Services & Consulting , 501-1k Employees , Public , 12 years old , Mumbai +39 more"
1803,Lloyds Engineering Works Limited,4.0,"Industrial Machinery , 201-500 Employees , Public , 50 years old , Mumbai +7 more"
1804,Praxis home Retail,4.1,"Retail , 1k-5k Employees , Public , 17 years old , Mumbai +23 more"
1807,YouGov,3.8,"Analytics & KPO , 201-500 Employees , Public , 24 years old , Mumbai +5 more"
1808,RouteMobile,4.2,"IT Services & Consulting , 201-500 Employees , Public , 20 years old , Mumbai +6 more"
1809,KFintech,3.7,"FinTech , 5k-10k Employees , Startup , 7 years old , Mumbai +100 more"
1810,Cholamandalam Investment & Finance,4.1,"NBFC , 10k-50k Employees , Fortune India 500 , 46 years old , Mumbai +645 more"
1815,5Paisa Capital Limited,4.0,"Financial Services , 501-1k Employees , Public , 9 years old , Mumbai +9 more"
1816,Banswara Syntex,4.1,"Fashion & Textile , 10k-50k Employees , Public , 48 years old , Mumbai +10 more"
1827,Safexpress,4.1,"Logistics , 1k-5k Employees , Conglomerate , 27 years old , Mumbai +141 more"
1831,Banswara Syntex,4.1,"Fashion & Textile , 10k-50k Employees , Public , 48 years old , Mumbai +10 more"
1834,5Paisa Capital Limited,4.0,"Financial Services , 501-1k Employees , Public , 9 years old , Mumbai +9 more"
1842,Safexpress,4.1,"Logistics , 1k-5k Employees , Conglomerate , 27 years old , Mumbai +141 more"
1846,Edocs Solutions,2.6,"IT Services & Consulting , 51-200 Employees , Public , 8 years old , Mumbai +2 more"
1848,Nuclear Power Corporation of India,4.1,"Power , 10k-50k Employees , State , 37 years old , Mumbai +21 more"
1849,AB InBev India,3.5,"Beverage , 1k-5k Employees , Public , 36 years old , Mumbai +65 more"
1863,KPIT Technologies,3.6,"Software Product , 5k-10k Employees , Public , 34 years old , Mumbai +32 more"
1866,Eveready Industries,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Mumbai +77 more"
1867,JK Cement,4.2,"Building Material , 1k-5k Employees , Public , 49 years old , Mumbai +244 more"
1869,Karur Vysya Bank,3.7,"Banking , 5k-10k Employees , Public , 108 years old , Mumbai +139 more"
1870,JSW Energy,4.2,"Power , 1k-5k Employees , Public , 30 years old , Mumbai +40 more"
1871,Smith & Nephew Healthcare,3.9,"Medical Equipment , 1k-5k Employees , Public , 168 years old , Mumbai +14 more"
