,company_name,company_rating,industry,size,type,years_old,location
240,McDonald's,4.2,Hospitality,1k-5k Employees,Forbes Global 2000,69,Noida
241,Wipro Infotech,4.0,IT Services & Consulting,1 Lakh+ Employees (Global),MNC,79,Noida
242,CMS IT Services,3.2,IT Services & Consulting,5k-10k Employees,Startup,10,Noida
243,PVR Cinemas,4.1,Media & Entertainment,1k-5k Employees,Public,27,Noida
244,Enphase Energy,3.1,Power,501-1k Employees,Public,18,Noida
245,MediaTek India Technology,4.1,Semiconductors,501-1k Employees,Forbes Global 2000,27,Noida
246,Razor Infotech,4.9,BPO,201-500 Employees,Startup,6,Noida
247,Medico Electrodes International,3.8,Medical Equipment,501-1k Employees,Public,22,Noida
248,Credgenics,3.7,Internet,51-200 Employees,Startup,6,Noida
249,Anmol Industries,4.0,Food Processing,501-1k Employees,Public,30,Kolkata
250,Tata Power,4.0,Power,10k-50k Employees,Public,109,Mumbai
251,Vahdam Teas,3.7,Financial Services,11-50 Employees,Startup,10,Noida
252,AU Small Finance Bank,4.4,Banking,10k-50k Employees,Fortune India 500,28,Jaipur
253,AU Small Finance Bank,4.4,Banking,10k-50k Employees,Fortune India 500,28,Noida
254,KPIT Technologies,3.6,Software Product,5k-10k Employees,Public,34,Noida
255,RACL Geartech,4.1,Auto Components,201-500 Employees,Public,35,Noida
256,Pitch N Hire,5.0,Software Product,51-200 Employees,Startup,7,Noida
257,Housing.com,3.8,Internet,1k-5k Employees,Startup,12,Gurgaon
258,Bharat IT Services,3.2,IT Services & Consulting,501-1k Employees,Public,28,Noida
259,Housing.com,3.8,Internet,1k-5k Employees,Startup,12,Noida
260,Speqto Technologies,4.3,Software Product,51-200 Employees,Startup,7,Noida
261,Projects & Development India,4.0,Oil & Gas,201-500 Employees,State,73,Noida
262,HDFC Life,4.1,Insurance,10k-50k Employees,Public,24,Noida
263,Ginni Filaments,3.7,Fashion & Textile,1k-5k Employees,Public,34,Noida
264,Happiest Minds Technologies,3.9,IT Services & Consulting,1k-5k Employees,Public,13,Noida
265,IIFL Finance,4.0,NBFC,10k-50k Employees,Public,29,Noida
266,TVS Motor,4.1,Automobile,5k-10k Employees,Public,45,Noida
267,Kratikal Tech Private Limited,3.4,Emerging Technologies,51-200 Employees,Startup,12,Noida
268,PNB MetLife,3.5,Insurance,5k-10k Employees,Conglomerate,23,Noida
269,Apollo Pipes,4.0,Building Material,201-500 Employees,Public,24,Noida
270,KONE,4.3,Industrial Machinery,5k-10k Employees,Forbes Global 2000,114,Noida
271,TraviYo,4.3,IT Services & Consulting,11-50 Employees,Startup,8,Noida
272,RBL Bank,3.8,Banking,10k-50k Employees,Public,81,Noida
273,Jindal X,3.5,BPO,1k-5k Employees,Public,25,Noida
274,ICICI Prudential Life Insurance,4.1,Insurance,10k-50k Employees,Public,24,Noida
275,Zee News,3.8,Broadcasting,10k-50k Employees,Public,25,Noida
276,Fynd,3.6,Internet,501-1k Employees,Public,12,Noida
277,Coloplast,3.2,Healthcare,51-200 Employees,Forbes Global 2000,70,Noida
278,Xcelore,4.8,IT Services & Consulting,11-50 Employees,Startup,1,Noida
279,DIC India,4.2,Chemicals,501-1k Employees,Public,77,Noida
280,Roto Pumps,3.8,Industrial Machinery,201-500 Employees,Public,56,Noida
281,Kotak Securities,3.7,Financial Services,5k-10k Employees,Conglomerate,30,Noida
282,Thomson Reuters,4.2,Software Product,5k-10k Employees,Forbes Global 2000,16,Noida
283,Saint-Gobain,4.0,Building Material,10k-50k Employees,Forbes Global 2000,359,Paris
284,Aptech,3.7,Education & Training,201-500 Employees,Public,38,Mumbai
285,Securitas,4.0,Law Enforcement & Security,10k-50k Employees,Forbes Global 2000,90,Stockholm
286,NoBroker,3.2,Internet,1k-5k Employees,Indian Unicorn,10,Bangalore
287,NoBroker,3.2,Internet,1k-5k Employees,Indian Unicorn,10,Noida
288,Securitas,4.0,Law Enforcement & Security,10k-50k Employees,Forbes Global 2000,90,Noida
289,Swiggy,3.9,Internet,5k-10k Employees,Indian Unicorn,10,Noida
290,TV Today Network,4.1,Media & Entertainment,1k-5k Employees,Public,25,Noida
291,Deki Electronics,4.4,Consumer Electronics & Appliances,201-500 Employees,Public,40,Noida
292,Admitkard,3.2,Education & Training,51-200 Employees,Startup,8,Noida
293,TV Today Network,4.1,Media & Entertainment,1k-5k Employees,Public,25,Noida
294,Delhivery,4.0,Logistics,10k-50k Employees,Fortune India 500,13,Noida
295,Trycon,4.9,Software Product,11-50 Employees,Startup,11,Noida
296,PayMe India,3.7,Internet,11-50 Employees,Startup,8,Noida
297,Honda,4.2,Automobile,10k-50k Employees,Forbes Global 2000,39,Noida
298,EaseMyTrip.com,3.9,Internet,201-500 Employees,Public,16,Noida
299,Smartworks,3.4,Real Estate,201-500 Employees,Startup,8,Noida
300,Honda Cars,4.4,Automobile,5k-10k Employees,Fortune India 500,29,Noida
301,Alstom Transportation,3.9,Urban Transport,5k-10k Employees,Forbes Global 2000,96,Noida
302,Varun Beverages,4.1,Beverage,5k-10k Employees,Public,29,Noida
303,Tata Motors,4.2,Automobile,10k-50k Employees,Public,79,Noida
304,PropTiger.com,4.2,Internet,1k-5k Employees,Startup,13,Noida
305,CARS24,3.7,Internet,5k-10k Employees,Indian Unicorn,9,Noida
306,Bajaj Energy,4.3,Power,501-1k Employees,Public,16,Noida
307,India Glycols,3.9,Chemicals,1k-5k Employees,Public,41,Noida
308,Rivigo,3.9,Internet,1k-5k Employees,Indian Unicorn,10,Noida
309,Kogta Financial India Limited,4.8,NBFC,1k-5k Employees,Public,28,Noida
310,Emerson Electric Co.,4.2,IT Services & Consulting,5k-10k Employees,Public,134,Noida
311,Tata Play,4.0,Broadcasting,5k-10k Employees,Public,18,Noida
312,Samsung SDS,3.5,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,39,Noida
313,Maruti Suzuki,4.2,Automobile,10k-50k Employees,Public,43,Noida
314,Samsung SDS,3.5,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,39,Noida
315,Global Payments,4.2,FinTech,51-200 Employees,Forbes Global 2000,57,Noida
316,Tata Play,4.0,Broadcasting,5k-10k Employees,Public,18,Noida
317,Milkbasket,3.8,Internet,501-1k Employees,Startup,9,Noida
318,Patanjali Foods,4.0,FMCG,5k-10k Employees,Public,38,Noida
319,Future Retail,4.3,Retail,10k-50k Employees,Public,37,Noida
320,Randstad,3.9,Recruitment,5k-10k Employees,Conglomerate,32,Noida
321,Reliance Industries,4.1,Oil & Gas,1 Lakh+ Employees,Public,47,Noida
322,Eon Electric,4.0,Electrical Equipment,201-500 Employees,Public,66,Noida
323,Mentor Graphics,4.0,Software Product,201-500 Employees,Public,43,Noida
324,ExpertGRAD Educational Technologies,3.0,Education & Training,11-50 Employees,Startup,12,Noida
325,Classcanyon,4.6,Education & Training,51-200 Employees,Startup,3,Noida
326,TrioTree Technologies,3.5,Financial Services,51-200 Employees,Startup,12,Noida
327,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Noida
328,Agatsa Software,3.9,Internet,11-50 Employees,Startup,11,Noida
329,United Drilling Tools,3.4,Oil & Gas,51-200 Employees,Public,38,Noida
330,Siemens,4.2,Industrial Automation,5k-10k Employees,Public,177,Noida
331,HLL Lifecare,3.7,Healthcare,1k-5k Employees,Central,58,Noida
332,Zetwerk Manufacturing Businesses,4.1,Industrial Machinery,1k-5k Employees,Indian Unicorn,6,Noida
333,Creamy foods,4.0,Food Processing,201-500 Employees,Public,33,Noida
334,PhonePe,4.1,FinTech,5k-10k Employees,Indian Unicorn,9,Noida
335,Ridings Consulting Engineers India,2.1,BPO,201-500 Employees,Public,29,Noida
336,Dion Global Solutions,4.1,FinTech,501-1k Employees (Global),Public,30,Noida
337,Moser Baer,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,41,Noida
338,Vindhya Telelinks,4.2,Hardware & Networking,501-1k Employees,Public,41,Noida
339,Dr Lal PathLabs,4.2,Healthcare,1k-5k Employees,Public,75,Noida
340,Republic TV,2.8,Media & Entertainment,201-500 Employees,Startup,8,Noida
341,Aditya Birla Fashion and Retail,4.2,Fashion & Textile,10k-50k Employees,Fortune India 500,36,Mumbai
342,Jagran Prakashan,4.0,Printing & Publishing,501-1k Employees,Public,49,Noida
343,REALCODERZ,3.3,Software Product,51-200 Employees,Startup,4,Noida
344,9Yards Technology,4.4,IT Services & Consulting,51-200 Employees,Startup,4,Noida
345,9Yards Technology,4.4,IT Services & Consulting,51-200 Employees,Startup,4,Noida
346,REALCODERZ,3.3,Software Product,51-200 Employees,Startup,4,Noida
347,Schoolnet India,3.8,EdTech,51-200 Employees,Public,27,Noida
348,Lenskart,3.3,Internet,5k-10k Employees,Indian Unicorn,14,Noida
349,Glam Studios,2.9,Internet,11-50 Employees (Global),Startup,8,Noida
350,Escale Solutions,2.7,IT Services & Consulting,51-200 Employees,Startup,7,Noida
351,Escale Solutions,2.7,IT Services & Consulting,51-200 Employees,Startup,7,Noida
352,TCNS Clothing Company,4.1,Fashion & Textile,501-1k Employees,Public,23,Noida
353,HomeLane,3.5,Architecture & Interior Design,1k-5k Employees,Startup,10,Noida
354,MoneyMasterz,4.7,Financial Services,11-50 Employees,Startup,7,Noida
355,MoneyMasterz,4.7,Financial Services,11-50 Employees,Startup,7,Noida
356,Landmark Group,4.1,Retail,1k-5k Employees,Conglomerate,51,Noida
357,Microland,3.6,IT Services & Consulting,1k-5k Employees,Public,35,Noida
358,Security and Intelligence Services (India),4.1,Law Enforcement & Security,1 Lakh+ Employees,Public,39,Noida
359,Dalmia Bharat Cement,4.1,Building Material,5k-10k Employees,Public,89,Noida
360,Exampur,3.1,EdTech,51-200 Employees (Global),Startup,6,Noida
361,Oriental Carbon & Chemicals,4.2,Chemicals,201-500 Employees,Public,46,Noida
362,Cliantha Research,4.0,Clinical Research,501-1k Employees,Public,20,Noida
363,SkillRecruit,4.7,Recruitment,201-500 Employees,MNC,19,Noida
364,Dalmia Bharat Cement,4.1,Building Material,5k-10k Employees,Public,89,Noida
365,Vertex,4.1,Pharma,501-1k Employees,Conglomerate,35,Noida
366,Security and Intelligence Services (India),4.1,Law Enforcement & Security,1 Lakh+ Employees,Public,39,Noida
367,Bandhan Bank,3.8,Banking,50k-1 Lakh Employees,Public,23,Noida
368,Kotak Mahindara Life Insurance,3.9,Insurance,10k-50k Employees,Public,23,Noida
369,Uttam Sugar Mills,3.9,Food Processing,1k-5k Employees,Public,31,Noida
370,Crystal Hues,3.9,IT Services & Consulting,51-200 Employees,Public,35,Noida
371,Gamix Labs,4.1,Gaming,11-50 Employees,Startup,6,Noida
372,Cyber Futuristics,2.2,IT Services & Consulting,1k-5k Employees (Global),Conglomerate,23,Noida
373,Samsung C&T,4.1,Engineering & Construction,501-1k Employees,Forbes Global 2000,86,Noida
374,Urban Company,3.6,Internet,1k-5k Employees,Indian Unicorn,9,Noida
375,The Institute Of Chartered Accountants,4.2,Education & Training,51-200 Employees,Central,75,Noida
376,Healthians,3.5,Healthcare,1k-5k Employees,Startup,11,Noida
377,ABC,4.0,Broadcasting,1k-5k Employees (Global),Public,81,Noida
378,The Institute Of Chartered Accountants,4.2,Education & Training,51-200 Employees,Central,75,Noida
379,Gujarat Heavy Chemicals,4.0,Chemicals,1k-5k Employees,Public,41,Noida
380,Samsung C&T,4.1,Engineering & Construction,501-1k Employees,Forbes Global 2000,86,Noida
381,TELUS Health,4.1,Recruitment,51-200 Employees,Public,58,Noida
382,Hero MotoCorp,4.2,Automobile,5k-10k Employees,Public,40,Noida
383,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Noida
384,Johnson Controls,3.7,Industrial Automation,5k-10k Employees,Public,139,Noida
385,Lite-On Power Electronic,4.3,Electronics Manufacturing,51-200 Employees,Public,49,Noida
386,Homoeo Amigo,4.0,Healthcare,11-50 Employees,Startup,4,Noida
387,CG Power and Industrial Solutions,3.9,Electrical Equipment,1k-5k Employees,Public,87,Noida
388,Sara Textiles,3.4,Fashion & Textile,201-500 Employees,Public,21,Noida
389,National Fertilizers,4.3,Agro Chemicals,1k-5k Employees,Public,50,Noida
390,Titan Company,4.4,Retail,5k-10k Employees,Public,40,Noida
391,Big Bazaar,4.3,Retail,10k-50k Employees,Conglomerate,23,Noida
392,Optiemus Infracom,3.6,Hardware & Networking,1k-5k Employees,Public,31,Noida
393,HSCC India,3.2,Management Consulting,51-200 Employees,State,41,Noida
394,Billabong High International School,3.8,Education & Training,51-200 Employees,Public,15,Noida
395,Sinch,4.1,Internet,501-1k Employees,Startup,11,Noida
396,State Bank of India,3.9,Banking,1 Lakh+ Employees,Fortune India 500,218,Noida
397,Zomato,3.8,Internet,1k-5k Employees,Public,16,Noida
398,Golden Peakock Overseas,4.6,Electrical Equipment,501-1k Employees,Public,74,New
399,Salora International,3.5,Electronics Manufacturing,1k-5k Employees,Public,47,Delhi/NCR
400,Pantaloons,4.2,Fashion & Textile,5k-10k Employees,Public,27,Noida
401,Pearson,4.1,Education & Training,10k-50k Employees (Global),Conglomerate,180,Noida
402,ISHIR,4.3,IT Services & Consulting,51-200 Employees,MNC,25,Noida
403,Patanjali Ayurved,3.2,FMCG,1k-5k Employees,Fortune India 500,18,Noida
404,Ricoh,3.9,IT Services & Consulting,1-10 Employees,Public,88,Noida
405,AstroTalk,4.2,Internet,201-500 Employees,Startup,7,Noida
406,Aarvi Encon,4.1,Recruitment,5k-10k Employees,Public,37,Noida
407,Dainik Jagran,3.7,Printing & Publishing,1k-5k Employees,Public,82,Noida
408,Unacademy,3.3,EdTech,1k-5k Employees,Indian Unicorn,9,Noida
409,Tata Power Solar,4.3,Power,1k-5k Employees,Public,35,Mumbai
410,Biodeal Pharmaceuticals Limited,3.8,Pharma,201-500 Employees,Public,19,Noida
411,Adecco Group,3.8,Recruitment,1k-5k Employees,Forbes Global 2000,25,Mumbai
412,Devyani International,3.9,Hospitality,10k-50k Employees,Public,33,Noida
413,Network People Services Technologies,4.0,IT Services & Consulting,51-200 Employees,Startup,11,Noida
414,HDFC Securities,3.7,Financial Services,1k-5k Employees,Public,24,Noida
415,Exclusífe Technosoft,3.0,Retail,11-50 Employees,Startup,11,Noida
416,Tata Chemicals,4.2,Chemicals,1k-5k Employees,Public,85,Noida
417,Sahara India Pariwar,3.8,Broadcasting,5k-10k Employees,Conglomerate,46,Noida
418,Shri Rathi Group,3.6,Iron & Steel,51-200 Employees,Public,82,Noida
419,Hindustan Unilever,4.3,FMCG,10k-50k Employees,Public,152,Noida
420,Sahara India Pariwar,3.8,Broadcasting,5k-10k Employees,Conglomerate,46,Noida
421,Shri Rathi Group,3.6,Iron & Steel,51-200 Employees,Public,82,Noida
422,Precision Electronics,3.6,Hardware & Networking,51-200 Employees,Public,45,Noida
423,Hindustan Unilever,4.3,FMCG,10k-50k Employees,Public,152,Noida
424,Indian Oil Corporation,4.4,Oil & Gas,10k-50k Employees,Fortune India 500,65,Noida
425,Coromandel International,4.2,Agro Chemicals,5k-10k Employees,Public,63,Noida
426,Unicharm,4.2,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,63,Noida
427,Bharti Infratel,4.3,Telecom,1k-5k Employees,Public,18,Noida
428,Mayoor School Of Music,4.6,Education & Training,11-50 Employees,Startup,6,Noida
429,Zee Learn,3.8,Education & Training,201-500 Employees,Public,8,Noida
430,Videocon d2h,3.9,Internet,501-1k Employees,Public,15,Noida
431,Dynamic Engineering,3.5,Industrial Machinery,51-200 Employees,Public,42,Noida
432,Bajaj Consumer Care,3.9,FMCG,201-500 Employees,Public,94,Noida
433,L&T Infotech,3.8,IT Services & Consulting,10k-50k Employees,Public,28,Noida
434,Cube Highways and Transport Assets Advisors,4.3,Urban Transport,201-500 Employees,Startup,9,Noida
435,Bajaj Finserv,4.1,Financial Services,50k-1 Lakh Employees,Public,17,Noida
436,L&T Infotech,3.8,IT Services & Consulting,10k-50k Employees,Public,28,Noida
437,Infinity Learn,3.6,EdTech,501-1k Employees,Startup,3,Noida
438,Sudo24,4.8,Agriculture,11-50 Employees,Startup,4,Noida
439,Eveready Industries,4.0,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Noida
440,Superhouse,3.6,Leather,501-1k Employees,Public,18,Noida
441,Citizen Co-operative Bank,3.5,Banking,51-200 Employees,Public,27,Noida
442,Zepto,3.7,Internet,1k-5k Employees,Indian Unicorn,3,Noida
443,Superhouse,3.6,Leather,501-1k Employees,Public,18,Noida
444,Citizen Co-operative Bank,3.5,Banking,51-200 Employees,Public,27,Noida
445,Jubilant Industries,3.8,Chemicals / Agri Inputs,501-1k Employees,Public,17,Noida
446,Eveready Industries,4.0,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Noida
447,Salasar Techno Engineering,3.7,Iron & Steel,51-200 Employees,Public,18,Noida
448,Anmol Biscuits,4.1,FMCG,501-1k Employees,Public,30,Noida
449,Hitachi,4.1,Industrial Machinery,10k-50k Employees,Forbes Global 2000,114,Noida
450,Vidooly,3.7,Internet,51-200 Employees,Startup,10,Noida
451,Wollmilchsau Technologies,4.9,IT Services & Consulting,11-50 Employees,MNC,9,Noida
452,TrapTheDeal,3.5,Internet,51-200 Employees,Startup,2,Noida
453,STMicroelectronics,4.2,Semiconductors,1k-5k Employees,Forbes Global 2000,37,Noida
454,Amdocs,4.0,Software Product,10k-50k Employees,Forbes Global 2000,42,Noida
455,Blue Dart Express,4.1,Logistics,10k-50k Employees,Public,41,Noida
456,DreamBig IT Solutions,3.2,IT Services & Consulting,51-200 Employees,Startup,6,Noida
457,CSL Finance,4.2,FMCG,51-200 Employees,Public,32,Noida
458,RentoMojo,4.4,Internet,501-1k Employees,Startup,10,Noida
459,PG Electroplast,4.1,Consumer Electronics & Appliances,501-1k Employees,Public,47,Noida
460,FastInfo,4.3,EdTech,501-1k Employees,Startup,5,Noida
461,Cummins,4.4,Industrial Machinery,1k-5k Employees,Fortune India 500,105,Noida
462,Berger Paints,3.8,Chemicals,1k-5k Employees,Public,101,Noida
463,VIP Industries,4.0,Retail,1k-5k Employees,Public,53,Noida
464,JanBask,4.3,IT Services & Consulting,51-200 Employees,Startup,9,Noida
465,Attentive AI,4.1,Internet,51-200 Employees,Startup,7,Noida
466,EDCIL,3.5,EdTech,201-500 Employees,Central,43,Noida
467,Compass Group Support Services,4.1,Hospitality,10k-50k Employees,Public,83,Noida
468,Marks & Spencer,4.0,Retail,1k-5k Employees,Forbes Global 2000,140,Noida
469,SupplyNote,4.0,Software Product,51-200 Employees,Startup,9,Noida
470,XpressBees,3.8,Logistics,5k-10k Employees,Indian Unicorn,9,Noida
471,Vedantu,3.4,EdTech,1k-5k Employees,Indian Unicorn,13,Noida
472,Catvision,4.0,Hardware & Networking,51-200 Employees,Public,39,Noida
473,Property Gully Solutions,4.1,Real Estate,11-50 Employees,Startup,9,Noida
474,Kalpataru Group,3.9,Real Estate,1k-5k Employees,Conglomerate,55,Noida
475,Qualcomm,4.0,Semiconductors,10k-50k Employees,Forbes Global 2000,28,Noida
476,Uniproducts,3.8,Auto Components,51-200 Employees,Public,42,Noida
477,Loadshare Networks,3.6,Logistics,501-1k Employees,Startup,7,Noida
478,Ninjacart,4.1,Internet,1k-5k Employees,Startup,9,Noida
479,Daikin,4.2,Consumer Electronics & Appliances,1k-5k Employees,Fortune India 500,24,Noida
480,Hindalco Industries,4.3,Metals & Mining,10k-50k Employees,Public,66,Noida
481,Cashify,3.8,Other,501-1k Employees,Startup,11,Noida
482,Qualcomm,4.0,Semiconductors,10k-50k Employees,Forbes Global 2000,28,Noida
483,Planet Spark,3.7,EdTech,51-200 Employees,Startup,7,Noida
484,DineOut,4.3,Internet,51-200 Employees,Startup,12,Noida
485,Planet Spark,3.7,EdTech,51-200 Employees,Startup,7,Noida
486,Mastek,3.7,IT Services & Consulting,1k-5k Employees,Public,42,Noida
487,USHA International,4.2,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Noida
488,WikQik,3.7,Education & Training,11-50 Employees,Startup,6,Noida
489,Quokka Labs,4.0,IT Services & Consulting,51-200 Employees,Startup,5,Noida
490,Bosscoder Academy,4.6,EdTech,51-200 Employees,Startup,3,Noida
491,BDO,3.5,Accounting & Auditing,5k-10k Employees,Public,61,Noida
492,LivSpace,3.5,Architecture & Interior Design,1k-5k Employees,Indian Unicorn,9,Noida
493,Aditya Birla Capital,4.0,Financial Services,10k-50k Employees,Public,7,Mumbai
494,JBM Group,4.0,Auto Components,1k-5k Employees,Public,41,Gurgaon
495,Reliance SMSL,4.0,BPO,1k-5k Employees,Public,17,Mumbai
496,Ugro Capital,3.8,NBFC,1k-5k Employees,Public,31,Mumbai
497,Aditya Birla Capital,4.0,Financial Services,10k-50k Employees,Public,7,Noida
498,LivSpace,3.5,Architecture & Interior Design,1k-5k Employees,Indian Unicorn,9,Noida
499,JBM Group,4.0,Auto Components,1k-5k Employees,Public,41,Noida
500,Reliance SMSL,4.0,BPO,1k-5k Employees,Public,17,Noida
501,Ugro Capital,3.8,NBFC,1k-5k Employees,Public,31,Noida
502,Dunzo,3.5,Internet,1k-5k Employees,Startup,10,Noida
503,Delhi Public School,3.9,Education & Training,1k-5k Employees,Public,26,Noida
504,Whitehat jr,3.5,EdTech,5k-10k Employees,Startup,6,Noida
505,Delhi Public School,3.9,Education & Training,1k-5k Employees,Public,26,Noida
506,S Chand Group,4.1,Education & Training,1k-5k Employees,Public,85,Noida
507,Tv18 Broadcast,4.1,Media & Entertainment,1k-5k Employees,Public,28,Noida
508,PwC,3.6,Management Consulting,10k-50k Employees,Conglomerate,144,Noida
509,MIMO Technologies,3.2,Logistics,51-200 Employees (Global),Startup,9,Noida
510,Africare Global Business Ventures (India) Private Limited,3.3,Management Consulting,11-50 Employees,Startup,4,Noida
511,Boolean Digital Studio,4.8,IT Services & Consulting,51-200 Employees,Startup,3,Noida
512,K and A Technology,3.2,Marketing & Advertising,11-50 Employees,Startup,2,Noida
513,Bajaj Hindusthan,4.2,Food Processing,1k-5k Employees,Public,93,Noida
514,Sharp Business Systems India,3.5,Consumer Electronics & Appliances,51-200 Employees,Forbes Global 2000,112,Noida
515,Reliance Infrastructure,4.1,Engineering & Construction,1k-5k Employees,Public,95,Noida
516,Zocket Technologies,3.9,Marketing & Advertising,11-50 Employees,Startup,3,Noida
517,CredAble,3.8,Financial Services,51-200 Employees,Startup,7,Noida
518,Barclays Global Service Centre,4.0,IT Services & Consulting,201-500 Employees,Fortune India 500,17,Noida
519,Metro Tyres,3.8,Auto Components,201-500 Employees,Public,56,Noida
520,Reliance Communications,4.0,Telecom,201-500 Employees,Public,22,Noida
521,Jaypee Infratech,4.1,Engineering & Construction,1k-5k Employees,Public,17,Noida
522,Grindwell Norton,4.1,Industrial Machinery,1k-5k Employees,Public,83,Noida
523,Sowil,1.6,Engineering & Construction,51-200 Employees,Public,28,Noida
524,Core Integra Consulting Services,3.6,Recruitment,501-1k Employees,Conglomerate,13,Noida
525,NIIT,3.7,Education & Training,1k-5k Employees,Public,43,Noida
526,Bajaj Electricals,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,86,Noida
527,ISGEC JOHN THOMPSON,3.9,Engineering & Construction,5k-10k Employees (Global),Public,91,Noida
528,Online Legal India,4.7,Legal,501-1k Employees,Startup,5,Kolkata
529,Indian Army,4.7,Defence & Aerospace,1 Lakh+ Employees,Public,129,Noida
530,Uber,4.2,Internet,1k-5k Employees,Public,15,Noida
531,Stashfin,4.5,FinTech,11-50 Employees,Startup,8,Noida
532,DHL Express,4.1,Logistics,1k-5k Employees,Conglomerate,45,Noida
533,Indian Army,4.7,Defence & Aerospace,1 Lakh+ Employees,Public,129,Noida
534,Master Trust,2.9,Financial Services,51-200 Employees,Public,39,Noida
535,ICICI Securities,3.8,Financial Services,1k-5k Employees,Public,29,Noida
536,Bajaj Capital,3.9,Financial Services,1k-5k Employees,Public,60,Noida
537,Fleek IT Solutions,4.3,Internet,11-50 Employees,Startup,3,Noida
538,Red FM 93.5,4.1,Broadcasting,501-1k Employees (Global),Public,22,Noida
539,Jacobs Engineering Group,4.1,Engineering & Construction,1k-5k Employees,Forbes Global 2000,77,Noida
540,PPS International,3.8,Industrial Machinery,1-10 Employees,Public,21,Noida
541,Alcis Sports,3.4,Internet,51-200 Employees,Startup,9,Noida
542,Dabur,3.8,FMCG,5k-10k Employees,Public,140,Noida
543,Mahindra Finance,4.3,NBFC,10k-50k Employees,Public,33,Noida
544,Cult.fit,3.8,Fitness & Wellness,1k-5k Employees,Indian Unicorn,8,Noida
545,PC Jewellers,4.0,Metals & Mining,1k-5k Employees,Public,19,Noida
546,VLCC,3.7,Beauty & Personal Care,1k-5k Employees,Conglomerate,35,Noida
547,Ahluwalia Contracts India,4.1,Engineering & Construction,1k-5k Employees,Public,59,Noida
548,ANSYS,3.7,IT Services & Consulting,501-1k Employees,Forbes Global 2000,54,Noida
549,Tata Capital,4.2,NBFC,5k-10k Employees,Fortune India 500,17,Noida
550,Deutsche Bank,4.0,Banking,10k-50k Employees,Fortune India 500,154,Noida
551,Marsh McLennan,4.1,Management Consulting,5k-10k Employees,Forbes Global 2000,153,Noida
552,Aaj Tak,4.3,Broadcasting,201-500 Employees (Global),Public,24,Noida
553,Prima Telecom,4.0,Financial Services,51-200 Employees,Public,29,Noida
554,BB Works,4.8,IT Services & Consulting,11-50 Employees,Startup,4,Noida
555,Corridor Web Agency,4.6,Internet,11-50 Employees,Startup,5,Noida
556,Ola Cabs,3.5,Internet,1k-5k Employees,Indian Unicorn,14,Noida
557,Unitech,3.9,Real Estate,1k-5k Employees,Public,53,Noida
558,Inox Leisure,4.1,Media & Entertainment,1k-5k Employees,Public,25,Noida
559,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Noida
560,Value Creatives,4.2,IT Services & Consulting,11-50 Employees,Startup,7,Noida
561,News18,3.8,Broadcasting,1k-5k Employees (Global),Public,19,Noida
562,SYSKA LED Lights,2.9,Consumer Electronics & Appliances,1k-5k Employees (Global),Startup,12,Noida
563,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Noida
564,Inox Leisure,4.1,Media & Entertainment,1k-5k Employees,Public,25,Noida
565,Unitech,3.9,Real Estate,1k-5k Employees,Public,53,Noida
566,Safexpress,4.1,Logistics,1k-5k Employees,Conglomerate,27,Noida
567,Uppcl,4.0,Power,10k-50k Employees,Public,25,Noida
568,V-Trans,4.1,Logistics,1k-5k Employees,Public,66,Noida
569,Moon Beverages,3.9,Beverage,51-200 Employees,Public,37,Noida
570,FSL Software Technologies,3.3,IT Services & Consulting,51-200 Employees,Public,23,Noida
571,Safexpress,4.1,Logistics,1k-5k Employees,Conglomerate,27,Noida
572,Shriram Finance,4.1,NBFC,50k-1 Lakh Employees,Public,45,Noida
573,Tata Group,4.3,IT Services & Consulting,1 Lakh+ Employees,Conglomerate,156,Noida
574,ITC,4.0,FMCG,10k-50k Employees,Public,114,Noida
575,Procter & Gamble,4.2,FMCG,1k-5k Employees,Public,187,Noida
576,Muthoot Finance,3.6,NBFC,10k-50k Employees,Public,85,Noida
577,DJUBO,4.2,Internet,1-10 Employees,Startup,10,Noida
578,ExclusiveLane,3.4,Internet,51-200 Employees,Startup,12,Noida
579,Ottomate,4.1,Internet,51-200 Employees,Startup,7,Noida
580,Oakter Basic Smart Home,3.2,Internet,11-50 Employees (Global),Startup,10,Noida
581,EZmall.com,3.2,Internet,51-200 Employees,Startup,7,Noida
582,LetsMD,3.4,Healthcare,51-200 Employees,Startup,9,Noida
583,DJUBO,4.2,Internet,1-10 Employees,Startup,10,Noida
584,ExclusiveLane,3.4,Internet,51-200 Employees,Startup,12,Noida
585,Advisorymandi.com,2.4,Internet,1-10 Employees,Startup,9,Noida
