,company_name,company_rating,industry,size,type,years_old,location
656,DHL Express,4.1,Logistics,1k-5k Employees,Conglomerate,45,Hyderabad
657,South Indian Bank,3.6,Banking,1k-5k Employees,Public,95,Hyderabad
658,Housing.com,3.8,Internet,1k-5k Employees,Startup,12,Hyderabad
659,Whitehat jr,3.5,EdTech,5k-10k Employees,Startup,6,Hyderabad
660,Federal Bank,3.9,Banking,10k-50k Employees,Public,93,Hyderabad
661,Cure foods,3.9,Fitness & Wellness,501-1k Employees,Startup,8,Hyderabad
662,UTI Technology Services,3.8,IT Services & Consulting,1k-5k Employees,Public,31,Hyderabad
663,Tata Motors Finance,4.2,NBFC,1k-5k Employees,Conglomerate,67,Hyderabad
664,Lodha group,4.1,Real Estate,5k-10k Employees,Fortune India 500,44,Hyderabad
665,Manjeera Constructions,3.9,Real Estate,501-1k Employees,Public,37,Hyderabad
666,Easy Quick Web,5.0,IT Services & Consulting,11-50 Employees,Startup,3,Hyderabad
667,Reliance Smart,4.2,Retail,5k-10k Employees,Public,18,Hyderabad
668,Saint-Gobain,4.0,Building Material,10k-50k Employees,Forbes Global 2000,359,Hyderabad
669,Mondelez International,4.4,Food Processing,1k-5k Employees,Forbes Global 2000,12,Hyderabad
670,Jain Irrigation Systems,4.0,Agriculture,5k-10k Employees,Public,61,Hyderabad
671,LIC Housing Finance,4.0,NBFC,1k-5k Employees,Public,35,Hyderabad
672,Diageo,4.0,Beverage,1k-5k Employees,Public,27,Hyderabad
673,National Informatics Centre,4.2,Government,1k-5k Employees,Central,48,Hyderabad
674,GlaxoSmithKline Consumer Healthcare,4.5,Pharma,1k-5k Employees,Public,24,Hyderabad
675,TVS Sundram Fasteners,3.8,Auto Components,1k-5k Employees,Public,62,Hyderabad
676,Hindustan Petroleum,4.3,Oil & Gas,5k-10k Employees,Central,50,Hyderabad
677,National Informatics Centre,4.2,Government,1k-5k Employees,Central,48,Hyderabad
678,TVS Sundram Fasteners,3.8,Auto Components,1k-5k Employees,Public,62,Hyderabad
679,Harsha Toyota,4.4,Automobile,201-500 Employees (Global),Public,87,Hyderabad
680,LetsTransport,3.4,Logistics,501-1k Employees,Startup,9,Hyderabad
681,Mercedes-Benz Research & Development India,4.0,IT Services & Consulting,5k-10k Employees,Public,28,Hyderabad
682,Greenlam Industries,4.2,Building Material,1k-5k Employees,Public,11,Hyderabad
683,Apollo Tyres,4.1,Auto Components,5k-10k Employees,Public,52,Hyderabad
684,NIIT,3.7,Education & Training,1k-5k Employees,Public,43,Hyderabad
685,Talent Logic,1.9,Recruitment,51-200 Employees,MNC,40,Hyderabad
686,Chiripal Poly Films,4.3,Packaging,501-1k Employees,Public,12,Hyderabad
687,Vigocare,3.2,Internet,51-200 Employees,Startup,6,Hyderabad
688,United Spirits,4.0,Beverage,1k-5k Employees,Public,27,Hyderabad
689,Lanco Infratech,4.4,Engineering & Construction,5k-10k Employees,Public,38,Hyderabad
690,Kirloskar Brothers,4.1,Industrial Machinery,1k-5k Employees,Public,136,Hyderabad
691,Kendriya Vidyalaya Sangathan,4.4,Education & Training,10k-50k Employees,Public,61,Hyderabad
692,RLabs Enterprise Services,3.8,Recruitment,1k-5k Employees,Public,11,Hyderabad
693,VIP Industries,4.0,Retail,1k-5k Employees,Public,53,Hyderabad
694,Ola Electric Mobility,3.3,Automobile,5k-10k Employees,Indian Unicorn,7,Hyderabad
695,Cygni Energy,4.1,Power,51-200 Employees,Startup,10,Hyderabad
696,Bristol-Myers Squibb,4.4,Pharma,201-500 Employees,Forbes Global 2000,137,Hyderabad
697,Coca-Cola Company,4.3,Beverage,5k-10k Employees,Forbes Global 2000,138,Hyderabad
698,TCI Express,3.9,Logistics,1k-5k Employees,Public,28,Hyderabad
699,Srei Equipment Finance,4.5,Financial Services,1k-5k Employees,Public,35,Hyderabad
700,Sheela Foam,4.2,Furniture & Furnishing,1k-5k Employees,Public,53,Hyderabad
701,Kesoram Industries,3.7,Auto Components,501-1k Employees,Public,105,Hyderabad
702,Chiripal Poly Films,4.3,Packaging,501-1k Employees,Public,12,Hyderabad
703,Kirloskar Brothers,4.1,Industrial Machinery,1k-5k Employees,Public,136,Hyderabad
704,Vigocare,3.2,Internet,51-200 Employees,Startup,6,Hyderabad
705,United Spirits,4.0,Beverage,1k-5k Employees,Public,27,Hyderabad
706,Lanco Infratech,4.4,Engineering & Construction,5k-10k Employees,Public,38,Hyderabad
707,Aleor Dermaceuticals,3.7,Pharma,51-200 Employees,Public,8,Hyderabad
708,Dr. Agarwal's Eye Hospital,4.0,Healthcare,1k-5k Employees,Public,67,Hyderabad
709,Pristyn Care,3.7,Healthcare,1k-5k Employees,Indian Unicorn,6,Hyderabad
710,Wilco Source,4.0,IT Services & Consulting,11-50 Employees,Startup,10,Hyderabad
711,Kernex Micro Systems,3.4,IT Services & Consulting,201-500 Employees,Public,33,Hyderabad
712,Onward Technologies Inc,3.2,Software Product,1k-5k Employees,Public,33,Hyderabad
713,Tv18 Broadcast,4.1,Media & Entertainment,1k-5k Employees,Public,28,Hyderabad
714,ZTE Corporation,4.0,Telecom,201-500 Employees,Forbes Global 2000,21,Hyderabad
715,CenturyPly,4.0,Furniture & Furnishing,1k-5k Employees,Public,38,Hyderabad
716,Rapidue Technologies,3.4,IT Services & Consulting,51-200 Employees,Startup,7,Hyderabad
717,Smartron India,3.6,Financial Services,51-200 Employees,Startup,11,Hyderabad
718,Eunimart,2.6,IT Services & Consulting,51-200 Employees,Startup,8,Hyderabad
719,Nilkamal,3.9,Furniture & Furnishing,1k-5k Employees,Public,43,Hyderabad
720,Parker Hannifin,4.0,Defence & Aerospace,1k-5k Employees,Forbes Global 2000,107,Hyderabad
721,TTK Prestige,4.0,Consumer Electronics & Appliances,1k-5k Employees,Public,69,Hyderabad
722,Ajanta Pharma,4.1,Pharma,5k-10k Employees,Public,51,Hyderabad
723,Torrent Pharmaceuticals,4.0,Pharma,10k-50k Employees,Public,53,Hyderabad
724,Ingram Micro,3.9,IT Services & Consulting,1k-5k Employees,Conglomerate,45,Hyderabad
725,Thales,3.8,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,24,Hyderabad
726,Patanjali Foods,4.0,FMCG,5k-10k Employees,Public,38,Hyderabad
727,Redington,4.0,Hardware & Networking,1k-5k Employees,Public,25,Hyderabad
728,Cos Global,4.9,Software Product,11-50 Employees,Startup,3,Hyderabad
729,Singareni Collieries Company,4.4,Metals & Mining,10k-50k Employees,State,104,Hyderabad
730,Torrent Pharmaceuticals,4.0,Pharma,10k-50k Employees,Public,53,Hyderabad
731,Thales,3.8,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,24,Hyderabad
732,Ingram Micro,3.9,IT Services & Consulting,1k-5k Employees,Conglomerate,45,Hyderabad
733,Air India Engineering Services,3.9,Industrial Machinery,501-1k Employees,Public,20,Hyderabad
734,Ajanta Pharma,4.1,Pharma,5k-10k Employees,Public,51,Hyderabad
735,Tata Steel,4.2,Iron & Steel,1 Lakh+ Employees,Public,117,Hyderabad
736,Transport Corporation Of India,4.1,Logistics,1k-5k Employees,Public,66,Hyderabad
737,Drogo Drones,3.7,Emerging Technologies,51-200 Employees,Startup,3,Hyderabad
738,Philips,3.9,Consumer Electronics & Appliances,5k-10k Employees,Forbes Global 2000,94,New
739,Milkbasket,3.8,Internet,501-1k Employees,Startup,9,New
740,CredRight,4.2,FinTech,51-200 Employees,Startup,8,Hyderabad
741,Nuvoco Vistas,4.2,Building Material,1k-5k Employees,Fortune India 500,25,New
742,JK Tyres,3.8,Auto Components,1k-5k Employees,Fortune India 500,73,Hyderabad
743,TCNS Clothing Company,4.1,Fashion & Textile,501-1k Employees,Public,23,Hyderabad
744,LOREAL,4.1,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,33,Pune
745,Nuvoco Vistas,4.2,Building Material,1k-5k Employees,Fortune India 500,25,Hyderabad
746,JK Tyres,3.8,Auto Components,1k-5k Employees,Fortune India 500,73,Pune
747,Celigo,3.5,Software Product,51-200 Employees (Global),Startup,13,Hyderabad
748,Uflex,3.8,Packaging,5k-10k Employees,Public,39,Pune
749,AccorHotels,4.3,Hospitality,5k-10k Employees,Forbes Global 2000,57,Pune
750,Ester Industries,4.2,Chemicals / Agri Inputs,501-1k Employees,Public,39,Khatima
751,National Small Industries Corporation,3.9,Government,1k-5k Employees,Central,69,Hyderabad
752,Power Grid Corporation of India,4.4,Power,5k-10k Employees,Fortune India 500,35,Hyderabad
753,Can Fin Homes,3.4,NBFC,501-1k Employees,Public,37,Hyderabad
754,International Travel House,4.1,Hospitality,501-1k Employees,Public,43,Hyderabad
755,InCred Finance,4.0,NBFC,1k-5k Employees,Indian Unicorn,8,Mumbai
756,Jeevan Scientific Technology,3.7,Healthcare,51-200 Employees,Public,25,Hyderabad/Secunderabad
757,Zoomcar,3.7,Internet,1k-5k Employees,Startup,12,Bangalore
758,Bharat IT Services,3.2,IT Services & Consulting,501-1k Employees,Public,28,Hyderabad
759,GrabOn,3.7,Internet,51-200 Employees,Startup,11,Hyderabad
760,Dr Lal PathLabs,4.2,Healthcare,1k-5k Employees,Public,75,Hyderabad
761,Coupa Software Inc,4.0,IT Services & Consulting,501-1k Employees,Public,18,San
762,Concorde Motors,4.5,Automobile,501-1k Employees (Global),Public,52,Hyderabad
763,Shivashakthi Group of Companies,4.6,Agro Chemicals,1k-5k Employees (Global),Public,28,Hyderabad
764,Numbermall,4.6,Internet,11-50 Employees,Startup,12,Hyderabad
765,DISH TV,3.6,Broadcasting,201-500 Employees,Public,21,Hyderabad
766,myGate,3.3,Law Enforcement & Security,1k-5k Employees,Startup,8,Hyderabad
767,ITSource Technologies,3.1,IT Services & Consulting,201-500 Employees,Public,26,Hyderabad
768,Apollo Munich Health Insurance,3.9,Financial Services,1k-5k Employees,Public,17,Ahmedabad
769,Sri Chaitanya Schools,3.9,Education & Training,11-50 Employees,Public,38,Hyderabad
770,Godfrey Phillips India,4.1,FMCG,501-1k Employees,Public,91,Hyderabad
771,FDC,4.1,Pharma,5k-10k Employees,Public,84,Hyderabad
772,HARMAN,3.9,Consumer Electronics & Appliances,5k-10k Employees,Public,15,Hyderabad
773,DISH TV,3.6,Broadcasting,201-500 Employees,Public,21,Hyderabad
774,PayPal,3.9,FinTech,1k-5k Employees,Forbes Global 2000,26,Hyderabad
775,Kalyan Jewellers,4.7,Jewellery,5k-10k Employees,Fortune India 500,31,Hyderabad
776,Avanse Financial Services,4.0,Financial Services,501-1k Employees,Startup,12,Pune
777,JK Tech,3.8,IT Services & Consulting,501-1k Employees,Public,30,Pune
778,PI Industries,4.2,Agro Chemicals,1k-5k Employees,Public,77,Pune
779,Suzlon Group,4.2,Power,5k-10k Employees,Public,29,Pune
780,Macleods Pharmaceuticals,3.8,Pharma,10k-50k Employees,Public,38,Pune
781,Macleods Pharmaceuticals,3.8,Pharma,10k-50k Employees,Public,38,Hyderabad
782,Sasken,3.5,IT Services & Consulting,1k-5k Employees,Public,35,Hyderabad
783,The Indian Hume Pipe Co.,4.1,Building Material,1k-5k Employees,Public,98,Hyderabad
784,Avanse Financial Services,4.0,Financial Services,501-1k Employees,Startup,12,Hyderabad
785,JK Tech,3.8,IT Services & Consulting,501-1k Employees,Public,30,Hyderabad
786,Adani Group,4.0,Power,10k-50k Employees,Public,36,Hyderabad
787,Prajay Engineers Syndicate,3.7,Engineering & Construction,51-200 Employees,Public,38,Hyderabad
788,Zoylo Digihealth,3.2,Internet,51-200 Employees,Startup,8,Hyderabad
789,Syntizen Technologies,3.2,Internet,11-50 Employees,Startup,10,Hyderabad
790,Yamaha Motor,4.2,Automobile,1k-5k Employees,Fortune India 500,69,Pune
791,Spoton Logistics,4.5,Logistics,1k-5k Employees,Startup,12,Pune
792,Ujjivan Small Finance Bank,4.1,Banking,10k-50k Employees,Public,7,Pune
793,AirAsia,3.6,Aviation,1k-5k Employees,Public,11,Pune
794,Orient Electric,4.0,Consumer Electronics & Appliances,501-1k Employees,Public,70,Pune
795,Imarticus Learning,4.2,EdTech,501-1k Employees,Startup,12,Pune
796,Wicked Ride Adventures,4.0,Internet,51-200 Employees,Startup,10,Bangalore
797,Kaya Skin Clinic,4.1,Beauty & Personal Care,501-1k Employees,Public,21,Hyderabad
798,Atlas Copco,4.3,Industrial Machinery,1k-5k Employees,Public,151,Hyderabad
799,MTR Foods,4.2,FMCG,1k-5k Employees,Forbes Global 2000,100,Hyderabad
800,Indoco Remedies,3.7,Pharma,5k-10k Employees,Public,77,Hyderabad
801,Central Reserve Police Force,4.6,Government,1 Lakh+ Employees,Central,85,Hyderabad
802,Signify,3.6,Consumer Electronics & Appliances,1k-5k Employees,Conglomerate,8,Hyderabad
803,Time Technoplast,3.8,Petrochemicals,1k-5k Employees,Public,32,Hyderabad
804,Lava International,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,15,Hyderabad
805,InovarTech Private Limted,3.8,IT Services & Consulting,51-200 Employees,Startup,7,Hyderabad
806,Lumen Technologies,4.0,Hardware & Networking,1k-5k Employees,Forbes Global 2000,94,Gurgaon
807,Time Technoplast,3.8,Petrochemicals,1k-5k Employees,Public,32,Mumbai
808,CG Power and Industrial Solutions,3.9,Electrical Equipment,1k-5k Employees,Public,87,Gurgaon
809,JSW Steel,4.0,Iron & Steel,10k-50k Employees,Public,42,Gurgaon
810,Eveready Industries,4.0,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Gurgaon
811,Skipper,3.8,Power,1k-5k Employees,Public,43,Gurgaon
812,Nippon Life India Asset Management,4.7,Financial Services,1k-5k Employees,Public,29,Gurgaon
813,Vertex,4.1,Pharma,501-1k Employees,Conglomerate,35,Hyderabad
814,Signify,3.6,Consumer Electronics & Appliances,1k-5k Employees,Conglomerate,8,Hyderabad
815,InovarTech Private Limted,3.8,IT Services & Consulting,51-200 Employees,Startup,7,Hyderabad
816,Ministry of Defence,4.4,Government,1 Lakh+ Employees,Central,77,Hyderabad
817,Everest Fleet,3.8,Internet,501-1k Employees,Startup,8,Hyderabad
818,Narayana Health,4.2,Healthcare,10k-50k Employees,Fortune India 500,24,Hyderabad
819,Walsons Facility Solutions,4.0,Recruitment,5k-10k Employees,Conglomerate,28,Hyderabad
820,MIC Electronics,3.5,Consumer Electronics & Appliances,201-500 Employees,Public,36,Hyderabad
821,UTC Fire & Security,4.5,Law Enforcement & Security,50k-1 Lakh Employees (Global),Public,21,Hyderabad
822,CustomFurnish,4.1,Internet,51-200 Employees,Startup,10,Hyderabad
823,International Paper APPM,4.2,Pulp & Paper,10k-50k Employees,Public,60,Hyderabad
824,Synergy Netsoft,4.6,IT Services & Consulting,501-1k Employees,Public,31,Hyderabad
825,Foyr,3.5,Internet,11-50 Employees,Startup,10,Hyderabad
826,Scoop Technologies,4.7,Internet,51-200 Employees,Startup,9,Hyderabad
827,BDO,3.5,Accounting & Auditing,5k-10k Employees,Public,61,Hyderabad
828,Ipca Laboratories,4.0,Pharma,10k-50k Employees,Public,75,Hyderabad
829,Snowman Logistics,4.1,Logistics,201-500 Employees,Public,28,Hyderabad
830,Ambuja Cements,4.0,Building Material,5k-10k Employees,Public,41,Hyderabad
831,Apollo Clinic,4.0,Healthcare,201-500 Employees,Public,22,Hyderabad
832,Dizitive It Solutions,3.7,IT Services & Consulting,11-50 Employees,Startup,8,Hyderabad
833,ARCADIS,4.2,IT Services & Consulting,1k-5k Employees,Public,15,Hyderabad
834,Net Access India,4.0,IT Services & Consulting,201-500 Employees,Public,27,Hyderabad
835,Lakme,4.3,Beauty & Personal Care,201-500 Employees,Public,44,Hyderabad
836,Action Construction Equipment,3.8,Industrial Machinery,1k-5k Employees,Public,29,Hyderabad
837,Microchip Technology,4.2,Semiconductors,1k-5k Employees,Forbes Global 2000,35,Hyderabad
838,Confederation of Indian Industry,3.5,Law Enforcement & Security,5k-10k Employees,Central,129,Hyderabad
839,CyberArk,3.7,Software Product,51-200 Employees,Public,25,Hyderabad
840,Cera Sanitaryware,4.3,Building Material,1k-5k Employees,Public,44,Hyderabad
841,DP World,4.1,Logistics,1k-5k Employees,Public,19,Hyderabad
842,Medlife,3.7,Internet,1k-5k Employees,Startup,10,Hyderabad
843,Government of India,4.3,Government,1 Lakh+ Employees,Central,74,Hyderabad
844,BASF,4.5,Chemicals,1k-5k Employees,Fortune India 500,81,Hyderabad
845,Simplex Infrastructures,3.3,Engineering & Construction,1k-5k Employees,Public,100,Hyderabad
846,Honda,4.2,Automobile,10k-50k Employees,Forbes Global 2000,39,Hyderabad
847,TTK Healthcare,4.2,Healthcare,1k-5k Employees,Public,96,Hyderabad
848,Alien Technology Transfer,2.5,Management Consulting,51-200 Employees (Global),Public,11,Hyderabad
849,Waters Corporation,4.4,Clinical Research,501-1k Employees,Forbes Global 2000,66,Hyderabad
850,Adonmo,3.9,Marketing & Advertising,501-1k Employees,Startup,8,Hyderabad
851,Prince Pipes & Fittings,4.3,Building Material,1k-5k Employees,Public,37,Hyderabad
852,DS Group,4.1,FMCG,1k-5k Employees,Conglomerate,95,Hyderabad
853,Orix Auto Infrastructure Services,4.4,Logistics,201-500 Employees,Public,29,Hyderabad
854,Captain Fresh,3.8,Food Processing,501-1k Employees,Startup,5,Hyderabad
855,Ceat Tyres,4.1,Auto Components,5k-10k Employees,Public,66,Hyderabad
856,Core Integra Consulting Services,3.6,Recruitment,501-1k Employees,Conglomerate,13,Hyderabad
857,Orix Auto Infrastructure Services,4.4,Logistics,201-500 Employees,Public,29,Hyderabad
858,Renault,4.3,Automobile,10k-50k Employees,Forbes Global 2000,126,Hyderabad
859,ADTRAN,4.5,Telecom,51-200 Employees,Public,39,Hyderabad
860,ADTRAN,4.5,Telecom,51-200 Employees,Public,39,Hyderabad
861,CAT Technologies,3.7,IT Services & Consulting,51-200 Employees,Public,25,Hyderabad
862,Thyrocare Technologies,3.6,Healthcare,1k-5k Employees,Public,28,Navi
863,TotalEnergies,3.9,Oil & Gas,1k-5k Employees,Forbes Global 2000,100,Mumbai
864,Plaza Premium Lounge,4.4,Hospitality,201-500 Employees,Public,26,New
865,Volkswagen,4.2,Automobile,1k-5k Employees,Forbes Global 2000,23,Pune
866,Adishwar India,3.8,Internet,501-1k Employees,Public,27,Bangalore
867,JSW Group,4.1,Iron & Steel,10k-50k Employees,Conglomerate,42,Mumbai
868,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Gurgaon
869,Toothsi,2.8,Internet,501-1k Employees,Startup,6,Mumbai
870,Nath Bio - Genes,4.0,Agro Chemicals,501-1k Employees,Public,45,Aurangabad
871,SS Infrastructure,3.2,Engineering & Construction,51-200 Employees,Public,37,Hyderabad
872,Premier Explosives,3.9,Chemicals / Agri Inputs,1k-5k Employees,Public,44,Hyderabad
873,Deepak Nitrite,3.9,Chemicals,1k-5k Employees,Public,54,Vadodara
874,Premier Explosives,3.9,Chemicals / Agri Inputs,1k-5k Employees,Public,44,Hyderabad
875,Medikabazaar,4.7,Medical Equipment,501-1k Employees,Startup,10,Hyderabad
876,JSW Group,4.1,Iron & Steel,10k-50k Employees,Conglomerate,42,Hyderabad
877,Volkswagen,4.2,Automobile,1k-5k Employees,Forbes Global 2000,23,Hyderabad
878,Adishwar India,3.8,Internet,501-1k Employees,Public,27,Hyderabad
879,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Hyderabad
880,GTL Infrastructure,4.6,Hardware & Networking,1k-5k Employees,Public,20,Hyderabad
881,REPCO HOME FINANCE,3.9,NBFC,501-1k Employees,Public,24,Hyderabad
882,Smartworks,3.4,Real Estate,201-500 Employees,Startup,8,Hyderabad
883,Aditya Birla Housing Finance,4.0,Financial Services,1k-5k Employees,Public,15,Hyderabad
884,Indira Gandhi International Airport,3.9,Urban Transport,10k-50k Employees (Global),Public,62,Hyderabad
885,RentoMojo,4.4,Internet,501-1k Employees,Startup,10,Hyderabad
886,Hike Education Private Limited,3.3,EdTech,201-500 Employees,Startup,10,Gurgaon
887,NanoHealth,3.4,Internet,51-200 Employees,Startup,4,Hyderabad
888,Hike Education Private Limited,3.3,EdTech,201-500 Employees,Startup,10,Hyderabad
889,Banyan Nation,3.6,Internet,11-50 Employees,Startup,11,Hyderabad
890,Arvind Group,4.1,Fashion & Textile,10k-50k Employees,Public,93,Hyderabad
891,Nexxoft Infotel,4.5,Gaming,51-200 Employees (Global),Public,33,Hyderabad
892,Jumbotail Technologies,3.7,Retail,201-500 Employees,Startup,9,Hyderabad
893,Bluestone.com,3.8,Jewellery,501-1k Employees,Startup,13,Hyderabad
894,DealShare,3.5,Internet,1k-5k Employees,Indian Unicorn,6,Hyderabad
895,Ccl Products,3.9,Food Processing,501-1k Employees,Public,30,Hyderabad
896,Balmer Lawrie,4.0,Packaging,501-1k Employees,Central,157,Hyderabad
897,Faasos Food Services,4.0,Internet,1k-5k Employees,Indian Unicorn,14,Hyderabad
898,Deccan Chronicle Holdings,4.4,Printing & Publishing,201-500 Employees,Public,94,Hyderabad
899,Cybermate Infotek,3.3,IT Services & Consulting,201-500 Employees (Global),Public,30,Hyderabad
900,GE Money,4.8,Financial Services,1k-5k Employees,Public,92,Hyderabad
901,"Lantronix India Pvt. Ltd.,",3.8,Hardware & Networking,51-200 Employees,Public,35,Hyderabad
902,Cadila Pharmaceuticals,3.6,Pharma,5k-10k Employees,Public,73,Hyderabad
903,Sentini,3.7,Medical Equipment,51-200 Employees,Conglomerate,24,Hyderabad
904,Swiss Re,4.0,Insurance,1k-5k Employees,Public,161,Hyderabad
905,Tilaknagar Industries Ltd.,3.8,Beverage,201-500 Employees,Public,91,Hyderabad
906,General Mills,4.2,Food Processing,1k-5k Employees,Forbes Global 2000,96,Hyderabad
907,Tribhovandas Bhimji Zaveri,4.2,Metals & Mining,1k-5k Employees,Public,160,Hyderabad
908,Kansai Nerolac Paints,3.9,Chemicals,1k-5k Employees,Public,104,Hyderabad
909,Amrutanjan Health Care,3.8,Pharma,1k-5k Employees,Public,131,Hyderabad
910,Swiss Re,4.0,Insurance,1k-5k Employees,Public,161,Hyderabad
911,Amrutanjan Health Care,3.8,Pharma,1k-5k Employees,Public,131,Chennai
912,KPIT Technologies,3.6,Software Product,5k-10k Employees,Public,34,Ahmedabad
913,Access Livelihoods Consulting,2.8,Management Consulting,51-200 Employees (Global),Public,19,Hyderabad
914,Times Internet,3.6,Internet,10k-50k Employees,Public,25,Hyderabad
915,Alp Consulting,3.3,Recruitment,201-500 Employees,Public,28,Hyderabad
916,Bacardi,3.9,Beverage,201-500 Employees,Conglomerate,162,Hyderabad
917,Trigyn Technologies,3.8,IT Services & Consulting,501-1k Employees,Public,38,Hyderabad
918,Ugro Capital,3.8,NBFC,1k-5k Employees,Public,31,Hyderabad
919,Tribhovandas Bhimji Zaveri,4.2,Metals & Mining,1k-5k Employees,Public,160,Hyderabad
920,Turtlemint,3.6,Internet,1k-5k Employees,Startup,9,Hyderabad
921,truData Solutions,4.7,IT Services & Consulting,11-50 Employees,Startup,6,Hyderabad
922,truData Solutions,4.7,IT Services & Consulting,11-50 Employees,Startup,6,Hyderabad
923,SignalX,3.2,Internet,11-50 Employees,Startup,6,Hyderabad
924,QUICK HEAL TECHNOLOGIES,3.9,Software Product,1k-5k Employees,Public,29,Hyderabad
925,Indostar Capital Finance,4.5,NBFC,1k-5k Employees,Public,13,Hyderabad
926,Veeva Systems,3.4,Software Product,1k-5k Employees (Global),Forbes Global 2000,17,Hyderabad
927,Merino Industries,2.7,Furniture & Furnishing,1k-5k Employees,Public,56,Hyderabad
928,Merino Industries,2.7,Furniture & Furnishing,1k-5k Employees,Public,56,Hyderabad
929,DLF,4.0,Real Estate,501-1k Employees,Public,78,Hyderabad
930,Rajvir Industries,4.3,Fashion & Textile,501-1k Employees,Public,62,Hyderabad
931,Bounce,4.0,Automobile,501-1k Employees,Startup,10,Hyderabad
932,Muzigal,4.4,Internet,11-50 Employees,Startup,4,Hyderabad
933,Mfine,3.5,Internet,501-1k Employees,Startup,7,Hyderabad
934,Flex,4.1,Logistics,5k-10k Employees,Forbes Global 2000,55,Hyderabad
935,Agarwal Packers and Movers Limited,3.6,Logistics,5k-10k Employees,Public,37,Hyderabad
936,ITI,3.7,Hardware & Networking,1k-5k Employees,Central,76,Hyderabad
937,JK Cement,4.2,Building Material,1k-5k Employees,Public,49,Hyderabad
938,Videocon d2h,3.9,Internet,501-1k Employees,Public,15,Hyderabad
939,Novo Nordisk,4.1,Pharma,1k-5k Employees,Forbes Global 2000,101,Hyderabad
940,Symphony,4.1,Consumer Electronics & Appliances,201-500 Employees,Public,36,Hyderabad
941,Mfine,3.5,Internet,501-1k Employees,Startup,7,Hyderabad
942,Novo Nordisk,4.1,Pharma,1k-5k Employees,Forbes Global 2000,101,Hyderabad
943,Videocon d2h,3.9,Internet,501-1k Employees,Public,15,Hyderabad
944,The Indian Hotels Company,4.2,Hospitality,10k-50k Employees,Fortune India 500,125,Hyderabad
945,Ricoh,3.9,IT Services & Consulting,1-10 Employees,Public,88,Hyderabad
946,Anjani Portland Cement,4.4,Building Material,501-1k Employees,Public,25,Hyderabad
947,House of Beauty,4.1,Internet,51-200 Employees,Startup,5,Hyderabad
948,Medfin India,3.3,Internet,51-200 Employees,Startup,8,Hyderabad
949,Keerthi Industries,4.6,Building Material,501-1k Employees,Public,42,Hyderabad
950,The Indian Hotels Company,4.2,Hospitality,10k-50k Employees,Fortune India 500,125,Hyderabad
951,Ricoh,3.9,IT Services & Consulting,1-10 Employees,Public,88,Hyderabad
952,Maharashtra Seamless,3.7,Building Material,1k-5k Employees,Public,36,Hyderabad
953,SSV Creative Labs,4.1,Internet,11-50 Employees,Startup,4,Hyderabad
954,ITCrats Info Solutions,3.9,IT Services & Consulting,51-200 Employees,Startup,10,Hyderabad
955,HT Media,3.4,Media & Entertainment,1k-5k Employees,Public,100,Hyderabad
956,Husys Consulting,4.0,Recruitment,51-200 Employees,Public,22,Hyderabad
957,Airports Authority of India,4.4,Aviation,10k-50k Employees,Central,29,Hyderabad
958,Well Point IT Solutions,4.2,IT Services & Consulting,1-10 Employees,MNC,11,Hyderabad
959,MagicPin,3.2,Internet,201-500 Employees,Startup,9,Hyderabad
960,3LOQ Labs,3.1,Internet,11-50 Employees,Startup,12,Hyderabad
961,Control Print,3.9,Consumer Electronics & Appliances,501-1k Employees,Public,33,Hyderabad
962,Inditrade Capital,4.1,NBFC,201-500 Employees,Public,30,Hyderabad
963,NSE.IT,3.6,IT Services & Consulting,1k-5k Employees,Public,25,Hyderabad
964,Maharashtra Seamless,3.7,Building Material,1k-5k Employees,Public,36,Hyderabad
965,Keerthi Industries,4.6,Building Material,501-1k Employees,Public,42,Hyderabad
966,Greenply,4.0,Furniture & Furnishing,1k-5k Employees,Public,40,Hyderabad
967,Solon India,4.1,Internet,201-500 Employees (Global),Startup,12,Hyderabad
968,NTT Global Networks,4.1,IT Services & Consulting,501-1k Employees,Public,5,Hyderabad
969,India Post,3.9,Government,1 Lakh+ Employees,Public,170,Hyderabad
970,Brigade Group,4.2,Real Estate,501-1k Employees,Public,38,Hyderabad
971,Brigade Group,4.2,Real Estate,501-1k Employees,Public,38,Hyderabad
972,PropTiger.com,4.2,Internet,1k-5k Employees,Startup,13,Hyderabad
973,Religare,3.9,Financial Services,1k-5k Employees,Public,40,Hyderabad
974,Rungta Irrigation,3.4,Building Material,51-200 Employees,Public,38,Hyderabad
975,KernelSphere Technologies,4.0,Internet,51-200 Employees (Global),Startup,8,Hyderabad
976,THE STARS GROUP,3.4,Gaming,1k-5k Employees (Global),Public,23,Hyderabad
977,UrbanKisaan,3.5,Internet,51-200 Employees,Startup,7,Hyderabad
978,LeanIX,3.8,IT Services & Consulting,11-50 Employees,Startup,12,Hyderabad
