,company_name,company_rating,industry,size,type,years_old,location
346,ThyssenKrupp Industries India,4.2,Industrial Machinery,1k-5k Employees,Conglomerate,77,Mumbai
347,Dell,4.2,Consumer Electronics & Appliances,10k-50k Employees,Forbes Global 2000,40,Mumbai
348,Kellogg,4.3,FMCG,1k-5k Employees,Forbes Global 2000,118,Mumbai
349,Blackrock,3.9,Management Consulting,1k-5k Employees,Forbes Global 2000,20,Mumbai
350,DP World,4.1,Logistics,1k-5k Employees,Public,19,Mumbai
351,Aksentt Tech Services,4.8,IT Services & Consulting,201-500 Employees,Public,17,Mumbai
352,Shipping Corporation of India,3.8,Logistics,1k-5k Employees,Fortune India 500,63,Mumbai
353,Kaya Skin Clinic,4.1,Beauty & Personal Care,501-1k Employees,Public,21,Mumbai
354,Time Technoplast,3.8,Petrochemicals,1k-5k Employees,Public,32,Mumbai
355,Apar Industries,4.1,Electrical Equipment,1k-5k Employees,Public,66,Mumbai
356,Cipla Health,4.2,Pharma,10k-50k Employees,Public,11,Mumbai
357,CGI Group,4.1,IT Services & Consulting,10k-50k Employees,Forbes Global 2000,48,Mumbai
358,Info Edge,4.0,Internet,5k-10k Employees,Public,29,Mumbai
359,Prism Johnson,4.0,Building Material,1k-5k Employees,Public,32,Mumbai
360,Rashtriya Chemicals and Fertilizers,4.3,Agro Chemicals,1k-5k Employees,Central,57,Mumbai
361,Aegis Logistics,4.0,Oil & Gas,1k-5k Employees,Public,68,Mumbai
362,Peninsula Land,3.9,Real Estate,501-1k Employees,Public,27,Mumbai
363,Life Insurance Corporation of India,4.4,Insurance,1 Lakh+ Employees,Fortune India 500,68,Mumbai
364,Simplex Infrastructures,3.3,Engineering & Construction,1k-5k Employees,Public,100,Mumbai
365,Maharashtra Seamless,3.7,Building Material,1k-5k Employees,Public,36,Mumbai
366,Nagarjuna Construction Company,4.2,Engineering & Construction,5k-10k Employees,Public,26,Mumbai
367,Aptech,3.7,Education & Training,201-500 Employees,Public,38,Mumbai
368,Essar Group,4.0,Engineering & Construction,10k-50k Employees,Public,55,Mumbai
369,The Phoenix Mills,3.8,Real Estate,501-1k Employees,Public,119,Mumbai
370,Federal Bank,3.9,Banking,10k-50k Employees,Public,93,Mumbai
371,Reliance Trends,4.4,Retail,1 Lakh+ Employees,Conglomerate,18,Mumbai
372,Adecco Group,3.8,Recruitment,1k-5k Employees,Forbes Global 2000,25,Mumbai
373,Coforge,3.5,IT Services & Consulting,10k-50k Employees,Public,20,Mumbai
374,PolicyBazaar,3.5,Internet,10k-50k Employees,Public,16,Mumbai
375,PhonePe,4.1,FinTech,5k-10k Employees,Indian Unicorn,9,Mumbai
376,Tribhovandas Bhimji Zaveri,4.2,Metals & Mining,1k-5k Employees,Public,160,Mumbai
377,Thermo Fisher Scientific,3.9,Pharma,1k-5k Employees,Forbes Global 2000,68,Mumbai
378,Themis Medicare,3.7,Pharma,201-500 Employees,Public,55,Mumbai
379,Welspun Global Brands,3.8,Fashion & Textile,10k-50k Employees (Global),Public,24,Mumbai
380,Flamingo Pharmaceuticals,3.3,Pharma,501-1k Employees,Public,39,Mumbai
381,Tata ClassEdge,3.5,EdTech,501-1k Employees,Public,13,Mumbai
382,AtkinsRealis,4.0,Engineering & Construction,1k-5k Employees,Public,113,Mumbai
383,Gufic Biosciences,3.2,Pharma,501-1k Employees,Public,54,Mumbai
384,Startek,3.3,BPO,10k-50k Employees,Public,7,Mumbai
385,Raptakos Brett and Company,3.6,Pharma,201-500 Employees,Public,94,Mumbai
386,Bliss Gvs Pharma,3.9,Pharma,501-1k Employees,Public,40,Mumbai
387,ByteDance,4.2,Internet,1k-5k Employees,Startup,12,Mumbai
388,Havells,4.1,Electrical Equipment,5k-10k Employees,Public,41,Mumbai
389,Union Bank of India,4.1,Banking,50k-1 Lakh Employees,Public,105,Mumbai
390,Hubtown,3.7,Engineering & Construction,1k-5k Employees,Public,35,Mumbai
391,Drip Capital,4.0,FinTech,201-500 Employees,Startup,10,Mumbai
392,Indiabulls Real Estate,4.6,Real Estate,501-1k Employees,Public,18,Mumbai
393,Marks & Spencer,4.0,Retail,1k-5k Employees,Forbes Global 2000,140,Mumbai
394,Pine Labs,3.7,FinTech,1k-5k Employees,Indian Unicorn,26,Mumbai
395,Capri Global Capital,3.7,NBFC,1k-5k Employees,Public,27,Mumbai
396,Adani Group,4.0,Power,10k-50k Employees,Public,36,Mumbai
397,Huntsman International,4.3,Chemicals,501-1k Employees,Forbes Global 2000,54,Mumbai
398,TotalEnergies,3.9,Oil & Gas,1k-5k Employees,Forbes Global 2000,100,Mumbai
399,OPPO,4.0,Consumer Electronics & Appliances,10k-50k Employees,Public,20,Mumbai
400,Donear Industries,3.5,Fashion & Textile,1k-5k Employees,Public,47,Mumbai
401,Ashapura Group Of Industries,4.0,Metals & Mining,201-500 Employees,Public,64,Mumbai
402,Zomato,3.8,Internet,1k-5k Employees,Public,16,Mumbai
403,Zomato,3.8,Internet,1k-5k Employees,Public,16,Mumbai
404,Prime Focus,3.9,Animation & VFX,1k-5k Employees,Public,27,Mumbai
405,Bank of India,4.0,Banking,50k-1 Lakh Employees,Fortune India 500,118,Mumbai
406,Danone Foods Beverages,3.5,Food Processing,501-1k Employees,Forbes Global 2000,105,Mumbai
407,New India Co-Op Bank,3.3,Banking,11-50 Employees,Public,56,Mumbai
408,VVF,3.7,FMCG,501-1k Employees,Public,85,Mumbai
409,Gulf Oil Lubricants,4.1,Chemicals / Agri Inputs,501-1k Employees,Public,31,Mumbai
410,Patanjali Foods,4.0,FMCG,5k-10k Employees,Public,38,Mumbai
411,PepsiCo,4.2,Food Processing,1 Lakh+ Employees,Public,59,Mumbai
412,Welspun World,3.8,Building Material,1k-5k Employees,Public,39,Mumbai
413,Manappuram Finance,4.0,NBFC,10k-50k Employees,Public,75,Mumbai
414,Castrol,4.3,Petrochemicals,501-1k Employees,Public,125,Mumbai
415,Hyatt Regency,4.2,Hospitality,1k-5k Employees,Forbes Global 2000,44,Mumbai
416,MEP Infrastructure Developers,3.5,Engineering & Construction,1k-5k Employees,Public,22,Mumbai
417,Reckitt Benckiser,4.0,FMCG,1k-5k Employees,Conglomerate,25,Mumbai
418,Vertiv,4.0,IT Services & Consulting,51-200 Employees (Global),Startup,8,Mumbai
419,Laxmi Organic Industries,4.2,Chemicals,501-1k Employees,Public,32,Mumbai
420,Neon Laboratories,3.9,Pharma,1k-5k Employees,Public,42,Mumbai
421,Maruti Suzuki,4.2,Automobile,10k-50k Employees,Public,43,Mumbai
422,Maruti Suzuki,4.2,Automobile,10k-50k Employees,Public,43,Mumbai
423,Saipem,4.1,Engineering & Construction,1k-5k Employees,Forbes Global 2000,67,Mumbai
424,Canara Bank,3.5,Banking,50k-1 Lakh Employees,Public,118,Mumbai
425,Kokuyo Camlin,4.2,FMCG,1k-5k Employees,Public,93,Mumbai
426,Ujjivan Small Finance Bank,4.1,Banking,10k-50k Employees,Public,7,Mumbai
427,ICPA Health Products,3.4,Healthcare,51-200 Employees,Public,41,Mumbai
428,Trigyn Technologies,3.8,IT Services & Consulting,501-1k Employees,Public,38,Mumbai
429,CareEdge Ratings,2.9,Financial Services,501-1k Employees,Public,31,Mumbai
430,Trigyn Technologies,3.8,IT Services & Consulting,501-1k Employees,Public,38,Mumbai
431,Tata International,3.7,Import & Export,1k-5k Employees,Public,62,Mumbai
432,Compass Group Support Services,4.1,Hospitality,10k-50k Employees,Public,83,Mumbai
433,Mahindra Rural Housing Finance,4.1,NBFC,10k-50k Employees,Public,17,Mumbai
434,VLCC,3.7,Beauty & Personal Care,1k-5k Employees,Conglomerate,35,Mumbai
435,Zee Learn,3.8,Education & Training,201-500 Employees,Public,8,Mumbai
436,Blinkit,3.9,Internet,1k-5k Employees,Indian Unicorn,11,Mumbai
437,Ziqitza Health Care,4.0,Healthcare,5k-10k Employees,Public,19,Mumbai
438,BOB Financial Solutions,4.3,NBFC,501-1k Employees,Public,30,Mumbai
439,THE LEELA PALACES HOTELS & RESORTS,4.0,Hospitality,1k-5k Employees,Conglomerate,41,Mumbai
440,SpeedLabs,3.5,EdTech,201-500 Employees,Startup,9,Mumbai
441,Matrimony.com,4.4,Internet,1k-5k Employees,Public,27,Mumbai
442,RPG Life Sciences,4.1,Pharma,1k-5k Employees,Public,31,Mumbai
443,The Indian Hotels Company,4.2,Hospitality,10k-50k Employees,Fortune India 500,125,Mumbai
444,The Hershey Company,4.2,Food Processing,201-500 Employees,Forbes Global 2000,130,Mumbai
445,Consulting Engineers Group,4.2,Engineering & Construction,1k-5k Employees,Public,40,Mumbai
446,Medtronic,4.1,Medical Equipment,1k-5k Employees,Forbes Global 2000,45,Mumbai
447,Metro Cash & Carry,4.3,Retail,1k-5k Employees,Forbes Global 2000,21,Mumbai
448,HCL Infosystems,4.1,IT Services & Consulting,51-200 Employees,Public,48,Mumbai
449,Indian Army,4.7,Defence & Aerospace,1 Lakh+ Employees,Public,129,Mumbai
450,Tata Chemicals,4.2,Chemicals,1k-5k Employees,Public,85,Mumbai
451,Balkrishna Industries,4.1,Auto Components,1k-5k Employees,Public,37,Mumbai
452,Muthoot Finance,3.6,NBFC,10k-50k Employees,Public,85,Mumbai
453,Publicis,3.7,Marketing & Advertising,5k-10k Employees,Forbes Global 2000,98,Mumbai
454,Panacea Biotec,3.9,Biotechnology,1k-5k Employees,Public,40,Mumbai
455,NRB Bearings,4.2,Auto Components,1k-5k Employees,Public,59,Mumbai
456,Multi Commodity Exchange of India,3.5,Financial Services,201-500 Employees,Public,21,Mumbai
457,Utkarsh Small Finance Bank,3.9,Banking,10k-50k Employees,Public,15,Mumbai
458,Emcure Pharmaceuticals,3.8,Pharma,5k-10k Employees,Fortune India 500,43,Mumbai
459,NRB Bearings,4.2,Auto Components,1k-5k Employees,Public,59,Mumbai
460,FirstCry,3.8,Retail,1k-5k Employees,Indian Unicorn,14,Mumbai
461,Four Seasons Hotel,4.3,Hospitality,501-1k Employees,Public,27,Mumbai
462,Equitas Small Finance Bank,4.4,Banking,10k-50k Employees,Fortune India 500,17,Mumbai
463,BDO,3.5,Accounting & Auditing,5k-10k Employees,Public,61,Mumbai
464,Baker Hughes,4.1,Oil & Gas,1k-5k Employees,Conglomerate,8,Mumbai
465,Tata Housing Development Company,4.1,Real Estate,1k-5k Employees,Public,40,Mumbai
466,Prism Johnson Limited - RMC (India) Division,4.1,Building Material,501-1k Employees,Public,28,Mumbai
467,The Souled Store,3.5,Fashion & Textile,201-500 Employees,Startup,11,Mumbai
468,Bharat Gears,4.2,Auto Components,1k-5k Employees,Public,52,Mumbai
469,Emami,4.1,Beauty & Personal Care,1k-5k Employees,Public,50,Mumbai
470,Municipal Corporation of Greater Mumbai,3.7,Government,501-1k Employees,Public,136,Mumbai
471,NEC,4.6,IT Services & Consulting,5k-10k Employees,Forbes Global 2000,125,Mumbai
472,Emami,4.1,Beauty & Personal Care,1k-5k Employees,Public,50,Mumbai
473,Dosti Realty,4.0,Real Estate,501-1k Employees,Public,44,Mumbai
474,Tata Motors Finance,4.2,NBFC,1k-5k Employees,Conglomerate,67,Mumbai
475,Bluestone.com,3.8,Jewellery,501-1k Employees,Startup,13,Mumbai
476,Reliance Power,4.2,Power,1k-5k Employees,Public,29,Mumbai
477,Kogta Financial India Limited,4.8,NBFC,1k-5k Employees,Public,28,Mumbai
478,Xpo Logistics,3.8,Logistics,51-200 Employees,Public,13,Mumbai
479,V-Trans,4.1,Logistics,1k-5k Employees,Public,66,Mumbai
480,Stock Holding Corporation of India,3.6,Financial Services,201-500 Employees,Public,38,Mumbai
481,Dunzo,3.5,Internet,1k-5k Employees,Startup,10,Mumbai
482,WPP,3.6,Marketing & Advertising,501-1k Employees,Forbes Global 2000,39,Mumbai
483,Mitsui O.S.K. Lines,4.0,Ports & Shipping,51-200 Employees,Forbes Global 2000,140,Mumbai
484,Bunge India,4.0,Food Processing,1k-5k Employees,Forbes Global 2000,24,Mumbai
485,Ugro Capital,3.8,NBFC,1k-5k Employees,Public,31,Mumbai
486,USHA International,4.2,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Mumbai
487,Apple,4.3,Consumer Electronics & Appliances,10k-50k Employees,Forbes Global 2000,48,Mumbai
488,Thomson Reuters,4.2,Software Product,5k-10k Employees,Forbes Global 2000,16,Mumbai
489,Yangpoo University Partners,3.8,EdTech,51-200 Employees,Startup,8,Mumbai
490,EMERSON PROCESS MANAGEMENT,4.1,Industrial Machinery,1k-5k Employees,Public,134,Mumbai
491,Upstox,3.8,FinTech,1k-5k Employees,Indian Unicorn,13,Mumbai
492,Traya Health,3.7,Internet,51-200 Employees,Startup,5,Mumbai
493,ABB Group,4.1,Electrical Equipment,1k-5k Employees,Public,36,Mumbai
494,Bata,3.9,Fashion & Textile,1k-5k Employees,Public,93,Mumbai
495,Indus Towers,4.0,Telecom,1k-5k Employees,Fortune India 500,17,Mumbai
496,Ryan International School,3.7,Education & Training,10k-50k Employees,Public,32,Mumbai
497,Neebal Technologies,3.6,IT Services & Consulting,51-200 Employees,Startup,12,Mumbai
498,Reliance Capital,4.0,Financial Services,1k-5k Employees,Public,19,Mumbai
499,Xiaomi,3.9,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,14,Mumbai
500,UFO Moviez,3.7,Media & Entertainment,201-500 Employees,Public,19,Mumbai
501,Kimberly-Clark,4.2,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,152,Mumbai
502,Progressive Infotech,3.5,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,26,Mumbai
503,Weddingz.in,4.1,Internet,501-1k Employees,Startup,9,Mumbai
504,Square Panda India LLP,3.8,EdTech,51-200 Employees,Startup,10,Mumbai
505,Bajaj Consumer Care,3.9,FMCG,201-500 Employees,Public,94,Mumbai
506,Exide Industries,3.6,Auto Components,5k-10k Employees,Public,77,Mumbai
507,Ahluwalia Contracts India,4.1,Engineering & Construction,1k-5k Employees,Public,59,Mumbai
508,TAJSATS AIR CATERING,4.1,Hospitality,51-200 Employees,Public,48,Mumbai
509,Dodsal Engineering & Construction,4.4,Engineering & Construction,501-1k Employees,Conglomerate,41,Mumbai
510,Navneet Education,3.9,Printing & Publishing,501-1k Employees,Public,65,Mumbai
511,Health Care Global Enterprises,4.2,Healthcare,5k-10k Employees,Public,35,Mumbai
512,NEARBY TECHNOLOGIES,3.8,Internet,1k-5k Employees,Startup,8,Mumbai
513,NeoGrowth Credit,3.7,NBFC,501-1k Employees,Startup,11,Mumbai
514,XpressBees,3.8,Logistics,5k-10k Employees,Indian Unicorn,9,Mumbai
515,Hind Rectifiers,3.4,Electrical Equipment,201-500 Employees,Public,66,Mumbai
516,ManpowerGroup,3.9,Recruitment,50k-1 Lakh Employees,Forbes Global 2000,29,Mumbai
517,Dream11,3.7,Internet,501-1k Employees,Indian Unicorn,16,Mumbai
518,Grauer & Weil (i),3.6,Chemicals,501-1k Employees,Public,67,Mumbai
519,ManpowerGroup,3.9,Recruitment,50k-1 Lakh Employees,Forbes Global 2000,29,Mumbai
520,Marriott International,4.3,Hospitality,10k-50k Employees,Forbes Global 2000,97,Mumbai
521,Gupshup,3.7,Software Product,501-1k Employees,Indian Unicorn,20,Mumbai
522,IDBI Capital,3.5,Financial Services,51-200 Employees,Public,31,Mumbai
523,Punjab National Bank,4.1,Banking,1 Lakh+ Employees,Fortune India 500,130,Mumbai
524,Muthoot Fincorp,4.1,NBFC,10k-50k Employees,Conglomerate,137,Mumbai
525,Punjab National Bank,4.1,Banking,1 Lakh+ Employees,Fortune India 500,130,Mumbai
526,IDBI Capital,3.5,Financial Services,51-200 Employees,Public,31,Mumbai
527,Philips,3.9,Consumer Electronics & Appliances,5k-10k Employees,Forbes Global 2000,94,Mumbai
528,Varun Beverages,4.1,Beverage,5k-10k Employees,Public,29,Mumbai
529,Entero Healthcare Solutions,4.3,Pharma,1k-5k Employees,Public,6,Mumbai
530,Cisco,4.3,Hardware & Networking,10k-50k Employees,Public,40,Mumbai
531,Videocon d2h,3.9,Internet,501-1k Employees,Public,15,Mumbai
532,Godfrey Phillips India,4.1,FMCG,501-1k Employees,Public,91,Mumbai
533,Healthcare At Home,3.6,Healthcare,1k-5k Employees,Startup,12,Mumbai
534,Rivigo,3.9,Internet,1k-5k Employees,Indian Unicorn,10,Mumbai
535,Avanse Financial Services,4.0,Financial Services,501-1k Employees,Startup,12,Mumbai
536,LenDenClub,3.2,FinTech,201-500 Employees,Startup,9,Mumbai
537,Hewlett Packard Enterprise,4.3,IT Services & Consulting,10k-50k Employees,Forbes Global 2000,9,Mumbai
538,Future Lifestyle Fashion,4.2,Retail,1k-5k Employees,Public,12,Mumbai
539,Stelmec,3.5,Electronics Manufacturing,501-1k Employees,Public,40,Mumbai
540,Ajmera Realty & Infra India,3.5,Real Estate,51-200 Employees,Public,57,Mumbai
541,Kotak Mahindra Prime,4.0,NBFC,5k-10k Employees,Public,28,Mumbai
542,DB Schenker,4.3,Logistics,1k-5k Employees,Conglomerate,34,Mumbai
543,Schoolnet India,3.8,EdTech,51-200 Employees,Public,27,Mumbai
544,Uber,4.2,Internet,1k-5k Employees,Public,15,Mumbai
545,Kores,3.8,FMCG,1k-5k Employees,Conglomerate,88,Mumbai
546,Billabong High International School,3.8,Education & Training,51-200 Employees,Public,15,Mumbai
547,Liquiloans,2.9,FinTech,201-500 Employees,Startup,6,Mumbai
548,Hotstar,3.7,Internet,501-1k Employees (Global),Startup,9,Mumbai
549,Thermax Limited,4.2,Industrial Machinery,1k-5k Employees,Public,58,Mumbai
550,Mankind Pharma,4.1,Pharma,10k-50k Employees,Fortune India 500,29,Mumbai
551,Aurionpro Solutions,3.7,Software Product,1k-5k Employees,Public,27,Mumbai
552,Essar Projects India,3.8,Engineering & Construction,5k-10k Employees,Public,55,Mumbai
553,Starbucks,4.3,Hospitality,1k-5k Employees,Public,53,Mumbai
554,Ekeeda,4.0,EdTech,51-200 Employees,Startup,8,Mumbai
555,Oriental Aromatics,3.2,Chemicals,501-1k Employees,Public,69,Mumbai
556,Sulphur Mills,4.0,Agro Chemicals,201-500 Employees,Public,64,Mumbai
557,Future Supply Chain Solutions,4.4,Logistics,1k-5k Employees,Public,18,Mumbai
558,Central Bank of India,4.0,Banking,10k-50k Employees,Public,113,Mumbai
559,Atomberg Technologies,4.1,Consumer Electronics & Appliances,201-500 Employees,Startup,12,Mumbai
560,Tata Technologies,3.8,Engineering & Construction,5k-10k Employees,Conglomerate,35,Mumbai
561,Persistent Systems,3.8,IT Services & Consulting,10k-50k Employees,Public,34,Mumbai
562,Berger Paints,3.8,Chemicals,1k-5k Employees,Public,101,Mumbai
563,Punjab and Maharashtra Co-operative Bank,3.9,Banking,10k-50k Employees (Global),Public,40,Mumbai
564,3 Minds Digital,4.4,Marketing & Advertising,51-200 Employees,Startup,8,Mumbai
565,Ashoka Buildcon,4.1,Engineering & Construction,1k-5k Employees,Public,48,Mumbai
566,Majesco,3.8,IT Services & Consulting,1k-5k Employees,Public,42,Mumbai
567,Kewal Kiran Clothing,4.1,Fashion & Textile,1k-5k Employees,Public,43,Mumbai
568,Sony,4.3,Consumer Electronics & Appliances,1k-5k Employees,Public,30,Mumbai
569,Asahi India Glass,3.9,Auto Components,1k-5k Employees,Public,40,Mumbai
570,Deepak Fertilisers and Petrochemicals,3.9,Agro Chemicals,1k-5k Employees,Public,45,Mumbai
571,Bdh Industries,4.7,Pharma,51-200 Employees,Public,34,Mumbai
572,Digitas,3.6,Marketing & Advertising,201-500 Employees,Public,18,Mumbai
573,CarDekho,3.7,Internet,1k-5k Employees,Indian Unicorn,16,Mumbai
574,National Organic Chemical Industries,4.1,Chemicals,501-1k Employees,Public,49,Mumbai
575,Shadowfax Technologies,3.7,Logistics,1k-5k Employees,Public,9,Mumbai
576,Housing.com,3.8,Internet,1k-5k Employees,Startup,12,Mumbai
577,HT Media,3.4,Media & Entertainment,1k-5k Employees,Public,100,Mumbai
578,Welspun Enterprises,4.2,Engineering & Construction,1k-5k Employees,Public,48,Mumbai
579,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Mumbai
580,The WorldGrad,4.3,Education & Training,51-200 Employees,Startup,3,Mumbai
581,BIZONGO,3.4,Emerging Technologies,201-500 Employees,Startup,9,Mumbai
582,Clariant Chemicals,4.2,Chemicals,1k-5k Employees,Public,29,Mumbai
583,Core Integra Consulting Services,3.6,Recruitment,501-1k Employees,Conglomerate,13,Mumbai
584,BASF,4.5,Chemicals,1k-5k Employees,Fortune India 500,81,Mumbai
585,Bharat Bijlee,4.3,Electrical Equipment,501-1k Employees,Public,78,Mumbai
586,Star Health & Allied Insurance,3.9,Insurance,10k-50k Employees,Fortune India 500,18,Mumbai
587,Quikr,3.9,Internet,1k-5k Employees,Indian Unicorn,16,Mumbai
588,Lido Learning,2.3,EdTech,201-500 Employees,Startup,5,Mumbai
589,Courtyard by Marriott,4.2,Hospitality,1k-5k Employees,Public,97,Mumbai
590,Epimoney,3.7,Financial Services,201-500 Employees,Startup,29,Mumbai
591,Great Eastern Shipping Company,4.1,Oil & Gas,501-1k Employees,Public,76,Mumbai
592,Unicharm,4.2,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,63,Mumbai
593,Balmer Lawrie,4.0,Packaging,501-1k Employees,Central,157,Mumbai
594,BeyondSkool,3.3,Internet,201-500 Employees,Startup,4,Mumbai
595,Galaxy Surfactants,3.9,Chemicals,1k-5k Employees,Public,44,Mumbai
596,Nitco,4.3,Building Material,1k-5k Employees,Public,71,Mumbai
597,CoinDCX,3.8,Emerging Technologies,501-1k Employees,Indian Unicorn,7,Mumbai
598,Isprava,3.7,Real Estate,51-200 Employees,Startup,11,Mumbai
599,Galaxy Surfactants,3.9,Chemicals,1k-5k Employees,Public,44,Mumbai
600,Bharat Wire Ropes,3.8,Iron & Steel,201-500 Employees,Public,38,Mumbai
601,Indostar Capital Finance,4.5,NBFC,1k-5k Employees,Public,13,Mumbai
602,Infibeam Avenues,3.4,IT Services & Consulting,501-1k Employees,Public,17,Mumbai
603,The Walt Disney Company,4.1,Media & Entertainment,5k-10k Employees,Forbes Global 2000,101,Mumbai
604,CASHe,4.6,Internet,51-200 Employees,Startup,8,Mumbai
605,Grindwell Norton,4.1,Industrial Machinery,1k-5k Employees,Public,83,Mumbai
606,Jai Kisan,3.7,Internet,51-200 Employees,Startup,7,Mumbai
607,Microgen Hygiene,2.9,Healthcare,51-200 Employees,MNC,17,Mumbai
608,The Indian Hume Pipe Co.,4.1,Building Material,1k-5k Employees,Public,98,Mumbai
609,Tata Realty and Infrastructure,4.0,Real Estate,501-1k Employees,Public,17,Mumbai
610,Balaji Telefilms,3.3,Media & Entertainment,201-500 Employees,Public,30,Mumbai
611,Sumitomo Chemical,4.0,Chemicals,1k-5k Employees,Fortune India 500,99,Mumbai
612,ICRA,3.1,Financial Services,201-500 Employees,Public,33,Mumbai
613,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Mumbai
614,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Mumbai
615,ICRA,3.1,Financial Services,201-500 Employees,Public,33,Mumbai
616,Petron Engineering Construction,4.4,Engineering & Construction,501-1k Employees,Public,48,Mumbai
617,Sumitomo Chemical,4.0,Chemicals,1k-5k Employees,Fortune India 500,99,Mumbai
618,Balaji Telefilms,3.3,Media & Entertainment,201-500 Employees,Public,30,Mumbai
619,NIIT,3.7,Education & Training,1k-5k Employees,Public,43,Mumbai
620,Honeywell Automation,3.8,Consumer Electronics & Appliances,10k-50k Employees,Public,118,Mumbai
621,Religare,3.9,Financial Services,1k-5k Employees,Public,40,Mumbai
622,Mumbai District Central Co-operative Bank,4.6,Banking,5k-10k Employees,Public,49,Mumbai
623,Halliburton,3.6,Engineering & Construction,1k-5k Employees,Forbes Global 2000,105,Mumbai
624,Hyundai Motor India Limited,4.4,Automobile,10k-50k Employees,Fortune India 500,57,Mumbai
625,IFB,3.7,Consumer Electronics & Appliances,201-500 Employees,Public,50,Mumbai
626,TransUnion,4.0,Financial Services,201-500 Employees,Forbes Global 2000,56,Mumbai
627,Hyundai Motor India Limited,4.4,Automobile,10k-50k Employees,Fortune India 500,57,Mumbai
628,IFB,3.7,Consumer Electronics & Appliances,201-500 Employees,Public,50,Mumbai
629,Shell,4.3,Oil & Gas,10k-50k Employees,Public,117,Mumbai
630,Cult.fit,3.8,Fitness & Wellness,1k-5k Employees,Indian Unicorn,8,Mumbai
631,Nokia,4.2,Telecom,10k-50k Employees,Forbes Global 2000,159,Mumbai
632,Gallagher,3.9,Insurance,10k-50k Employees,Forbes Global 2000,97,Mumbai
633,Spinny,3.9,Internet,1k-5k Employees,Indian Unicorn,9,Mumbai
634,myGate,3.3,Law Enforcement & Security,1k-5k Employees,Startup,8,Mumbai
635,Saksoft,3.7,IT Services & Consulting,1k-5k Employees,Public,25,Mumbai
636,Freecharge,4.0,FinTech,501-1k Employees,Conglomerate,14,Mumbai
637,Nkgsb CO-OP Bank,4.2,Banking,1k-5k Employees,Public,107,Mumbai
638,FMC,4.2,Agro Chemicals,1k-5k Employees,Forbes Global 2000,15,Mumbai
639,Zodiac Clothing Company,3.6,Fashion & Textile,1k-5k Employees,Public,40,Mumbai
640,Lakme,4.3,Beauty & Personal Care,201-500 Employees,Public,44,Mumbai
641,Repro India,3.8,FMCG,501-1k Employees,Public,40,Mumbai
642,Shriram Housing Finance,4.0,Financial Services,501-1k Employees,Public,14,Mumbai
643,Nkgsb CO-OP Bank,4.2,Banking,1k-5k Employees,Public,107,Mumbai
644,FMC,4.2,Agro Chemicals,1k-5k Employees,Forbes Global 2000,15,Mumbai
645,Dr Lal PathLabs,4.2,Healthcare,1k-5k Employees,Public,75,Mumbai
646,Microsoft Corporation,4.1,Software Product,10k-50k Employees,Forbes Global 2000,49,Mumbai
647,A K Capital Services,3.3,Investment Banking / Venture Capital / Private Equity,201-500 Employees,Public,31,Mumbai
648,Care Health Insurance,3.8,Internet,5k-10k Employees,Public,12,Mumbai
649,Labdhi Lifestyle,4.1,Real Estate,51-200 Employees,Public,10,Mumbai
650,Mukand Limited,3.8,Iron & Steel,1k-5k Employees,Public,87,Mumbai
651,Novo Nordisk,4.1,Pharma,1k-5k Employees,Forbes Global 2000,101,Mumbai
652,Sajjan India,3.8,Chemicals,51-200 Employees,Public,119,Mumbai
653,Lava International,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,15,Mumbai
654,Redington,4.0,Hardware & Networking,1k-5k Employees,Public,25,Mumbai
655,Hilton,4.4,Hospitality,1k-5k Employees,Forbes Global 2000,105,Mumbai
656,Redington,4.0,Hardware & Networking,1k-5k Employees,Public,25,Mumbai
657,Adani Wilmar,4.2,FMCG,1k-5k Employees,Public,25,Mumbai
658,Greaves Cotton,4.1,Auto Components,501-1k Employees,Public,165,Mumbai
659,Indo Amines,3.2,Chemicals,201-500 Employees,Public,45,Kalyan
660,Compuage Infocom,3.9,Hardware & Networking,501-1k Employees,Public,37,Mumbai
661,Mosaic Wellness,3.8,Fitness & Wellness,51-200 Employees,Startup,5,Mumbai
662,Orix Auto Infrastructure Services,4.4,Logistics,201-500 Employees,Public,29,Mumbai
663,Fraazo,3.4,Internet,201-500 Employees,Startup,8,Mumbai
664,Bajaj Auto,3.9,Automobile,5k-10k Employees,Public,79,Mumbai
665,Whirlpool,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,113,Mumbai
666,Torrent Power,3.8,Power,5k-10k Employees,Public,28,Mumbai
667,Givaudan,4.1,Beauty & Personal Care,51-200 Employees,Forbes Global 2000,129,Mumbai
668,WorkStore,3.8,Facility Management Services,501-1k Employees,Public,17,Mumbai
669,Arrivae,3.5,Internet,201-500 Employees,Startup,7,Mumbai
