,company_name,company_rating,industry,size,type,years_old,location
548,Emgee Cables Communication,4.9,Electrical Equipment,11-50 Employees (Global),Public,37,Jaipur
549,Indian Motor Parts & Accessories,4.1,Auto Components,51-200 Employees,Public,70,Jaipur
550,ZipLoan,2.9,Internet,201-500 Employees,Startup,9,Jaipur
551,Gifts On Air,2.5,Internet,51-200 Employees (Global),Startup,7,Jaipur
552,Pantaloons,4.2,Fashion & Textile,5k-10k Employees,Public,27,Thane
553,Tata Hitachi Construction Machinery,4.1,Industrial Machinery,1k-5k Employees,Fortune India 500,25,Kharagpur
554,Saint-Gobain,4.0,Building Material,10k-50k Employees,Forbes Global 2000,359,Thane
555,AccorHotels,4.3,Hospitality,5k-10k Employees,Forbes Global 2000,57,New
556,Pearson,4.1,Education & Training,10k-50k Employees (Global),Conglomerate,180,Noida
557,Max Healthcare,4.1,Healthcare,1k-5k Employees,Fortune India 500,23,Thane
558,Yamaha Motor,4.2,Automobile,1k-5k Employees,Fortune India 500,69,Chennai
559,Reliance Infrastructure,4.1,Engineering & Construction,1k-5k Employees,Public,95,Jaipur
560,Philip Morris International,3.7,FMCG,51-200 Employees,Forbes Global 2000,37,Jaipur
561,Tata Chemicals,4.2,Chemicals,1k-5k Employees,Public,85,Jaipur
562,Airports Authority of India,4.4,Aviation,10k-50k Employees,Central,29,Jaipur
563,Thyrocare Technologies,3.6,Healthcare,1k-5k Employees,Public,28,Jaipur
564,Biocon Limited,3.9,Biotechnology,5k-10k Employees,Public,46,Jaipur
565,Adani Power,3.9,Power,1k-5k Employees,Public,18,Jaipur
566,Citigroup,3.7,Banking,10k-50k Employees,Forbes Global 2000,212,Jaipur
567,Volvo,4.1,Automobile,1k-5k Employees,Forbes Global 2000,97,Jaipur
568,Indian Navy,4.6,Defence & Aerospace,50k-1 Lakh Employees,Central,74,Jaipur
569,Pearson,4.1,Education & Training,10k-50k Employees (Global),Conglomerate,180,Jaipur
570,GSPL,4.0,Oil & Gas,1k-5k Employees,Public,45,Jaipur
571,Securitas,4.0,Law Enforcement & Security,10k-50k Employees,Forbes Global 2000,90,Jaipur
572,Symphony,4.1,Consumer Electronics & Appliances,201-500 Employees,Public,36,Jaipur
573,Stelmec,3.5,Electronics Manufacturing,501-1k Employees,Public,40,Jaipur
574,goStops,3.5,Internet,51-200 Employees,Startup,10,Jaipur
575,Rallis India,4.3,Agro Chemicals,1k-5k Employees,Public,76,Jaipur
576,United India Insurance Company,4.3,Insurance,10k-50k Employees,Public,86,Jaipur
577,AccorHotels,4.3,Hospitality,5k-10k Employees,Forbes Global 2000,57,Jaipur
578,Pantaloons,4.2,Fashion & Textile,5k-10k Employees,Public,27,Jaipur
579,Kalpataru Power Transmission,4.2,Engineering & Construction,1k-5k Employees,Public,43,Jaipur
580,Carborundum Universal,4.0,Metals & Mining,1k-5k Employees,Public,70,Jaipur
581,NIKE,4.4,Fashion & Textile,1k-5k Employees,Public,60,Jaipur
582,USV,4.1,Pharma,1k-5k Employees,Fortune India 500,63,Jaipur
583,Sany Heavy Industry,4.0,Industrial Machinery,1k-5k Employees,Forbes Global 2000,35,Jaipur
584,Umang Dairies,3.7,FMCG,201-500 Employees,Public,30,Gajraula
585,Eris Lifesciences,3.8,Pharma,1k-5k Employees,Public,17,Ahmedabad
586,Madhu Jayanti International,3.9,FMCG,201-500 Employees,Public,82,Kolkata
587,Ge T & D India,4.3,Electrical Equipment,201-500 Employees,Public,67,Noida
588,GAMMON INDIA,3.8,Engineering & Construction,11-50 Employees,Public,102,Mumbai
589,You Broadband,3.7,Telecom,1k-5k Employees,Public,23,Surat
590,SMEcorner,3.8,Financial Services,501-1k Employees,Startup,10,Mumbai
591,Apar Industries,4.1,Electrical Equipment,1k-5k Employees,Public,66,Mumbai
592,Swastika Investmart,4.4,Investment Banking / Venture Capital / Private Equity,501-1k Employees,Public,32,Jaipur
593,PNC Infratech,4.0,Engineering & Construction,5k-10k Employees,Public,25,Jaipur
594,MagicPin,3.2,Internet,201-500 Employees,Startup,9,Jaipur
595,Eduncle,3.1,EdTech,51-200 Employees,Startup,8,Jaipur
596,Jabil Circuit India,4.0,Electronics Manufacturing,1k-5k Employees,Public,58,Jaipur
597,VA Tech Wabag,4.0,Waste Management,501-1k Employees,Public,100,Jaipur
598,National Small Industries Corporation,3.9,Government,1k-5k Employees,Central,69,Jaipur
599,Edureka,3.4,EdTech,501-1k Employees,Startup,13,Jaipur
600,Can Fin Homes,3.4,NBFC,501-1k Employees,Public,37,Jaipur
601,Morepen Laboratories,4.1,Pharma,1k-5k Employees,Public,40,Jaipur
602,Unicharm,4.2,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,63,Jaipur
603,Varrsana Ispat,3.6,Engineering & Construction,501-1k Employees,Public,24,Jaipur
604,Shriram Pistons & Rings,4.1,Auto Components,1k-5k Employees,Public,61,Jaipur
605,Qriyo,3.3,Internet,11-50 Employees (Global),Startup,9,Jaipur
606,RevFin,4.2,Financial Services,11-50 Employees,Startup,6,Jaipur
607,NACTUS (India) Services Pvt. Ltd.,4.5,EdTech,11-50 Employees,Startup,9,Jaipur
608,OneCode,4.1,FinTech,51-200 Employees,Startup,6,Jaipur
609,NACTUS (India) Services Pvt. Ltd.,4.5,EdTech,11-50 Employees,Startup,9,Jaipur
610,Battery Smart,3.5,Internet,51-200 Employees,Startup,4,Jaipur
611,Body Cupid,3.9,Internet,51-200 Employees,Startup,8,Jaipur
612,2050 Healthcare,3.8,Healthcare,1k-5k Employees,Startup,5,Jaipur
613,OneCode,4.1,FinTech,51-200 Employees,Startup,6,Jaipur
614,RevFin,4.2,Financial Services,11-50 Employees,Startup,6,Jaipur
615,AVJ HR Solutions,4.9,Management Consulting,1-10 Employees,Startup,3,Jaipur
616,Mfine,3.5,Internet,501-1k Employees,Startup,7,Jaipur
617,Samvardhana Motherson Group,3.8,Auto Components,1k-5k Employees,Public,38,Jaipur
618,Aurobindo Pharma,4.0,Pharma,10k-50k Employees,Public,38,Jaipur
619,Kellogg,4.3,FMCG,1k-5k Employees,Forbes Global 2000,118,Jaipur
620,Liberty Shoes,3.8,Fashion & Textile,51-200 Employees,Public,70,Jaipur
621,Aplab,4.2,Consumer Electronics & Appliances,501-1k Employees,Public,62,Jaipur
622,Kendriya Vidyalaya Sangathan,4.4,Education & Training,10k-50k Employees,Public,61,Jaipur
623,Roots Multiclean,4.0,Industrial Machinery,1k-5k Employees,Public,32,Jaipur
624,Zoomcar,3.7,Internet,1k-5k Employees,Startup,12,Jaipur
625,HomeLane,3.5,Architecture & Interior Design,1k-5k Employees,Startup,10,Jaipur
626,Legrand,3.7,Electrical Equipment,1k-5k Employees,Forbes Global 2000,164,Jaipur
627,Zee News,3.8,Broadcasting,10k-50k Employees,Public,25,Jaipur
628,Karnataka Bank,3.8,Banking,5k-10k Employees,Public,100,Jaipur
629,Snowman Logistics,4.1,Logistics,201-500 Employees,Public,28,Jaipur
630,KMC Constructions,3.6,Engineering & Construction,201-500 Employees,Public,27,Jaipur
631,Paul Merchants,4.3,NBFC,1k-5k Employees,Public,40,Jaipur
632,Ziploan.in,3.6,Financial Services,51-200 Employees,Public,9,Jaipur
633,Silver Touch Technologies,3.6,IT Services & Consulting,1k-5k Employees,Public,32,Jaipur
634,Zee Media Corporation,3.6,Media & Entertainment,1k-5k Employees,Public,25,Noida
635,Essel Group,4.1,Media & Entertainment,10k-50k Employees,Conglomerate,98,Mumbai
636,Vritti Solutions,3.9,IT Services & Consulting,201-500 Employees,Public,19,Pune
637,Indag Rubber,4.2,Auto Components,201-500 Employees,Public,46,Jaipur
638,Ang India,4.0,Consumer Electronics & Appliances,201-500 Employees,Public,46,Jaipur
639,IFCI Financial Services,3.7,FMCG,1k-5k Employees,Central,76,Jaipur
640,Idex,3.7,Non-Profit,201-500 Employees,Forbes Global 2000,37,Jaipur
641,Srg Housing Finance,4.0,NBFC,201-500 Employees,Public,25,Jaipur
642,NoBroker,3.2,Internet,1k-5k Employees,Indian Unicorn,10,Jaipur
643,Parag Milk Foods,4.3,FMCG,1k-5k Employees,Public,32,Jaipur
644,Cogent E Services,3.3,BPO,10k-50k Employees,Conglomerate,20,Jaipur
645,Dedicated Freight Corridor Corporation Of India,4.1,Government,501-1k Employees,Public,18,New
646,Tractor Junction,4.3,Agriculture,201-500 Employees,Startup,6,Alwar
647,Automobile Products Of India,4.3,Auto Components,1k-5k Employees,Public,75,New
648,Kellogg,4.3,FMCG,1k-5k Employees,Forbes Global 2000,118,Jaipur
649,Liberty Shoes,3.8,Fashion & Textile,51-200 Employees,Public,70,Jaipur
650,Transport Corporation Of India,4.1,Logistics,1k-5k Employees,Public,66,Jaipur
651,UFO Moviez,3.7,Media & Entertainment,201-500 Employees,Public,19,Jaipur
652,Hi Tech Gears,3.8,Auto Components,501-1k Employees,Public,38,Jaipur
653,PSL,4.0,Industrial Machinery,501-1k Employees,Public,37,Jaipur
654,Adobe,4.2,Software Product,5k-10k Employees,Public,27,Jaipur
655,3M,4.3,Electronics Manufacturing,1k-5k Employees,Public,37,Jaipur
656,Torrent Pharmaceuticals,4.0,Pharma,10k-50k Employees,Public,53,Jaipur
657,Wockhardt,3.9,Pharma,5k-10k Employees,Public,25,Jaipur
658,NEC,4.6,IT Services & Consulting,5k-10k Employees,Forbes Global 2000,125,Jaipur
659,Allied Digital Services,3.5,IT Services & Consulting,1k-5k Employees,Public,29,Jaipur
660,Educomp Solutions,3.7,EdTech,11-50 Employees,Public,30,Jaipur
661,ABC,4.0,Broadcasting,1k-5k Employees (Global),Public,81,Jaipur
662,Lacoste,4.2,Fashion & Textile,5k-10k Employees (Global),Public,91,Jaipur
663,JSW Group,4.1,Iron & Steel,10k-50k Employees,Conglomerate,42,Jaipur
664,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Jaipur
665,Gap,3.7,Fashion & Textile,1k-5k Employees,Forbes Global 2000,28,Jaipur
666,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Jaipur
667,Pradhan Mantri Kaushal Vikas Yojana,4.0,Education & Training,1-10 Employees,Public,9,Jaipur
668,The Byke Hotels & Resorts,3.5,Hospitality,501-1k Employees,Public,18,Jaipur
669,Nykaa,3.5,Internet,1k-5k Employees,Public,12,Jaipur
670,Join Ventures,3.7,Internet,11-50 Employees,Startup,4,Jaipur
671,Varaha Infra,4.3,Engineering & Construction,1k-5k Employees,Public,44,Jodhpur
672,HungerBox,3.8,Internet,501-1k Employees,Startup,8,Bangalore
673,Page Industries,4.2,Fashion & Textile,10k-50k Employees,Public,30,Bangalore/Bengaluru
674,Hindustan Wellness,3.9,Healthcare,501-1k Employees,Startup,10,Jaipur
675,Lirik Infotech,4.4,IT Services & Consulting,51-200 Employees,Public,9,Jaipur
676,Modern Insulators,4.1,Electrical Equipment,501-1k Employees,Public,39,Jaipur
677,Crisil,3.7,Financial Services,1k-5k Employees,Public,37,Jaipur
678,Sundaram Home Finance,4.2,NBFC,1k-5k Employees,Public,25,Jaipur
679,BOB Capital Markets,3.4,Financial Services,51-200 Employees,Central,28,Jaipur
680,Cresire Consulting,5.0,Architecture & Interior Design,1-10 Employees,Startup,9,Jaipur
681,Universal Cables,4.0,Building Material,1k-5k Employees,Public,62,Jaipur
682,Blowhorn,4.6,Logistics,501-1k Employees,Startup,10,Jaipur
683,Shilpa Medicare,3.6,Pharma,1k-5k Employees,Public,37,Jaipur
684,ShareChat,3.6,Internet,1k-5k Employees,Indian Unicorn,9,Jaipur
685,Signify,3.6,Consumer Electronics & Appliances,1k-5k Employees,Conglomerate,8,Jaipur
686,Sadbhav Engineering,4.4,Engineering & Construction,1k-5k Employees,Public,36,Jaipur
687,Pocket FM,3.5,Media & Entertainment,201-500 Employees,Startup,6,Jaipur
688,Siyaram Silk Mills,3.8,Fashion & Textile,1k-5k Employees,Public,46,Jaipur
689,Sulphur Mills,4.0,Agro Chemicals,201-500 Employees,Public,64,Jaipur
690,DotPe,3.0,IT Services & Consulting,201-500 Employees,Startup,5,Jaipur
691,Godrej Consumer Products,4.2,FMCG,1k-5k Employees,Public,23,Jaipur
692,JSW Group,4.1,Iron & Steel,10k-50k Employees,Conglomerate,42,Jaipur
693,Gap,3.7,Fashion & Textile,1k-5k Employees,Forbes Global 2000,28,Jaipur
694,UFO Moviez,3.7,Media & Entertainment,201-500 Employees,Public,19,Jaipur
695,CMC,4.2,Education & Training,10k-50k Employees,Public,56,Jaipur
696,LT Foods,4.1,Food Processing,1k-5k Employees,Public,34,Jaipur
697,PSL,4.0,Industrial Machinery,501-1k Employees,Public,37,Jaipur
698,Adobe,4.2,Software Product,5k-10k Employees,Public,27,Jaipur
699,3M,4.3,Electronics Manufacturing,1k-5k Employees,Public,37,Jaipur
700,Allied Digital Services,3.5,IT Services & Consulting,1k-5k Employees,Public,29,Jaipur
701,Wockhardt,3.9,Pharma,5k-10k Employees,Public,25,Jaipur
702,Lacoste,4.2,Fashion & Textile,5k-10k Employees (Global),Public,91,Jaipur
703,Hi Tech Gears,3.8,Auto Components,501-1k Employees,Public,38,Jaipur
704,Torrent Pharmaceuticals,4.0,Pharma,10k-50k Employees,Public,53,Jaipur
705,NEC,4.6,IT Services & Consulting,5k-10k Employees,Forbes Global 2000,125,Jaipur
706,Sadbhav Engineering,4.4,Engineering & Construction,1k-5k Employees,Public,36,Jaipur
707,Canon,4.2,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,87,Jaipur
708,ABC,4.0,Broadcasting,1k-5k Employees (Global),Public,81,Jaipur
709,Atul Auto,3.9,Automobile,501-1k Employees,Public,38,Jaipur
710,Hewlett Packard Enterprise,4.3,IT Services & Consulting,10k-50k Employees,Forbes Global 2000,9,Jaipur
711,Vogo Automotive,4.0,Internet,51-200 Employees,Startup,8,Jaipur
712,VuNet Systems,3.2,Software Product,51-200 Employees,Startup,7,Jaipur
713,Karnataka Bank,3.8,Banking,5k-10k Employees,Public,100,Jaipur
714,Silver Touch Technologies,3.6,IT Services & Consulting,1k-5k Employees,Public,32,Jaipur
715,Haqdarshak Empowerment Solutions,3.9,Non-Profit,11-50 Employees,Startup,8,Pune
716,Corteva Agriscience,4.3,Agro Chemicals,1k-5k Employees,Public,5,Hyderabad
717,Stryker,4.1,Medical Equipment,1k-5k Employees,Public,83,Noida
718,VST Industries,4.1,FMCG,501-1k Employees,Public,94,Jaipur
719,Corteva Agriscience,4.3,Agro Chemicals,1k-5k Employees,Public,5,Jaipur
720,SML Isuzu,4.2,Automobile,501-1k Employees,Public,39,Jaipur
721,Hewlett Packard Enterprise,4.3,IT Services & Consulting,10k-50k Employees,Forbes Global 2000,9,Jaipur
722,South Indian Bank,3.6,Banking,1k-5k Employees,Public,95,Jaipur
723,Vogo Automotive,4.0,Internet,51-200 Employees,Startup,8,Jaipur
724,Zydus Wellness,3.9,FMCG,501-1k Employees,Public,36,Jaipur
725,Chembond Chemicals,3.8,Agro Chemicals,51-200 Employees,Public,51,Jaipur
726,Haqdarshak Empowerment Solutions,3.9,Non-Profit,11-50 Employees,Startup,8,Jaipur
727,Tci Freight,4.3,Logistics,201-500 Employees,Public,66,Jaipur
728,International Combustion (I),4.2,Industrial Machinery,201-500 Employees,Public,88,Jaipur
729,Bluestone.com,3.8,Jewellery,501-1k Employees,Startup,13,Jaipur
730,Sheela Foam,4.2,Furniture & Furnishing,1k-5k Employees,Public,53,Jaipur
731,Globus Spirits,3.6,Beverage,1k-5k Employees,Public,32,Jaipur
732,PTC,4.2,Software Product,1k-5k Employees,Public,39,Jaipur
733,VuNet Systems,3.2,Software Product,51-200 Employees,Startup,7,Jaipur
734,Stryker,4.1,Medical Equipment,1k-5k Employees,Public,83,Jaipur
735,Portea Medical,4.4,Healthcare,1k-5k Employees,Startup,11,Jaipur
736,DotPe,3.0,IT Services & Consulting,201-500 Employees,Startup,5,Jaipur
737,Godrej Consumer Products,4.2,FMCG,1k-5k Employees,Public,23,Jaipur
738,Parag Milk Foods,4.3,FMCG,1k-5k Employees,Public,32,Jaipur
739,Ang India,4.0,Consumer Electronics & Appliances,201-500 Employees,Public,46,Jaipur
740,TVS Eurogrip,3.8,Auto Components,1k-5k Employees,Public,42,Madurai
741,Ircon International,4.0,Engineering & Construction,1k-5k Employees,Fortune India 500,48,Delhi/NCR
742,NoBroker,3.2,Internet,1k-5k Employees,Indian Unicorn,10,Bangalore
743,Dedicated Freight Corridor Corporation Of India,4.1,Government,501-1k Employees,Public,18,New
744,Schlumberger,4.1,Oil & Gas,5k-10k Employees,Forbes Global 2000,98,Jaipur
745,Times Internet,3.6,Internet,10k-50k Employees,Public,25,Jaipur
746,Sumitomo Chemical,4.0,Chemicals,1k-5k Employees,Fortune India 500,99,Jaipur
747,Cisco,4.3,Hardware & Networking,10k-50k Employees,Public,40,Jaipur
748,Power Grid Corporation of India,4.4,Power,5k-10k Employees,Fortune India 500,35,Jaipur
749,Finolex Cables,3.9,Electrical Equipment,1k-5k Employees,Public,68,Jaipur
750,Jet Airways,4.6,Aviation,201-500 Employees,Public,31,Jaipur
751,Teachmint,3.4,EdTech,501-1k Employees,Startup,4,Jaipur
752,Inox Wind,3.7,Power,501-1k Employees,Public,15,Jaipur
753,Zee Media Corporation,3.6,Media & Entertainment,1k-5k Employees,Public,25,Noida
754,HomeLane,3.5,Architecture & Interior Design,1k-5k Employees,Startup,10,Bangalore
755,Indag Rubber,4.2,Auto Components,201-500 Employees,Public,46,Delhi/NCR
756,Paul Merchants,4.3,NBFC,1k-5k Employees,Public,40,Chandigarh
757,Ziploan.in,3.6,Financial Services,51-200 Employees,Public,9,New
758,Zee News,3.8,Broadcasting,10k-50k Employees,Public,25,Jaipur
759,Essel Group,4.1,Media & Entertainment,10k-50k Employees,Conglomerate,98,Jaipur
760,Vritti Solutions,3.9,IT Services & Consulting,201-500 Employees,Public,19,Jaipur
761,KMC Constructions,3.6,Engineering & Construction,201-500 Employees,Public,27,Jaipur
762,Legrand,3.7,Electrical Equipment,1k-5k Employees,Forbes Global 2000,164,Jaipur
763,Gramophone,4.1,Agriculture,201-500 Employees,Startup,8,Jaipur
764,Wakefit,4.2,Furniture & Furnishing,1k-5k Employees,Startup,8,Jaipur
765,Sundaram Home Finance,4.2,NBFC,1k-5k Employees,Public,25,Jaipur
766,Animall,3.8,Internet,51-200 Employees,Startup,5,Jaipur
767,ABB Group,4.1,Electrical Equipment,1k-5k Employees,Public,36,Jaipur
768,Nykaa,3.5,Internet,1k-5k Employees,Public,12,Jaipur
769,Campus Activewear,4.2,Fashion & Textile,1k-5k Employees,Public,18,Jaipur
770,Varaha Infra,4.3,Engineering & Construction,1k-5k Employees,Public,44,Jaipur
771,Fiserv,3.6,FinTech,5k-10k Employees,Forbes Global 2000,40,Jaipur
772,Pradhan Mantri Kaushal Vikas Yojana,4.0,Education & Training,1-10 Employees,Public,9,Jaipur
773,Cresire Consulting,5.0,Architecture & Interior Design,1-10 Employees,Startup,9,Jaipur
774,Universal Cables,4.0,Building Material,1k-5k Employees,Public,62,Jaipur
775,BOB Capital Markets,3.4,Financial Services,51-200 Employees,Central,28,Jaipur
776,TTSL,4.1,Telecom,1k-5k Employees,Public,28,Pune
777,Open Financial Technologies Private Limited,3.5,FinTech,201-500 Employees,Indian Unicorn,7,Bangalore
778,Capacit'e Infraprojects,3.6,Engineering & Construction,1k-5k Employees,Public,12,Jaipur
779,Gramophone,4.1,Agriculture,201-500 Employees,Startup,8,Jaipur
780,Wakefit,4.2,Furniture & Furnishing,1k-5k Employees,Startup,8,Jaipur
781,Spencer's Retail,3.9,Retail,1k-5k Employees,Public,161,Jaipur
782,Shilpa Medicare,3.6,Pharma,1k-5k Employees,Public,37,Jaipur
783,Crisil,3.7,Financial Services,1k-5k Employees,Public,37,Jaipur
784,Cremica Food Industries,4.1,Food Processing,501-1k Employees,Public,46,Jaipur
785,Manba Finance,3.9,NBFC,501-1k Employees,Public,28,Jaipur
786,ShareChat,3.6,Internet,1k-5k Employees,Indian Unicorn,9,Jaipur
787,Repos Energy,3.6,Power,51-200 Employees,Startup,7,Jaipur
788,Revv,3.7,Internet,201-500 Employees,Startup,9,Jaipur
789,Singer India,4.3,Consumer Electronics & Appliances,201-500 Employees,Public,47,Jaipur
790,Hyatt Regency,4.2,Hospitality,1k-5k Employees,Forbes Global 2000,44,Jaipur
791,LTIMindtree,3.6,IT Services & Consulting,50k-1 Lakh Employees,Public,27,Bangalore
792,Shree Krishna Paper Mills & Industries,3.2,Pulp & Paper,501-1k Employees,Public,49,Delhi/NCR
793,FabHotels,3.1,Hospitality,501-1k Employees,Startup,10,Bangalore
794,MPS Limited,4.0,Content Development,1k-5k Employees,Public,54,Bangalore
795,Punjab & Sind Bank,3.4,Banking,5k-10k Employees,Fortune India 500,116,New
796,Bada Business,3.7,Internet,5k-10k Employees,Startup,5,Bangalore
797,Bada Business,3.7,Internet,5k-10k Employees,Startup,5,Jaipur
798,Club Oxygen,4.2,Hospitality,201-500 Employees,Public,6,Jaipur
799,Suzlon Group,4.2,Power,5k-10k Employees,Public,29,Jaipur
800,MPS Limited,4.0,Content Development,1k-5k Employees,Public,54,Jaipur
801,Planet Spark,3.7,EdTech,51-200 Employees,Startup,7,Jaipur
802,TVS Mobility,4.2,Automobile,5k-10k Employees,Public,113,Jaipur
803,Alstom Transportation,3.9,Urban Transport,5k-10k Employees,Forbes Global 2000,96,Jaipur
804,Euler Motors,3.5,Automobile,51-200 Employees,Startup,9,Jaipur
805,Brady Corporation,4.2,Printing & Publishing,5k-10k Employees (Global),Public,110,Jaipur
806,OTO Capital,3.0,Internet,501-1k Employees,Startup,6,Jaipur
807,Insecticides India,4.5,Agro Chemicals,1k-5k Employees,Public,22,Jaipur
808,Startek,3.3,BPO,10k-50k Employees,Public,7,Jaipur
809,Synergy Steels,3.2,Metals & Mining,501-1k Employees,Public,24,Jaipur
810,Venus Remedies,4.4,Pharma,1k-5k Employees,Public,35,Jaipur
811,Birlasoft,3.8,IT Services & Consulting,10k-50k Employees,Public,29,Jaipur
812,Arvind Group,4.1,Fashion & Textile,10k-50k Employees,Public,93,Jaipur
813,Ebix Software India,3.3,IT Services & Consulting,1k-5k Employees,Public,48,Jaipur
814,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Jaipur
815,Jindal Saw,4.1,Building Material,5k-10k Employees,Public,40,Jaipur
816,HDIL,4.2,Real Estate,1k-5k Employees,Public,28,Jaipur
817,Kitex Garments,3.8,Fashion & Textile,1k-5k Employees,Public,32,Jaipur
818,Tulip Telecom,3.1,Telecom,1k-5k Employees,Public,32,Jaipur
819,UAE Exchange,4.2,FinTech,1-10 Employees,Public,29,Jaipur
820,TIL,3.4,Industrial Machinery,1k-5k Employees,Public,80,Jaipur
821,Accrete Globus Technology,3.9,IT Services & Consulting,51-200 Employees (Global),Startup,11,Jaipur
822,Oxfam,4.9,Non-Profit,51-200 Employees,Public,20,Jaipur
823,Petoo,2.8,Financial Services,11-50 Employees (Global),Startup,9,Jaipur
824,Kangaroo Kids Education,4.4,Education & Training,51-200 Employees,Public,31,Jaipur
825,KIFS Securities,4.9,Financial Services,501-1k Employees (Global),Public,37,Jaipur
826,Bank of America Securities,4.4,Investment Banking / Venture Capital / Private Equity,51-200 Employees,Public,15,Jaipur
827,Navriti Technologies,2.9,Education & Training,51-200 Employees,Startup,12,Jaipur
828,Tulip Telecom,3.1,Telecom,1k-5k Employees,Public,32,Jaipur
829,Kitex Garments,3.8,Fashion & Textile,1k-5k Employees,Public,32,Jaipur
830,Ravi,4.3,Food Processing,201-500 Employees (Global),Public,58,Jaipur
831,Indian Airlines,3.0,Aviation,10k-50k Employees (Global),Public,94,Jaipur
832,Ujaas Energy,3.6,Power,201-500 Employees,Public,45,Jaipur
833,Ravi,4.3,Food Processing,201-500 Employees (Global),Public,58,Jaipur
834,PTCL,4.6,Telecom,10k-50k Employees (Global),Public,29,Jaipur
835,Zee Laboratories,3.3,Pharma,201-500 Employees,Public,31,Jaipur
836,Securens System,4.2,Law Enforcement & Security,201-500 Employees,Startup,12,Jaipur
837,Bloom Dekor,2.9,Furniture & Furnishing,51-200 Employees,Public,30,Jaipur
838,HDIL,4.2,Real Estate,1k-5k Employees,Public,28,Jaipur
839,Criteo,3.6,Internet,1k-5k Employees (Global),Public,19,Jaipur
840,Petoo,2.8,Financial Services,11-50 Employees (Global),Startup,9,Jaipur
841,Bank of America Securities,4.4,Investment Banking / Venture Capital / Private Equity,51-200 Employees,Public,15,Jaipur
842,Prima Telecom,4.0,Financial Services,51-200 Employees,Public,29,Jaipur
843,Bell Finvest,2.7,NBFC,51-200 Employees,Public,30,Jaipur
844,Apollo Pipes,4.0,Building Material,201-500 Employees,Public,24,Jaipur
845,Concord Biotech,3.7,Pharma,501-1k Employees,Public,24,Jaipur
846,Lyka Labs,3.0,Pharma,201-500 Employees,Public,48,Jaipur
847,Binani Industries,4.6,Building Material,1k-5k Employees,Public,152,Jaipur
848,The Oriental Insurance Co.,4.5,Insurance,10k-50k Employees,Central,77,Jaipur
849,Eastern Treads,3.7,Auto Components,201-500 Employees,Public,31,Jaipur
850,PTCL,4.6,Telecom,10k-50k Employees (Global),Public,29,Barbil
851,Zee Laboratories,3.3,Pharma,201-500 Employees,Public,31,Karnal
852,Ourfood,2.9,Internet,51-200 Employees,Startup,8,Jaipur
853,The MobileStore,4.3,Internet,501-1k Employees,Public,18,Jaipur
854,Gitanjali Gems,4.0,Jewellery,501-1k Employees,Public,58,Jaipur
855,Omnitech InfoSolutions,4.8,IT Services & Consulting,51-200 Employees,Public,37,Jaipur
856,Remi Sales & Engineering,3.2,Medical Equipment,201-500 Employees (Global),Public,64,Jaipur
857,Saboo Sodium Chloro,2.0,FMCG,51-200 Employees,Public,32,Jaipur
858,Crocs,4.4,Fashion & Textile,51-200 Employees,Public,22,Jaipur
859,Ice Make Refrigeration,4.2,Electrical Equipment,501-1k Employees,Public,31,Jaipur
860,Talent,3.0,Internet,11-50 Employees,Startup,9,Jaipur
861,Bhagwan Mahaveer Jain Hospital,3.9,Healthcare,51-200 Employees,Public,49,Jaipur
862,Bhagwan Mahaveer Jain Hospital,3.9,Healthcare,51-200 Employees,Public,49,Jaipur
863,GE Money,4.8,Financial Services,1k-5k Employees,Public,92,Jaipur
864,Uniply Industries,3.1,Furniture & Furnishing,51-200 Employees,Public,36,Jaipur
865,Talent,3.0,Internet,11-50 Employees,Startup,9,Jaipur
866,Emirates Flight Catering,4.3,Hospitality,201-500 Employees,Public,42,Jaipur
867,Ion Exchange Services,3.6,Waste Management,1k-5k Employees (Global),Public,60,Jaipur
868,Rajeswari Infrastructure,1.1,Engineering & Construction,51-200 Employees,Public,31,Jaipur
869,Aarav Unmanned Systems,3.6,Aviation,11-50 Employees,Startup,11,Jaipur
870,Bloom Dekor,2.9,Furniture & Furnishing,51-200 Employees,Public,30,Ahmedabad
871,Crocs,4.4,Fashion & Textile,51-200 Employees,Public,22,Jaipur
872,Eastern Treads,3.7,Auto Components,201-500 Employees,Public,31,Kochi
873,GE Money,4.8,Financial Services,1k-5k Employees,Public,92,Norwalk
874,NuvoEx,4.2,Logistics,1k-5k Employees,Startup,11,Jaipur
875,Kaminds Nutrichem,5.0,Pharma,1-10 Employees,Startup,3,Jaipur
876,Fortigo Network Logistics,3.8,Internet,51-200 Employees,Startup,9,Jaipur
877,Inspirisys Solution,3.9,IT Services & Consulting,1k-5k Employees,Public,33,Jaipur
878,Il&fs Environmental Infrastructure And Services,3.6,Waste Management,201-500 Employees,Public,17,Jaipur
879,Prest Loans (Asaf Ali Road),3.8,Internet,51-200 Employees (Global),Startup,7,Delhi
880,AYN InfoTech,4.6,IT Services & Consulting,51-200 Employees,Public,15,Jaipur
